,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy
,open,high,low,close,volume,num_trds,value
2021-09-12 18:00:00-04:00,78.84,78.84,78.82,78.82,3,3,236.495
2021-09-12 18:01:00-04:00,78.815,78.815,78.815,78.815,1,1,78.815
2021-09-12 18:13:00-04:00,78.84,78.84,78.84,78.84,2,2,157.68
2021-09-12 18:16:00-04:00,78.84,78.84,78.84,78.84,1,1,78.84
2021-09-12 18:45:00-04:00,78.83,78.845,78.83,78.845,3,2,236.505
2021-09-12 18:46:00-04:00,78.84,78.84,78.84,78.84,2,1,157.68
2021-09-12 18:57:00-04:00,78.83,78.83,78.83,78.83,2,1,157.66
2021-09-12 19:22:00-04:00,78.845,78.845,78.845,78.845,1,1,78.845
2021-09-12 20:11:00-04:00,78.84,78.84,78.84,78.84,1,1,78.84
2021-09-12 20:13:00-04:00,78.84,78.84,78.84,78.84,1,1,78.84
2021-09-12 20:48:00-04:00,78.845,78.845,78.845,78.845,1,1,78.845
2021-09-12 21:15:00-04:00,78.835,78.835,78.835,78.835,1,1,78.835
2021-09-12 21:28:00-04:00,78.835,78.84,78.835,78.84,2,2,157.675
2021-09-12 21:43:00-04:00,78.825,78.825,78.825,78.825,5,1,394.125
2021-09-12 21:46:00-04:00,78.845,78.845,78.845,78.845,1,1,78.845
2021-09-12 21:50:00-04:00,78.825,78.825,78.825,78.825,1,1,78.825
2021-09-12 22:02:00-04:00,78.795,78.8,78.795,78.8,2,2,157.595
2021-09-12 22:03:00-04:00,78.805,78.805,78.805,78.805,1,1,78.805
2021-09-12 22:06:00-04:00,78.79,78.79,78.79,78.79,12,1,945.48
2021-09-12 22:08:00-04:00,78.795,78.795,78.795,78.795,1,1,78.795
2021-09-12 22:09:00-04:00,78.8,78.8,78.8,78.8,2,2,157.6
2021-09-12 22:10:00-04:00,78.805,78.805,78.805,78.805,1,1,78.805
2021-09-12 22:11:00-04:00,78.81,78.815,78.81,78.815,2,2,157.625
2021-09-12 22:12:00-04:00,78.82,78.82,78.82,78.82,1,1,78.82
2021-09-12 22:13:00-04:00,78.83,78.83,78.83,78.83,1,1,78.83
2021-09-12 22:15:00-04:00,78.84,78.84,78.84,78.84,2,1,157.68
2021-09-12 22:19:00-04:00,78.83,78.83,78.83,78.83,1,1,78.83
2021-09-12 22:20:00-04:00,78.835,78.835,78.835,78.835,2,1,157.67
2021-09-12 22:24:00-04:00,78.835,78.835,78.835,78.835,1,1,78.835
2021-09-12 22:25:00-04:00,78.84,78.84,78.84,78.84,1,1,78.84
2021-09-12 22:26:00-04:00,78.85,78.85,78.85,78.85,1,1,78.85
2021-09-12 22:56:00-04:00,78.87,78.87,78.87,78.87,1,1,78.87
2021-09-12 23:08:00-04:00,78.88,78.88,78.88,78.88,1,1,78.88
2021-09-12 23:10:00-04:00,78.9,78.9,78.9,78.9,1,1,78.9
2021-09-12 23:19:00-04:00,78.93,78.94,78.93,78.94,2,2,157.87
2021-09-12 23:28:00-04:00,78.945,78.945,78.945,78.945,1,1,78.945
2021-09-12 23:31:00-04:00,78.94,78.94,78.94,78.94,1,1,78.94
2021-09-12 23:34:00-04:00,78.935,78.935,78.935,78.935,1,1,78.935
2021-09-12 23:39:00-04:00,78.93,78.93,78.93,78.93,1,1,78.93
2021-09-12 23:42:00-04:00,78.92,78.92,78.92,78.92,1,1,78.92
2021-09-12 23:45:00-04:00,78.915,78.92,78.915,78.92,5,2,394.585
2021-09-13 00:45:00-04:00,78.88,78.88,78.87,78.87,2,2,157.75
2021-09-13 01:08:00-04:00,78.785,78.785,78.78,78.78,6,2,472.7
2021-09-13 01:15:00-04:00,78.78,78.78,78.78,78.78,1,1,78.78
2021-09-13 01:55:00-04:00,78.88,78.88,78.88,78.88,76,3,5994.88
2021-09-13 02:02:00-04:00,78.93,78.93,78.93,78.93,5,1,394.65
2021-09-13 02:19:00-04:00,78.905,78.905,78.905,78.905,2,1,157.81
2021-09-13 02:21:00-04:00,78.89,78.89,78.89,78.89,5,1,394.45
2021-09-13 02:32:00-04:00,78.925,78.925,78.925,78.925,3,1,236.775
2021-09-13 02:36:00-04:00,78.945,78.945,78.945,78.945,3,1,236.835
2021-09-13 02:48:00-04:00,78.95,78.95,78.95,78.95,2,1,157.9
2021-09-13 02:50:00-04:00,78.91,78.91,78.91,78.91,10,1,789.1
2021-09-13 02:52:00-04:00,78.89,78.89,78.89,78.89,1,1,78.89
2021-09-13 02:54:00-04:00,78.91,78.91,78.91,78.91,2,1,157.82
2021-09-13 02:55:00-04:00,78.91,78.91,78.91,78.91,1,1,78.91
2021-09-13 03:02:00-04:00,78.86,78.86,78.86,78.86,1,1,78.86
2021-09-13 03:04:00-04:00,78.87,78.87,78.87,78.87,1,1,78.87
2021-09-13 03:05:00-04:00,78.88,78.88,78.88,78.88,1,1,78.88
2021-09-13 03:06:00-04:00,78.88,78.88,78.88,78.88,3,1,236.64
2021-09-13 03:11:00-04:00,78.82,78.82,78.82,78.82,1,1,78.82
2021-09-13 03:12:00-04:00,78.825,78.825,78.825,78.825,9,1,709.425
2021-09-13 03:14:00-04:00,78.81,78.81,78.8,78.8,6,4,472.83
2021-09-13 03:16:00-04:00,78.81,78.81,78.81,78.81,1,1,78.81
2021-09-13 03:26:00-04:00,78.88,78.88,78.88,78.88,10,1,788.8
2021-09-13 03:34:00-04:00,78.9,78.9,78.9,78.9,1,1,78.9
2021-09-13 03:40:00-04:00,78.885,78.885,78.885,78.885,1,1,78.885
2021-09-13 03:52:00-04:00,78.9,78.9,78.9,78.9,35,2,2761.5
2021-09-13 03:59:00-04:00,78.875,78.875,78.87,78.87,5,2,394.355
2021-09-13 04:00:00-04:00,78.87,78.87,78.87,78.87,1,1,78.87
2021-09-13 04:04:00-04:00,78.89,78.89,78.89,78.89,1,1,78.89
2021-09-13 04:09:00-04:00,78.91,78.91,78.91,78.91,13,1,1025.83
