,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy
,open,high,low,close,volume,num_trds,value
2021-08-17 18:00:00-04:00,79.195,79.205,79.195,79.2,79,15,6256.745
2021-08-17 18:01:00-04:00,79.205,79.205,79.205,79.205,8,3,633.64
2021-08-17 18:03:00-04:00,79.2,79.2,79.19,79.19,18,10,1425.51
2021-08-17 18:04:00-04:00,79.19,79.19,79.185,79.185,5,5,395.94
2021-08-17 18:05:00-04:00,79.19,79.19,79.19,79.19,1,1,79.19
2021-08-17 18:06:00-04:00,79.195,79.195,79.19,79.19,10,2,791.93
2021-08-17 18:07:00-04:00,79.185,79.19,79.18,79.19,75,9,5938.925
2021-08-17 18:08:00-04:00,79.19,79.19,79.185,79.185,6,4,475.12
2021-08-17 18:09:00-04:00,79.185,79.185,79.185,79.185,14,3,1108.59
2021-08-17 18:10:00-04:00,79.18,79.18,79.18,79.18,4,1,316.72
2021-08-17 18:11:00-04:00,79.18,79.18,79.18,79.18,5,3,395.9
2021-08-17 18:12:00-04:00,79.18,79.185,79.18,79.18,50,6,3959.025
2021-08-17 18:15:00-04:00,79.18,79.18,79.18,79.18,5,2,395.9
2021-08-17 18:18:00-04:00,79.18,79.185,79.18,79.185,16,4,1266.895
2021-08-17 18:22:00-04:00,79.19,79.19,79.185,79.185,22,5,1742.075
2021-08-17 18:23:00-04:00,79.185,79.185,79.18,79.18,5,2,395.905
2021-08-17 18:25:00-04:00,79.18,79.18,79.18,79.18,16,2,1266.88
2021-08-17 18:26:00-04:00,79.18,79.18,79.18,79.18,3,2,237.54
2021-08-17 18:27:00-04:00,79.175,79.18,79.175,79.18,6,2,475.06
2021-08-17 18:28:00-04:00,79.18,79.18,79.18,79.18,1,1,79.18
2021-08-17 18:29:00-04:00,79.18,79.18,79.175,79.18,8,4,633.43
2021-08-17 18:30:00-04:00,79.185,79.195,79.185,79.19,25,6,1979.735
2021-08-17 18:34:00-04:00,79.19,79.19,79.19,79.19,6,1,475.14
2021-08-17 18:36:00-04:00,79.19,79.19,79.19,79.19,1,1,79.19
2021-08-17 18:38:00-04:00,79.185,79.185,79.185,79.185,1,1,79.185
2021-08-17 18:44:00-04:00,79.185,79.185,79.185,79.185,64,6,5067.839
2021-08-17 18:48:00-04:00,79.185,79.185,79.185,79.185,15,4,1187.775
2021-08-17 18:49:00-04:00,79.185,79.185,79.185,79.185,4,1,316.74
2021-08-17 18:51:00-04:00,79.185,79.185,79.185,79.185,11,2,871.035
2021-08-17 18:53:00-04:00,79.185,79.185,79.18,79.18,82,9,6492.955
2021-08-17 18:54:00-04:00,79.18,79.18,79.18,79.18,6,1,475.08
2021-08-17 18:55:00-04:00,79.18,79.18,79.17,79.17,24,5,1900.185
2021-08-17 18:58:00-04:00,79.175,79.19,79.175,79.19,44,7,3484.02
2021-08-17 19:00:00-04:00,79.19,79.195,79.19,79.195,87,15,6889.955
2021-08-17 19:01:00-04:00,79.195,79.205,79.195,79.205,39,8,3088.79
