,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy
,open,high,low,close,volume,num_trds,value
2021-10-26 20:35:00-04:00,80.715,80.715,80.7,80.7,2,2,161.415
2021-10-26 21:49:00-04:00,80.66,80.66,80.66,80.66,1,1,80.66
2021-10-26 22:27:00-04:00,80.67,80.67,80.67,80.67,4,1,322.68
2021-10-27 03:32:00-04:00,80.69,80.69,80.69,80.69,1,1,80.69
2021-10-27 03:57:00-04:00,80.635,80.635,80.635,80.635,1,1,80.635
2021-10-27 03:59:00-04:00,80.625,80.625,80.625,80.625,3,2,241.875
2021-10-27 04:09:00-04:00,80.62,80.62,80.62,80.62,1,1,80.62
2021-10-27 04:10:00-04:00,80.62,80.62,80.62,80.62,1,1,80.62
2021-10-27 04:22:00-04:00,80.61,80.61,80.61,80.61,1,1,80.61
2021-10-27 04:30:00-04:00,80.53,80.53,80.53,80.53,1,1,80.53
2021-10-27 04:46:00-04:00,80.515,80.515,80.515,80.515,1,1,80.515
2021-10-27 04:47:00-04:00,80.52,80.52,80.52,80.52,1,1,80.52
2021-10-27 05:02:00-04:00,80.5,80.5,80.5,80.5,2,1,161.0
2021-10-27 05:04:00-04:00,80.505,80.505,80.505,80.505,1,1,80.505
2021-10-27 06:27:00-04:00,80.525,80.525,80.525,80.525,2,2,161.05
2021-10-27 06:48:00-04:00,80.525,80.525,80.525,80.525,1,1,80.525
2021-10-27 06:54:00-04:00,80.52,80.52,80.52,80.52,1,1,80.52
2021-10-27 07:01:00-04:00,80.545,80.545,80.545,80.545,1,1,80.545
2021-10-27 07:17:00-04:00,80.545,80.545,80.545,80.545,1,1,80.545
2021-10-27 07:25:00-04:00,80.54,80.54,80.54,80.54,1,1,80.54
2021-10-27 08:01:00-04:00,80.52,80.52,80.52,80.52,49,4,3945.48
2021-10-27 08:02:00-04:00,80.52,80.52,80.52,80.52,1,1,80.52
2021-10-27 08:03:00-04:00,80.52,80.52,80.52,80.52,61,9,4911.72
2021-10-27 08:04:00-04:00,80.545,80.545,80.545,80.545,1,1,80.545
2021-10-27 08:12:00-04:00,80.575,80.575,80.575,80.575,1,1,80.575
2021-10-27 08:32:00-04:00,80.61,80.61,80.61,80.61,1,1,80.61
2021-10-27 08:53:00-04:00,80.515,80.515,80.515,80.515,1,1,80.515
2021-10-27 08:58:00-04:00,80.46,80.46,80.46,80.46,1,1,80.46
2021-10-27 09:25:00-04:00,80.46,80.46,80.46,80.46,1,1,80.46
2021-10-27 09:59:00-04:00,80.62,80.82,80.62,80.82,4,3,322.995
2021-10-27 10:00:00-04:00,81.0,81.0,81.0,81.0,3,3,243.0
2021-10-27 10:01:00-04:00,81.05,81.05,81.05,81.05,2,1,162.1
2021-10-27 10:02:00-04:00,81.12,81.12,81.12,81.12,2,1,162.24
2021-10-27 10:09:00-04:00,81.135,81.135,81.135,81.135,1,1,81.135
2021-10-27 10:11:00-04:00,81.2,81.2,81.2,81.2,1,1,81.2
2021-10-27 10:13:00-04:00,81.21,81.21,81.21,81.21,1,1,81.21
2021-10-27 10:14:00-04:00,81.265,81.265,81.265,81.265,1,1,81.265
2021-10-27 10:16:00-04:00,81.205,81.205,81.205,81.205,1,1,81.205
2021-10-27 10:22:00-04:00,81.095,81.095,81.095,81.095,4,2,324.38
2021-10-27 10:23:00-04:00,81.095,81.095,81.095,81.095,2,1,162.19
2021-10-27 10:27:00-04:00,81.125,81.125,81.125,81.125,2,1,162.25
2021-10-27 10:30:00-04:00,81.175,81.175,81.175,81.175,3,1,243.525
2021-10-27 10:34:00-04:00,81.16,81.16,81.16,81.16,3,1,243.48
2021-10-27 10:47:00-04:00,81.03,81.03,81.03,81.03,1,1,81.03
2021-10-27 10:50:00-04:00,81.08,81.08,81.08,81.08,1,1,81.08
2021-10-27 10:54:00-04:00,81.025,81.025,81.025,81.025,2,1,162.05
2021-10-27 10:56:00-04:00,81.0,81.0,81.0,81.0,1,1,81.0
2021-10-27 11:08:00-04:00,81.075,81.075,81.075,81.075,1,1,81.075
2021-10-27 11:20:00-04:00,80.99,80.99,80.975,80.975,3,2,242.94
2021-10-27 11:30:00-04:00,80.995,80.995,80.995,80.995,4,1,323.98
2021-10-27 11:48:00-04:00,80.95,80.95,80.95,80.95,1,1,80.95
2021-10-27 11:57:00-04:00,81.01,81.01,81.01,81.01,1,1,81.01
2021-10-27 12:04:00-04:00,81.01,81.01,81.01,81.01,1,1,81.01
2021-10-27 12:26:00-04:00,81.08,81.08,81.08,81.08,10,5,810.8
2021-10-27 12:27:00-04:00,81.09,81.09,81.09,81.09,3,1,243.27
2021-10-27 12:49:00-04:00,81.115,81.115,81.115,81.115,1,1,81.115
2021-10-27 13:00:00-04:00,81.085,81.09,81.085,81.09,6,2,486.515
2021-10-27 13:34:00-04:00,81.055,81.055,81.055,81.055,1,1,81.055
2021-10-27 14:55:00-04:00,80.96,80.96,80.955,80.96,4,3,323.835
2021-10-27 15:29:00-04:00,80.875,80.875,80.875,80.875,1,1,80.875
