,CDG22 Curncy,CDG22 Curncy,CDG22 Curncy,CDG22 Curncy,CDG22 Curncy,CDG22 Curncy,CDG22 Curncy
,open,high,low,close,volume,num_trds,value
2021-10-27 09:59:00-04:00,80.52,80.52,80.52,80.52,8,2,644.16
2021-10-27 10:02:00-04:00,81.06,81.06,81.06,81.06,1,1,81.06
