,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy
,open,high,low,close,volume,num_trds,value
2021-09-14 09:13:00-04:00,79.3,79.3,79.3,79.3,1,1,79.3
2021-09-14 09:51:00-04:00,79.085,79.085,79.085,79.085,1,1,79.085
2021-09-14 09:55:00-04:00,79.03,79.03,79.03,79.03,4,1,316.12
2021-09-14 10:12:00-04:00,78.995,78.995,78.995,78.995,1,1,78.995
2021-09-14 13:21:00-04:00,78.95,78.95,78.95,78.95,1,1,78.95
