,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy
,open,high,low,close,volume,num_trds,value
2021-09-13 18:02:00-04:00,79.085,79.085,79.085,79.085,8,2,632.68
2021-09-13 19:56:00-04:00,79.07,79.07,79.07,79.07,1,1,79.07
2021-09-13 23:53:00-04:00,79.055,79.055,79.055,79.055,1,1,79.055
2021-09-13 23:54:00-04:00,79.06,79.06,79.06,79.06,1,1,79.06
2021-09-14 00:08:00-04:00,79.035,79.035,79.035,79.035,4,2,316.14
2021-09-14 00:39:00-04:00,79.09,79.09,79.09,79.09,1,1,79.09
2021-09-14 03:35:00-04:00,79.045,79.055,79.045,79.055,2,2,158.1
2021-09-14 05:12:00-04:00,79.08,79.08,79.08,79.08,2,1,158.16
2021-09-14 07:25:00-04:00,79.045,79.045,79.045,79.045,3,1,237.135
2021-09-14 08:30:00-04:00,79.11,79.11,79.11,79.11,1,1,79.11
2021-09-14 08:51:00-04:00,79.285,79.295,79.285,79.295,2,2,158.58
2021-09-14 08:57:00-04:00,79.355,79.355,79.325,79.325,5,3,396.67
2021-09-14 08:58:00-04:00,79.305,79.305,79.305,79.305,1,1,79.305
2021-09-14 08:59:00-04:00,79.295,79.295,79.295,79.295,1,1,79.295
2021-09-14 09:13:00-04:00,79.305,79.305,79.305,79.305,1,1,79.305
2021-09-14 09:19:00-04:00,79.29,79.29,79.29,79.29,5,1,396.45
2021-09-14 09:34:00-04:00,79.22,79.22,79.22,79.22,1,1,79.22
2021-09-14 09:36:00-04:00,79.22,79.22,79.22,79.22,1,1,79.22
