,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty
,open,high,low,close,volume,num_trds,value
2021-11-18 00:59:00-05:00,1298.0,1298.0,1298.0,1298.0,1,1,1298.0
2021-11-18 02:02:00-05:00,1298.0,1298.0,1298.0,1298.0,9,7,11682.0
2021-11-18 03:07:00-05:00,1300.75,1300.75,1300.75,1300.75,2,1,2601.5
2021-11-18 03:13:00-05:00,1299.75,1300.75,1299.25,1299.75,5,4,6499.25
2021-11-18 04:23:00-05:00,1301.75,1301.75,1301.75,1301.75,3,1,3905.25
2021-11-18 04:26:00-05:00,1301.75,1301.75,1301.75,1301.75,6,5,7810.5
2021-11-18 04:40:00-05:00,1301.75,1301.75,1301.75,1301.75,1,1,1301.75
2021-11-18 04:42:00-05:00,1301.75,1301.75,1301.75,1301.75,2,2,2603.5
2021-11-18 04:45:00-05:00,1301.75,1301.75,1301.75,1301.75,1,1,1301.75
2021-11-18 04:46:00-05:00,1301.75,1301.75,1301.75,1301.75,3,3,3905.25
2021-11-18 04:47:00-05:00,1301.75,1301.75,1301.75,1301.75,4,3,5207.0
2021-11-18 06:00:00-05:00,1301.75,1301.75,1301.75,1301.75,3,1,3905.25
2021-11-18 06:28:00-05:00,1303.5,1303.5,1303.5,1303.5,1,1,1303.5
2021-11-18 08:23:00-05:00,1299.5,1299.5,1299.5,1299.5,1,1,1299.5
2021-11-18 08:38:00-05:00,1298.5,1298.5,1298.5,1298.5,1,1,1298.5
2021-11-18 09:30:00-05:00,1299.75,1299.75,1299.75,1299.75,1,1,1299.75
2021-11-18 09:47:00-05:00,1300.75,1300.75,1300.75,1300.75,1,1,1300.75
2021-11-18 10:02:00-05:00,1300.0,1300.0,1300.0,1300.0,1,1,1300.0
2021-11-18 10:16:00-05:00,1297.75,1297.75,1297.75,1297.75,2,1,2595.5
2021-11-18 10:49:00-05:00,1295.0,1295.0,1295.0,1295.0,2,1,2590.0
2021-11-18 10:50:00-05:00,1295.25,1295.25,1295.25,1295.25,2,1,2590.5
2021-11-18 10:52:00-05:00,1294.5,1294.5,1294.5,1294.5,2,1,2589.0
2021-11-18 10:53:00-05:00,1294.0,1294.0,1293.75,1293.75,3,2,3881.75
2021-11-18 10:54:00-05:00,1292.5,1292.5,1292.5,1292.5,2,1,2585.0
2021-11-18 11:01:00-05:00,1293.0,1293.0,1293.0,1293.0,1,1,1293.0
2021-11-18 11:07:00-05:00,1290.0,1290.0,1290.0,1290.0,1,1,1290.0
2021-11-18 11:09:00-05:00,1289.5,1289.5,1289.25,1289.25,5,2,6446.5
2021-11-18 11:10:00-05:00,1288.75,1288.75,1288.5,1288.5,5,2,6442.75
2021-11-18 11:17:00-05:00,1288.75,1289.0,1288.5,1288.75,10,4,12887.5
2021-11-18 11:35:00-05:00,1291.0,1291.0,1291.0,1291.0,1,1,1291.0
2021-11-18 11:37:00-05:00,1292.25,1292.25,1292.25,1292.25,2,1,2584.5
2021-11-18 12:09:00-05:00,1286.5,1286.75,1286.25,1286.5,10,4,12865.25
2021-11-18 12:15:00-05:00,1286.0,1286.0,1286.0,1286.0,1,1,1286.0
2021-11-18 12:20:00-05:00,1284.0,1284.0,1283.75,1283.75,10,3,12839.75
2021-11-18 12:33:00-05:00,1286.25,1286.25,1286.0,1286.0,5,4,6431.0
2021-11-18 13:05:00-05:00,1284.5,1284.5,1284.5,1284.5,1,1,1284.5
