,CDM1 Curncy,CDM1 Curncy,CDM1 Curncy,CDM1 Curncy,CDM1 Curncy,CDM1 Curncy,CDM1 Curncy
2021-06-03 18:50:00-04:00,82.585,82.585,82.585,82.585,1,1,82.585
2021-06-03 18:53:00-04:00,82.585,82.585,82.585,82.585,16,4,1321.36
2021-06-03 18:54:00-04:00,82.585,82.595,82.585,82.595,21,9,1734.37
2021-06-03 18:55:00-04:00,82.59,82.595,82.59,82.59,4,3,330.37
2021-06-03 18:56:00-04:00,82.595,82.595,82.595,82.595,2,2,165.19
2021-06-03 18:57:00-04:00,82.595,82.595,82.59,82.59,10,3,825.91
2021-06-03 18:58:00-04:00,82.59,82.6,82.59,82.595,15,6,1238.94
2021-06-03 18:59:00-04:00,82.6,82.6,82.595,82.595,2,2,165.195
2021-06-03 19:00:00-04:00,82.595,82.6,82.59,82.595,24,9,1982.275
2021-06-03 19:01:00-04:00,82.595,82.6,82.595,82.6,10,3,825.995
2021-06-03 19:03:00-04:00,82.6,82.6,82.6,82.6,1,1,82.6
2021-06-03 19:04:00-04:00,82.6,82.6,82.595,82.595,4,2,330.385
2021-06-03 19:05:00-04:00,82.595,82.595,82.595,82.595,1,1,82.595
2021-06-03 19:06:00-04:00,82.595,82.595,82.595,82.595,17,5,1404.115
2021-06-03 19:08:00-04:00,82.595,82.595,82.595,82.595,3,2,247.785
2021-06-03 19:09:00-04:00,82.59,82.59,82.59,82.59,1,1,82.59
2021-06-03 19:12:00-04:00,82.59,82.59,82.585,82.585,19,7,1569.2
2021-06-03 19:13:00-04:00,82.585,82.585,82.585,82.585,2,1,165.17
2021-06-03 19:14:00-04:00,82.585,82.585,82.585,82.585,4,2,330.34
2021-06-03 19:15:00-04:00,82.58,82.59,82.58,82.59,8,4,660.685
2021-06-03 19:17:00-04:00,82.585,82.585,82.585,82.585,3,1,247.755
2021-06-03 19:18:00-04:00,82.585,82.585,82.585,82.585,1,1,82.585
2021-06-03 19:20:00-04:00,82.585,82.585,82.585,82.585,2,1,165.17
2021-06-03 19:21:00-04:00,82.59,82.59,82.59,82.59,2,2,165.18
2021-06-03 19:22:00-04:00,82.595,82.595,82.595,82.595,2,2,165.19
2021-06-03 19:27:00-04:00,82.585,82.585,82.585,82.585,2,1,165.17
2021-06-03 19:28:00-04:00,82.585,82.59,82.585,82.59,8,4,660.71
2021-06-03 19:30:00-04:00,82.595,82.595,82.595,82.595,5,1,412.975
2021-06-03 19:31:00-04:00,82.595,82.595,82.595,82.595,6,3,495.57
2021-06-03 19:32:00-04:00,82.6,82.6,82.6,82.6,16,2,1321.6
2021-06-03 19:33:00-04:00,82.6,82.6,82.6,82.6,12,2,991.2
2021-06-03 19:35:00-04:00,82.595,82.6,82.595,82.6,5,3,412.98
2021-06-03 19:36:00-04:00,82.6,82.6,82.6,82.6,1,1,82.6
2021-06-03 19:37:00-04:00,82.6,82.6,82.6,82.6,3,1,247.8
2021-06-03 19:38:00-04:00,82.595,82.605,82.595,82.605,12,4,991.25
2021-06-03 19:39:00-04:00,82.605,82.61,82.605,82.61,18,6,1486.975
2021-06-03 19:40:00-04:00,82.605,82.605,82.605,82.605,15,3,1239.075
2021-06-03 19:43:00-04:00,82.605,82.605,82.605,82.605,1,1,82.605
2021-06-03 19:44:00-04:00,82.6,82.6,82.6,82.6,1,1,82.6
2021-06-03 19:45:00-04:00,82.605,82.605,82.6,82.6,2,2,165.205
2021-06-03 19:46:00-04:00,82.605,82.605,82.6,82.6,7,4,578.21
2021-06-03 19:47:00-04:00,82.6,82.6,82.6,82.6,3,1,247.8
2021-06-03 19:49:00-04:00,82.6,82.605,82.6,82.605,6,3,495.605
2021-06-03 19:54:00-04:00,82.6,82.6,82.59,82.59,34,6,2808.15
2021-06-03 19:55:00-04:00,82.59,82.59,82.59,82.59,5,2,412.95
2021-06-03 19:56:00-04:00,82.585,82.585,82.585,82.585,3,1,247.755
2021-06-03 19:57:00-04:00,82.585,82.585,82.585,82.585,1,1,82.585
2021-06-03 19:58:00-04:00,82.585,82.585,82.575,82.575,22,5,1816.715
2021-06-03 19:59:00-04:00,82.575,82.575,82.575,82.575,3,1,247.725
2021-06-03 20:00:00-04:00,82.575,82.575,82.565,82.57,56,8,4623.925
2021-06-03 20:01:00-04:00,82.57,82.57,82.545,82.555,111,23,9163.65
2021-06-03 20:02:00-04:00,82.555,82.555,82.535,82.535,92,20,7594.07
2021-06-03 20:03:00-04:00,82.54,82.545,82.54,82.545,41,9,3384.23
2021-06-03 20:04:00-04:00,82.545,82.55,82.545,82.545,24,12,1981.11
2021-06-03 20:05:00-04:00,82.545,82.545,82.525,82.535,167,38,13782.864
2021-06-03 20:06:00-04:00,82.535,82.545,82.535,82.545,36,8,2971.525
2021-06-03 20:07:00-04:00,82.54,82.54,82.54,82.54,6,2,495.24
2021-06-03 20:08:00-04:00,82.535,82.535,82.53,82.53,6,3,495.185
2021-06-03 20:09:00-04:00,82.53,82.53,82.515,82.525,64,20,5281.6
2021-06-03 20:10:00-04:00,82.525,82.525,82.515,82.515,28,7,2310.565
2021-06-03 20:11:00-04:00,82.515,82.52,82.51,82.51,109,30,8993.88
2021-06-03 20:12:00-04:00,82.51,82.525,82.51,82.525,25,9,2062.885
2021-06-03 20:13:00-04:00,82.52,82.52,82.51,82.51,13,9,1072.67
2021-06-03 20:14:00-04:00,82.515,82.525,82.51,82.52,30,13,2475.49
2021-06-03 20:15:00-04:00,82.515,82.515,82.515,82.515,12,6,990.18
2021-06-03 20:16:00-04:00,82.52,82.52,82.52,82.52,12,2,990.24
2021-06-03 20:17:00-04:00,82.515,82.515,82.51,82.51,13,6,1072.685
2021-06-03 20:18:00-04:00,82.505,82.505,82.495,82.5,98,34,8084.989
2021-06-03 20:19:00-04:00,82.495,82.5,82.49,82.495,181,35,14932.109
2021-06-03 20:20:00-04:00,82.5,82.5,82.495,82.5,108,28,8909.995
2021-06-03 20:21:00-04:00,82.5,82.505,82.5,82.505,76,16,6270.13
2021-06-03 20:22:00-04:00,82.505,82.515,82.505,82.515,55,16,4538.18
2021-06-03 20:23:00-04:00,82.52,82.53,82.52,82.53,55,15,4539.09
2021-06-03 20:24:00-04:00,82.53,82.54,82.53,82.54,65,17,5364.631
2021-06-03 20:25:00-04:00,82.54,82.55,82.54,82.545,51,16,4209.73
2021-06-03 20:26:00-04:00,82.54,82.54,82.535,82.535,5,4,412.69
2021-06-03 20:27:00-04:00,82.53,82.535,82.53,82.535,17,9,1403.02
2021-06-03 20:28:00-04:00,82.535,82.535,82.535,82.535,2,2,165.07
2021-06-03 20:29:00-04:00,82.53,82.53,82.53,82.53,6,1,495.18
2021-06-03 20:30:00-04:00,82.535,82.535,82.515,82.52,75,16,6189.5
2021-06-03 20:31:00-04:00,82.515,82.52,82.515,82.515,32,14,2640.55
2021-06-03 20:32:00-04:00,82.515,82.515,82.505,82.505,8,7,660.095
2021-06-03 20:33:00-04:00,82.505,82.505,82.505,82.505,20,6,1650.1
2021-06-03 20:34:00-04:00,82.51,82.51,82.505,82.51,18,11,1485.155
2021-06-03 20:35:00-04:00,82.515,82.52,82.515,82.52,7,2,577.625
2021-06-03 20:36:00-04:00,82.525,82.53,82.525,82.53,33,8,2723.355
2021-06-03 20:37:00-04:00,82.535,82.54,82.53,82.53,27,8,2228.52
2021-06-03 20:38:00-04:00,82.535,82.535,82.535,82.535,1,1,82.535
2021-06-03 20:40:00-04:00,82.525,82.53,82.525,82.53,7,4,577.705
2021-06-03 20:41:00-04:00,82.53,82.53,82.53,82.53,2,1,165.06
2021-06-03 20:43:00-04:00,82.53,82.53,82.52,82.52,6,4,495.17
2021-06-03 20:44:00-04:00,82.525,82.525,82.525,82.525,5,2,412.625
2021-06-03 20:45:00-04:00,82.525,82.525,82.525,82.525,2,2,165.05
2021-06-03 20:46:00-04:00,82.52,82.53,82.52,82.53,13,4,1072.81
2021-06-03 20:48:00-04:00,82.53,82.53,82.53,82.53,6,3,495.18
2021-06-03 20:49:00-04:00,82.535,82.555,82.535,82.555,17,7,1403.29
2021-06-03 20:50:00-04:00,82.55,82.56,82.545,82.56,37,15,3054.515
2021-06-03 20:51:00-04:00,82.56,82.56,82.555,82.555,81,21,6687.206
2021-06-03 20:52:00-04:00,82.55,82.55,82.54,82.55,39,12,3219.285
2021-06-03 20:53:00-04:00,82.54,82.54,82.535,82.535,20,11,1650.745
2021-06-03 20:54:00-04:00,82.535,82.535,82.52,82.52,43,11,3548.565
2021-06-03 20:55:00-04:00,82.525,82.53,82.525,82.53,49,11,4043.745
2021-06-03 20:56:00-04:00,82.53,82.53,82.53,82.53,4,1,330.12
2021-06-03 20:57:00-04:00,82.535,82.535,82.535,82.535,8,3,660.28
2021-06-03 20:58:00-04:00,82.53,82.535,82.53,82.535,9,4,742.795
2021-06-03 20:59:00-04:00,82.54,82.545,82.54,82.545,8,4,660.345
2021-06-03 21:00:00-04:00,82.54,82.54,82.535,82.535,10,5,825.385
2021-06-03 21:01:00-04:00,82.55,82.56,82.55,82.56,19,16,1568.57
2021-06-03 21:02:00-04:00,82.555,82.555,82.55,82.55,7,3,577.865
2021-06-03 21:03:00-04:00,82.56,82.56,82.56,82.56,3,2,247.68
2021-06-03 21:04:00-04:00,82.55,82.55,82.55,82.55,16,4,1320.8
2021-06-03 21:05:00-04:00,82.555,82.555,82.545,82.545,19,8,1568.43
2021-06-03 21:06:00-04:00,82.545,82.545,82.545,82.545,1,1,82.545
2021-06-03 21:07:00-04:00,82.545,82.545,82.545,82.545,2,1,165.09
2021-06-03 21:08:00-04:00,82.545,82.55,82.545,82.55,10,4,825.46
2021-06-03 21:09:00-04:00,82.55,82.55,82.545,82.545,6,4,495.275
2021-06-03 21:10:00-04:00,82.55,82.555,82.55,82.555,5,3,412.76
2021-06-03 21:11:00-04:00,82.55,82.555,82.55,82.555,9,5,742.99
2021-06-03 21:12:00-04:00,82.56,82.565,82.56,82.565,5,2,412.805
2021-06-03 21:13:00-04:00,82.56,82.56,82.555,82.555,11,5,908.12
2021-06-03 21:14:00-04:00,82.555,82.555,82.55,82.55,13,6,1073.2
2021-06-03 21:17:00-04:00,82.55,82.555,82.55,82.555,16,6,1320.835
2021-06-03 21:18:00-04:00,82.55,82.55,82.54,82.54,25,8,2063.63
2021-06-03 21:19:00-04:00,82.54,82.54,82.54,82.54,2,2,165.08
2021-06-03 21:20:00-04:00,82.545,82.55,82.545,82.55,6,3,495.28
2021-06-03 21:21:00-04:00,82.545,82.55,82.545,82.55,16,6,1320.79
2021-06-03 21:23:00-04:00,82.55,82.55,82.55,82.55,9,4,742.95
2021-06-03 21:25:00-04:00,82.55,82.55,82.54,82.54,6,4,495.265
2021-06-03 21:26:00-04:00,82.54,82.54,82.54,82.54,5,4,412.7
2021-06-03 21:27:00-04:00,82.545,82.545,82.545,82.545,8,4,660.36
2021-06-03 21:28:00-04:00,82.54,82.545,82.54,82.545,16,7,1320.685
2021-06-03 21:29:00-04:00,82.54,82.54,82.54,82.54,1,1,82.54
2021-06-03 21:30:00-04:00,82.535,82.535,82.535,82.535,9,2,742.815
2021-06-03 21:31:00-04:00,82.53,82.53,82.515,82.52,39,14,3218.305
2021-06-03 21:32:00-04:00,82.52,82.52,82.52,82.52,6,4,495.12
2021-06-03 21:33:00-04:00,82.525,82.53,82.525,82.53,14,4,1155.405
2021-06-03 21:34:00-04:00,82.535,82.535,82.535,82.535,15,5,1238.025
2021-06-03 21:35:00-04:00,82.54,82.54,82.535,82.535,4,4,330.145
2021-06-03 21:36:00-04:00,82.535,82.535,82.525,82.53,16,4,1320.49
2021-06-03 21:37:00-04:00,82.53,82.535,82.525,82.535,18,8,1485.59
2021-06-03 21:38:00-04:00,82.53,82.54,82.53,82.535,11,5,907.895
2021-06-03 21:39:00-04:00,82.53,82.535,82.53,82.53,8,6,660.255
2021-06-03 21:40:00-04:00,82.53,82.53,82.53,82.53,14,7,1155.42
2021-06-03 21:41:00-04:00,82.53,82.535,82.53,82.53,10,7,825.325
2021-06-03 21:42:00-04:00,82.53,82.54,82.53,82.54,18,11,1485.66
2021-06-03 21:43:00-04:00,82.545,82.55,82.545,82.545,20,10,1650.935
2021-06-03 21:44:00-04:00,82.545,82.55,82.545,82.545,11,10,908.0
2021-06-03 21:45:00-04:00,82.55,82.555,82.545,82.545,17,10,1403.35
2021-06-03 21:46:00-04:00,82.545,82.545,82.54,82.54,11,7,907.985
2021-06-03 21:47:00-04:00,82.54,82.545,82.535,82.54,61,22,5034.84
2021-06-03 21:48:00-04:00,82.54,82.54,82.535,82.535,70,14,5777.51
2021-06-03 21:49:00-04:00,82.535,82.54,82.53,82.535,76,21,6272.745
2021-06-03 21:50:00-04:00,82.53,82.53,82.525,82.525,12,5,990.355
2021-06-03 21:51:00-04:00,82.525,82.525,82.515,82.52,79,15,6518.974
2021-06-03 21:52:00-04:00,82.515,82.52,82.51,82.52,36,14,2970.61
2021-06-03 21:53:00-04:00,82.525,82.525,82.515,82.52,44,12,3630.825
2021-06-03 21:54:00-04:00,82.515,82.515,82.505,82.51,118,24,9735.985
2021-06-03 21:55:00-04:00,82.51,82.51,82.5,82.505,22,9,1815.145
2021-06-03 21:56:00-04:00,82.5,82.505,82.49,82.5,156,49,12869.592
2021-06-03 21:57:00-04:00,82.495,82.5,82.49,82.495,118,22,9734.074
2021-06-03 21:58:00-04:00,82.495,82.495,82.49,82.495,25,11,2062.33
2021-06-03 21:59:00-04:00,82.5,82.5,82.49,82.495,17,9,1402.42
2021-06-03 22:00:00-04:00,82.495,82.505,82.49,82.495,63,20,5197.165
2021-06-03 22:01:00-04:00,82.495,82.495,82.485,82.49,28,14,2309.72
2021-06-03 22:02:00-04:00,82.49,82.495,82.49,82.495,9,4,742.45
2021-06-03 22:03:00-04:00,82.495,82.495,82.495,82.495,10,10,824.95
2021-06-03 22:04:00-04:00,82.5,82.5,82.49,82.49,86,20,7094.34
2021-06-03 22:05:00-04:00,82.49,82.49,82.49,82.49,9,8,742.41
2021-06-03 22:06:00-04:00,82.49,82.49,82.485,82.485,25,9,2062.135
2021-06-03 22:07:00-04:00,82.485,82.49,82.485,82.485,22,12,1814.735
2021-06-03 22:08:00-04:00,82.485,82.485,82.485,82.485,11,4,907.335
2021-06-03 22:09:00-04:00,82.49,82.49,82.485,82.49,10,7,824.895
2021-06-03 22:10:00-04:00,82.485,82.49,82.48,82.49,94,17,7753.295
2021-06-03 22:11:00-04:00,82.485,82.49,82.485,82.49,7,5,577.42
2021-06-03 22:12:00-04:00,82.49,82.49,82.48,82.48,51,14,4206.69
2021-06-03 22:13:00-04:00,82.48,82.485,82.47,82.485,108,27,8907.256
2021-06-03 22:14:00-04:00,82.485,82.485,82.485,82.485,4,1,329.94
2021-06-03 22:15:00-04:00,82.485,82.49,82.48,82.49,22,11,1814.67
2021-06-03 22:16:00-04:00,82.49,82.49,82.485,82.485,13,6,1072.335
2021-06-03 22:17:00-04:00,82.49,82.49,82.485,82.485,4,4,329.95
2021-06-03 22:18:00-04:00,82.485,82.49,82.485,82.485,18,7,1484.735
2021-06-03 22:19:00-04:00,82.49,82.495,82.485,82.485,83,16,6846.545
2021-06-03 22:20:00-04:00,82.485,82.49,82.485,82.49,14,7,1154.855
2021-06-03 22:21:00-04:00,82.49,82.49,82.485,82.485,52,14,4289.295
2021-06-03 22:22:00-04:00,82.485,82.485,82.475,82.48,67,9,5525.97
2021-06-03 22:23:00-04:00,82.485,82.49,82.48,82.49,53,17,4371.585
2021-06-03 22:24:00-04:00,82.485,82.485,82.48,82.48,63,8,5196.265
2021-06-03 22:25:00-04:00,82.48,82.495,82.48,82.49,121,20,9981.38
2021-06-03 22:26:00-04:00,82.49,82.49,82.485,82.49,39,6,3216.95
2021-06-03 22:27:00-04:00,82.485,82.49,82.485,82.49,13,3,1072.355
2021-06-03 22:28:00-04:00,82.49,82.49,82.485,82.485,44,4,3629.415
2021-06-03 22:29:00-04:00,82.485,82.49,82.48,82.49,42,9,3464.31
2021-06-03 22:30:00-04:00,82.495,82.5,82.485,82.49,88,21,7259.09
2021-06-03 22:31:00-04:00,82.485,82.49,82.48,82.49,56,13,4619.105
2021-06-03 22:32:00-04:00,82.49,82.49,82.485,82.49,49,10,4041.87
2021-06-03 22:33:00-04:00,82.49,82.49,82.48,82.485,85,17,7011.055
2021-06-03 22:34:00-04:00,82.485,82.49,82.485,82.49,17,6,1402.28
2021-06-03 22:35:00-04:00,82.49,82.49,82.485,82.485,63,10,5196.63
2021-06-03 22:36:00-04:00,82.49,82.495,82.49,82.495,13,6,1072.375
2021-06-03 22:37:00-04:00,82.495,82.495,82.49,82.49,33,8,2722.19
2021-06-03 22:38:00-04:00,82.485,82.495,82.485,82.49,18,9,1484.865
2021-06-03 22:39:00-04:00,82.49,82.49,82.485,82.485,4,4,329.945
2021-06-03 22:40:00-04:00,82.48,82.48,82.48,82.48,8,4,659.84
2021-06-03 22:41:00-04:00,82.48,82.485,82.475,82.485,21,10,1732.145
2021-06-03 22:42:00-04:00,82.49,82.495,82.49,82.495,7,4,577.455
2021-06-03 22:43:00-04:00,82.49,82.495,82.49,82.495,13,6,1072.42
2021-06-03 22:44:00-04:00,82.495,82.495,82.495,82.495,5,2,412.475
2021-06-03 22:45:00-04:00,82.495,82.505,82.495,82.5,52,9,4290.14
2021-06-03 22:46:00-04:00,82.495,82.5,82.495,82.5,3,3,247.49
2021-06-03 22:48:00-04:00,82.495,82.495,82.495,82.495,6,3,494.97
2021-06-03 22:49:00-04:00,82.49,82.5,82.49,82.5,15,6,1237.46
2021-06-03 22:50:00-04:00,82.505,82.505,82.505,82.505,2,1,165.01
2021-06-03 22:51:00-04:00,82.505,82.505,82.505,82.505,12,2,990.06
2021-06-03 22:52:00-04:00,82.505,82.505,82.505,82.505,4,2,330.02
2021-06-03 22:53:00-04:00,82.5,82.5,82.495,82.495,4,2,329.985
2021-06-03 22:54:00-04:00,82.505,82.505,82.505,82.505,15,6,1237.575
2021-06-03 22:56:00-04:00,82.505,82.505,82.505,82.505,7,3,577.535
2021-06-03 22:57:00-04:00,82.51,82.515,82.51,82.515,25,11,2062.76
2021-06-03 22:58:00-04:00,82.515,82.525,82.515,82.525,55,15,4538.55
2021-06-03 22:59:00-04:00,82.52,82.52,82.52,82.52,14,8,1155.28
2021-06-03 23:00:00-04:00,82.52,82.52,82.52,82.52,17,8,1402.84
2021-06-03 23:01:00-04:00,82.525,82.53,82.525,82.53,49,18,4043.955
2021-06-03 23:02:00-04:00,82.53,82.53,82.53,82.53,4,2,330.12
2021-06-03 23:03:00-04:00,82.53,82.53,82.53,82.53,13,7,1072.89
2021-06-03 23:04:00-04:00,82.53,82.53,82.53,82.53,15,2,1237.95
2021-06-03 23:05:00-04:00,82.53,82.53,82.53,82.53,11,4,907.83
2021-06-03 23:06:00-04:00,82.53,82.53,82.53,82.53,9,9,742.77
2021-06-03 23:07:00-04:00,82.53,82.53,82.53,82.53,3,2,247.59
2021-06-03 23:08:00-04:00,82.525,82.525,82.52,82.52,28,8,2310.68
2021-06-03 23:10:00-04:00,82.52,82.52,82.52,82.52,6,4,495.12
2021-06-03 23:11:00-04:00,82.52,82.52,82.52,82.52,10,4,825.2
2021-06-03 23:12:00-04:00,82.525,82.525,82.52,82.52,29,5,2393.22
2021-06-03 23:13:00-04:00,82.52,82.52,82.52,82.52,7,4,577.64
2021-06-03 23:14:00-04:00,82.515,82.515,82.515,82.515,5,3,412.575
2021-06-03 23:15:00-04:00,82.515,82.52,82.515,82.515,23,4,1897.86
2021-06-03 23:16:00-04:00,82.515,82.515,82.51,82.51,9,4,742.595
2021-06-03 23:17:00-04:00,82.505,82.505,82.505,82.505,3,3,247.515
2021-06-03 23:19:00-04:00,82.505,82.505,82.5,82.5,7,5,577.51
2021-06-03 23:20:00-04:00,82.5,82.5,82.5,82.5,17,7,1402.5
2021-06-03 23:22:00-04:00,82.5,82.5,82.5,82.5,2,2,165.0
2021-06-03 23:23:00-04:00,82.505,82.505,82.505,82.505,3,2,247.515
2021-06-03 23:24:00-04:00,82.505,82.505,82.505,82.505,10,3,825.05
2021-06-03 23:29:00-04:00,82.51,82.515,82.51,82.515,13,9,1072.65
2021-06-03 23:30:00-04:00,82.515,82.515,82.515,82.515,4,4,330.06
2021-06-03 23:31:00-04:00,82.52,82.52,82.52,82.52,1,1,82.52
2021-06-03 23:32:00-04:00,82.515,82.515,82.51,82.51,4,2,330.045
2021-06-03 23:33:00-04:00,82.515,82.515,82.515,82.515,11,4,907.665
2021-06-03 23:36:00-04:00,82.52,82.52,82.52,82.52,14,4,1155.28
2021-06-03 23:37:00-04:00,82.52,82.52,82.52,82.52,5,4,412.6
2021-06-03 23:40:00-04:00,82.52,82.52,82.52,82.52,1,1,82.52
2021-06-03 23:41:00-04:00,82.515,82.52,82.515,82.52,24,9,1980.395
2021-06-03 23:42:00-04:00,82.52,82.52,82.52,82.52,161,11,13285.719
2021-06-03 23:43:00-04:00,82.525,82.525,82.525,82.525,14,5,1155.35
2021-06-03 23:44:00-04:00,82.53,82.53,82.53,82.53,1,1,82.53
2021-06-03 23:45:00-04:00,82.53,82.53,82.53,82.53,1,1,82.53
2021-06-03 23:46:00-04:00,82.525,82.525,82.525,82.525,2,1,165.05
2021-06-03 23:47:00-04:00,82.53,82.53,82.53,82.53,10,2,825.3
2021-06-03 23:48:00-04:00,82.535,82.535,82.53,82.53,152,15,12544.566
2021-06-03 23:50:00-04:00,82.53,82.53,82.53,82.53,3,1,247.59
2021-06-03 23:52:00-04:00,82.53,82.53,82.53,82.53,12,5,990.36
2021-06-03 23:53:00-04:00,82.535,82.535,82.53,82.53,2,2,165.065
2021-06-03 23:54:00-04:00,82.53,82.53,82.53,82.53,1,1,82.53
2021-06-03 23:55:00-04:00,82.525,82.525,82.525,82.525,2,1,165.05
2021-06-03 23:56:00-04:00,82.53,82.53,82.53,82.53,2,2,165.06
2021-06-03 23:57:00-04:00,82.525,82.525,82.52,82.525,22,5,1815.53
2021-06-03 23:58:00-04:00,82.53,82.53,82.52,82.52,9,5,742.7
2021-06-04 00:01:00-04:00,82.515,82.515,82.515,82.515,3,1,247.545
2021-06-04 00:03:00-04:00,82.51,82.51,82.51,82.51,2,2,165.02
2021-06-04 00:04:00-04:00,82.51,82.51,82.51,82.51,1,1,82.51
2021-06-04 00:05:00-04:00,82.51,82.515,82.51,82.515,27,13,2227.81
2021-06-04 00:08:00-04:00,82.51,82.515,82.51,82.515,24,8,1980.33
2021-06-04 00:09:00-04:00,82.515,82.515,82.515,82.515,7,3,577.605
2021-06-04 00:10:00-04:00,82.51,82.51,82.51,82.51,7,4,577.57
2021-06-04 00:11:00-04:00,82.51,82.51,82.51,82.51,1,1,82.51
2021-06-04 00:12:00-04:00,82.505,82.505,82.505,82.505,8,1,660.04
2021-06-04 00:13:00-04:00,82.5,82.5,82.5,82.5,3,1,247.5
2021-06-04 00:15:00-04:00,82.5,82.505,82.5,82.505,10,3,825.045
2021-06-04 00:18:00-04:00,82.5,82.5,82.5,82.5,8,6,660.0
2021-06-04 00:19:00-04:00,82.5,82.5,82.5,82.5,1,1,82.5
2021-06-04 00:20:00-04:00,82.495,82.5,82.495,82.5,3,3,247.49
2021-06-04 00:21:00-04:00,82.495,82.5,82.495,82.5,18,6,1484.96
2021-06-04 00:22:00-04:00,82.505,82.505,82.505,82.505,7,3,577.535
2021-06-04 00:23:00-04:00,82.51,82.51,82.51,82.51,5,3,412.55
2021-06-04 00:24:00-04:00,82.51,82.51,82.51,82.51,2,1,165.02
2021-06-04 00:26:00-04:00,82.51,82.51,82.51,82.51,2,1,165.02
2021-06-04 00:28:00-04:00,82.505,82.51,82.505,82.51,11,4,907.595
2021-06-04 00:29:00-04:00,82.51,82.51,82.51,82.51,4,4,330.04
2021-06-04 00:31:00-04:00,82.515,82.525,82.515,82.525,30,14,2475.615
2021-06-04 00:32:00-04:00,82.525,82.525,82.525,82.525,8,5,660.2
2021-06-04 00:33:00-04:00,82.525,82.525,82.525,82.525,5,2,412.625
2021-06-04 00:34:00-04:00,82.525,82.53,82.525,82.525,15,4,1237.9
2021-06-04 00:35:00-04:00,82.525,82.525,82.525,82.525,2,1,165.05
2021-06-04 00:36:00-04:00,82.52,82.525,82.52,82.525,8,4,660.185
2021-06-04 00:37:00-04:00,82.53,82.53,82.53,82.53,12,4,990.36
2021-06-04 00:38:00-04:00,82.53,82.53,82.53,82.53,3,1,247.59
2021-06-04 00:39:00-04:00,82.53,82.53,82.53,82.53,6,3,495.18
2021-06-04 00:40:00-04:00,82.53,82.53,82.53,82.53,8,5,660.24
2021-06-04 00:44:00-04:00,82.525,82.525,82.525,82.525,3,1,247.575
2021-06-04 00:47:00-04:00,82.525,82.525,82.525,82.525,17,3,1402.925
2021-06-04 00:48:00-04:00,82.525,82.525,82.525,82.525,5,3,412.625
