,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty
,open,high,low,close,volume,num_trds,value
2021-08-15 20:00:00-04:00,1366.25,1368.5,1364.0,1364.25,1318,291,1800459.75
2021-08-15 20:01:00-04:00,1364.25,1365.25,1363.5,1364.25,263,86,358849.5
2021-08-15 20:02:00-04:00,1364.25,1364.25,1360.75,1363.0,438,143,596727.75
2021-08-15 20:03:00-04:00,1363.0,1364.0,1362.0,1364.0,232,83,316214.75
2021-08-15 20:04:00-04:00,1363.75,1364.5,1363.75,1364.0,134,47,182800.5
2021-08-15 20:05:00-04:00,1363.75,1364.0,1363.5,1363.5,76,33,103641.0
2021-08-15 20:06:00-04:00,1363.75,1364.5,1363.25,1364.0,63,30,85919.0
2021-08-15 20:07:00-04:00,1364.25,1365.0,1363.25,1364.75,75,26,102332.0
2021-08-15 20:08:00-04:00,1364.5,1364.75,1364.0,1364.0,27,14,36836.0
2021-08-15 20:09:00-04:00,1363.75,1364.75,1363.75,1364.5,56,17,76389.25
2021-08-15 20:10:00-04:00,1364.75,1365.75,1364.75,1365.75,50,19,68264.75
2021-08-15 20:11:00-04:00,1365.5,1365.75,1365.25,1365.75,47,16,64181.5
2021-08-15 20:12:00-04:00,1366.0,1366.0,1364.75,1366.0,70,22,95572.0
2021-08-15 20:13:00-04:00,1366.0,1366.0,1365.0,1365.0,43,15,58723.25
2021-08-15 20:14:00-04:00,1364.75,1365.0,1364.5,1365.0,12,8,16376.5
2021-08-15 20:15:00-04:00,1364.5,1364.75,1364.5,1364.5,7,7,9552.0
2021-08-15 20:16:00-04:00,1364.5,1364.5,1364.5,1364.5,11,8,15009.5
2021-08-15 20:17:00-04:00,1364.5,1364.5,1364.0,1364.5,30,14,40923.5
2021-08-15 20:18:00-04:00,1364.25,1364.75,1364.25,1364.25,6,4,8186.5
2021-08-15 20:19:00-04:00,1364.75,1364.75,1364.0,1364.0,6,3,8185.75
2021-08-15 20:20:00-04:00,1364.0,1364.25,1363.75,1364.0,20,10,27278.25
2021-08-15 20:21:00-04:00,1363.75,1363.75,1363.5,1363.5,24,5,32727.0
2021-08-15 20:22:00-04:00,1363.75,1364.0,1363.25,1364.0,26,10,35456.25
2021-08-15 20:23:00-04:00,1363.75,1363.75,1363.5,1363.75,17,5,23183.0
2021-08-15 20:24:00-04:00,1363.75,1365.0,1363.75,1364.75,50,10,68226.0
2021-08-15 20:25:00-04:00,1364.5,1364.5,1364.0,1364.0,17,7,23190.5
