,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index
,open,high,low,close,volume,num_trds,value
2021-07-25 18:00:00-04:00,4400.5,4403.0,4400.0,4402.5,717,283,3155923.0
2021-07-25 18:01:00-04:00,4402.5,4402.5,4401.0,4401.75,290,117,1276503.0
2021-07-25 18:02:00-04:00,4401.75,4402.0,4400.5,4400.5,147,56,646972.25
2021-07-25 18:03:00-04:00,4400.5,4401.0,4400.25,4400.5,123,50,541277.0
2021-07-25 18:04:00-04:00,4400.5,4400.75,4400.0,4400.25,80,29,352033.75
2021-07-25 18:05:00-04:00,4400.25,4401.25,4400.0,4401.25,126,54,554490.75
2021-07-25 18:06:00-04:00,4401.0,4401.5,4401.0,4401.25,63,30,277275.0
2021-07-25 18:07:00-04:00,4401.0,4401.5,4401.0,4401.5,35,21,154050.25
2021-07-25 18:08:00-04:00,4401.75,4403.0,4401.5,4402.75,269,75,1184185.25
2021-07-25 18:09:00-04:00,4402.75,4403.75,4401.75,4402.0,323,97,1422136.75
2021-07-25 18:10:00-04:00,4402.25,4402.25,4402.0,4402.0,100,27,440216.5
2021-07-25 18:11:00-04:00,4402.0,4402.5,4401.75,4402.25,75,37,330159.5
2021-07-25 18:12:00-04:00,4402.5,4403.5,4402.25,4402.5,286,81,1259261.75
2021-07-25 18:13:00-04:00,4402.75,4403.25,4402.5,4402.5,151,55,664816.75
2021-07-25 18:14:00-04:00,4402.5,4403.25,4402.5,4403.25,49,23,215740.5
2021-07-25 18:15:00-04:00,4403.25,4403.25,4402.25,4402.5,160,57,704447.25
2021-07-25 18:16:00-04:00,4402.5,4402.75,4402.5,4402.5,40,11,176103.0
2021-07-25 18:17:00-04:00,4402.5,4402.75,4402.5,4402.5,12,5,52830.5
2021-07-25 18:18:00-04:00,4402.5,4402.5,4402.25,4402.25,37,20,162883.5
2021-07-25 18:19:00-04:00,4402.5,4403.0,4402.5,4402.75,66,29,290573.0
2021-07-25 18:20:00-04:00,4402.75,4403.0,4402.5,4403.0,76,21,334619.0
2021-07-25 18:21:00-04:00,4403.0,4403.25,4403.0,4403.25,56,21,246581.0
2021-07-25 18:22:00-04:00,4403.25,4403.75,4403.0,4403.0,87,34,383095.0
2021-07-25 18:23:00-04:00,4403.0,4403.25,4403.0,4403.25,39,21,171724.75
2021-07-25 18:24:00-04:00,4403.0,4403.0,4402.75,4402.75,67,32,294999.25
2021-07-25 18:25:00-04:00,4402.75,4403.25,4402.75,4403.0,41,14,180518.0
2021-07-25 18:26:00-04:00,4403.0,4403.25,4403.0,4403.0,13,6,57239.5
2021-07-25 18:27:00-04:00,4403.0,4403.25,4402.75,4403.25,37,11,162908.75
2021-07-25 18:28:00-04:00,4403.0,4403.0,4402.5,4403.0,80,21,352222.0
2021-07-25 18:29:00-04:00,4402.75,4402.75,4402.5,4402.5,65,25,286169.25
2021-07-25 18:30:00-04:00,4402.5,4402.75,4402.5,4402.5,7,5,30818.75
2021-07-25 18:31:00-04:00,4402.5,4402.5,4402.25,4402.5,82,32,360998.5
2021-07-25 18:32:00-04:00,4402.25,4402.25,4402.0,4402.0,45,20,198099.25
2021-07-25 18:33:00-04:00,4402.0,4402.5,4402.0,4402.25,31,14,136469.25
2021-07-25 18:34:00-04:00,4402.0,4402.25,4402.0,4402.25,49,13,215702.5
2021-07-25 18:35:00-04:00,4402.0,4402.25,4402.0,4402.0,21,16,92442.5
2021-07-25 18:36:00-04:00,4401.75,4402.25,4401.75,4402.25,21,9,92441.25
2021-07-25 18:37:00-04:00,4402.0,4402.0,4402.0,4402.0,6,2,26412.0
2021-07-25 18:38:00-04:00,4402.0,4402.0,4402.0,4402.0,26,5,114452.0
2021-07-25 18:39:00-04:00,4402.0,4402.25,4402.0,4402.25,33,17,145273.5
2021-07-25 18:40:00-04:00,4402.25,4402.25,4402.25,4402.25,11,8,48424.75
2021-07-25 18:41:00-04:00,4402.25,4402.5,4402.25,4402.5,19,13,83645.0
2021-07-25 18:42:00-04:00,4402.75,4403.5,4402.75,4403.25,99,40,435901.5
2021-07-25 18:43:00-04:00,4403.5,4403.5,4403.0,4403.5,54,18,237783.25
2021-07-25 18:44:00-04:00,4403.5,4404.25,4403.5,4404.0,155,65,682601.25
2021-07-25 18:45:00-04:00,4404.0,4404.0,4403.75,4403.75,23,9,101289.25
2021-07-25 18:46:00-04:00,4403.5,4403.5,4403.25,4403.25,43,17,189349.0
2021-07-25 18:47:00-04:00,4403.5,4403.75,4403.5,4403.5,25,17,110087.75
2021-07-25 18:48:00-04:00,4403.5,4404.0,4403.5,4404.0,63,23,277443.25
2021-07-25 18:49:00-04:00,4404.0,4404.0,4403.75,4404.0,50,24,220198.0
2021-07-25 18:50:00-04:00,4404.0,4404.0,4404.0,4404.0,16,9,70464.0
