,S U22 Comdty,S U22 Comdty,S U22 Comdty,S U22 Comdty,S U22 Comdty,S U22 Comdty,S U22 Comdty
,open,high,low,close,volume,num_trds,value
2021-11-18 20:00:00-05:00,1261.5,1261.5,1261.5,1261.5,1,1,1261.5
2021-11-19 01:20:00-05:00,1270.0,1270.0,1270.0,1270.0,1,1,1270.0
2021-11-19 01:40:00-05:00,1269.75,1269.75,1269.75,1269.75,1,1,1269.75
2021-11-19 01:47:00-05:00,1270.5,1270.5,1270.5,1270.5,1,1,1270.5
2021-11-19 01:59:00-05:00,1269.0,1269.0,1269.0,1269.0,1,1,1269.0
2021-11-19 03:52:00-05:00,1263.0,1263.0,1262.75,1262.75,7,2,8840.75
2021-11-19 03:53:00-05:00,1263.0,1263.0,1263.0,1263.0,1,1,1263.0
2021-11-19 04:37:00-05:00,1261.5,1261.5,1261.5,1261.5,1,1,1261.5
2021-11-19 05:05:00-05:00,1259.5,1259.5,1259.25,1259.25,2,2,2518.75
2021-11-19 05:13:00-05:00,1258.25,1258.25,1258.25,1258.25,1,1,1258.25
2021-11-19 05:14:00-05:00,1257.75,1257.75,1257.75,1257.75,1,1,1257.75
2021-11-19 05:31:00-05:00,1259.25,1259.25,1259.25,1259.25,1,1,1259.25
2021-11-19 05:37:00-05:00,1259.0,1259.0,1259.0,1259.0,1,1,1259.0
2021-11-19 06:41:00-05:00,1258.0,1258.0,1258.0,1258.0,1,1,1258.0
2021-11-19 06:43:00-05:00,1257.0,1257.0,1256.75,1256.75,3,2,3770.5
2021-11-19 06:45:00-05:00,1256.75,1256.75,1256.75,1256.75,3,1,3770.25
2021-11-19 07:24:00-05:00,1255.25,1255.25,1255.25,1255.25,1,1,1255.25
2021-11-19 07:51:00-05:00,1256.5,1256.5,1256.5,1256.5,1,1,1256.5
2021-11-19 07:56:00-05:00,1257.25,1257.25,1257.25,1257.25,1,1,1257.25
2021-11-19 08:02:00-05:00,1257.5,1257.5,1257.5,1257.5,1,1,1257.5
2021-11-19 09:39:00-05:00,1264.0,1264.0,1264.0,1264.0,1,1,1264.0
2021-11-19 09:40:00-05:00,1264.25,1264.25,1262.5,1262.5,41,5,51776.25
2021-11-19 09:43:00-05:00,1264.25,1264.25,1264.25,1264.25,1,1,1264.25
2021-11-19 09:45:00-05:00,1267.5,1267.5,1267.5,1267.5,1,1,1267.5
2021-11-19 09:48:00-05:00,1267.75,1267.75,1267.75,1267.75,1,1,1267.75
2021-11-19 09:54:00-05:00,1267.75,1267.75,1267.75,1267.75,1,1,1267.75
2021-11-19 09:57:00-05:00,1268.5,1268.5,1268.5,1268.5,1,1,1268.5
2021-11-19 10:00:00-05:00,1265.5,1265.5,1265.5,1265.5,2,1,2531.0
2021-11-19 10:51:00-05:00,1266.5,1266.5,1266.5,1266.5,1,1,1266.5
2021-11-19 10:59:00-05:00,1265.0,1265.0,1265.0,1265.0,1,1,1265.0
2021-11-19 11:00:00-05:00,1265.0,1265.0,1265.0,1265.0,3,2,3795.0
2021-11-19 11:01:00-05:00,1265.0,1265.0,1265.0,1265.0,4,3,5060.0
2021-11-19 11:02:00-05:00,1265.0,1265.0,1265.0,1265.0,11,9,13915.0
2021-11-19 11:04:00-05:00,1265.0,1265.0,1265.0,1265.0,1,1,1265.0
2021-11-19 11:25:00-05:00,1265.0,1265.0,1265.0,1265.0,1,1,1265.0
2021-11-19 11:36:00-05:00,1263.5,1263.5,1263.5,1263.5,17,15,21479.5
2021-11-19 11:39:00-05:00,1263.5,1263.5,1263.5,1263.5,4,2,5054.0
2021-11-19 11:40:00-05:00,1263.75,1263.75,1263.75,1263.75,1,1,1263.75
2021-11-19 12:12:00-05:00,1262.0,1262.0,1262.0,1262.0,1,1,1262.0
2021-11-19 12:17:00-05:00,1264.0,1264.0,1264.0,1264.0,1,1,1264.0
2021-11-19 12:40:00-05:00,1263.25,1263.25,1263.25,1263.25,1,1,1263.25
2021-11-19 12:59:00-05:00,1262.5,1262.5,1262.5,1262.5,1,1,1262.5
2021-11-19 13:08:00-05:00,1261.5,1261.5,1261.5,1261.5,1,1,1261.5
