,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty
,open,high,low,close,volume,num_trds,value
2021-11-18 20:00:00-05:00,1286.0,1288.5,1286.0,1288.5,66,15,84902.5
2021-11-18 20:01:00-05:00,1288.25,1288.25,1288.0,1288.0,7,3,9017.5
2021-11-18 20:02:00-05:00,1288.25,1288.25,1288.25,1288.25,3,2,3864.75
2021-11-18 20:03:00-05:00,1288.75,1288.75,1288.75,1288.75,2,2,2577.5
2021-11-18 20:05:00-05:00,1288.5,1289.5,1288.25,1289.5,16,7,20625.25
2021-11-18 20:06:00-05:00,1289.5,1290.25,1289.5,1290.25,6,4,7738.75
2021-11-18 20:07:00-05:00,1290.0,1290.0,1290.0,1290.0,1,1,1290.0
2021-11-18 20:08:00-05:00,1290.5,1290.5,1290.5,1290.5,10,3,12905.0
2021-11-18 20:10:00-05:00,1290.25,1290.25,1289.75,1289.75,3,2,3870.25
2021-11-18 20:11:00-05:00,1289.75,1289.75,1289.75,1289.75,2,2,2579.5
2021-11-18 20:23:00-05:00,1290.75,1291.0,1290.75,1291.0,4,3,5163.75
2021-11-18 20:24:00-05:00,1291.0,1291.0,1291.0,1291.0,3,3,3873.0
2021-11-18 20:25:00-05:00,1290.75,1290.75,1290.75,1290.75,2,1,2581.5
2021-11-18 20:27:00-05:00,1290.75,1290.75,1290.75,1290.75,1,1,1290.75
2021-11-18 20:33:00-05:00,1291.5,1291.5,1291.5,1291.5,1,1,1291.5
2021-11-18 20:34:00-05:00,1291.75,1291.75,1291.75,1291.75,2,1,2583.5
2021-11-18 20:35:00-05:00,1292.0,1292.0,1292.0,1292.0,22,9,28424.0
2021-11-18 20:36:00-05:00,1292.0,1292.0,1292.0,1292.0,29,13,37468.0
2021-11-18 20:39:00-05:00,1293.25,1293.25,1293.25,1293.25,1,1,1293.25
2021-11-18 20:41:00-05:00,1293.25,1293.25,1293.25,1293.25,1,1,1293.25
2021-11-18 20:42:00-05:00,1293.5,1293.5,1293.5,1293.5,1,1,1293.5
2021-11-18 20:44:00-05:00,1293.25,1293.25,1293.25,1293.25,2,1,2586.5
2021-11-18 20:45:00-05:00,1292.75,1292.75,1292.5,1292.5,5,3,6463.5
2021-11-18 20:49:00-05:00,1293.0,1293.0,1293.0,1293.0,2,2,2586.0
2021-11-18 20:50:00-05:00,1293.25,1293.25,1293.25,1293.25,1,1,1293.25
2021-11-18 20:51:00-05:00,1293.25,1293.5,1293.25,1293.5,3,2,3880.25
2021-11-18 20:55:00-05:00,1293.0,1293.0,1292.75,1292.75,13,5,16808.25
2021-11-18 20:56:00-05:00,1292.5,1292.5,1292.5,1292.5,1,1,1292.5
2021-11-18 20:57:00-05:00,1292.5,1292.5,1292.5,1292.5,3,1,3877.5
2021-11-18 20:59:00-05:00,1292.0,1292.0,1292.0,1292.0,13,5,16796.0
2021-11-18 21:03:00-05:00,1292.25,1292.25,1292.25,1292.25,1,1,1292.25
2021-11-18 21:07:00-05:00,1292.5,1292.5,1292.5,1292.5,2,2,2585.0
2021-11-18 21:16:00-05:00,1292.75,1292.75,1292.75,1292.75,1,1,1292.75
2021-11-18 21:17:00-05:00,1292.75,1292.75,1292.5,1292.5,8,2,10340.25
2021-11-18 21:25:00-05:00,1292.5,1292.5,1292.5,1292.5,2,2,2585.0
2021-11-18 21:33:00-05:00,1292.5,1292.5,1292.5,1292.5,3,3,3877.5
2021-11-18 21:35:00-05:00,1292.75,1292.75,1292.75,1292.75,3,2,3878.25
2021-11-18 21:40:00-05:00,1292.75,1292.75,1292.75,1292.75,1,1,1292.75
2021-11-18 21:41:00-05:00,1292.75,1292.75,1292.75,1292.75,5,2,6463.75
2021-11-18 21:42:00-05:00,1293.0,1293.0,1293.0,1293.0,2,1,2586.0
2021-11-18 21:47:00-05:00,1293.5,1293.5,1293.5,1293.5,1,1,1293.5
2021-11-18 21:49:00-05:00,1293.75,1293.75,1293.75,1293.75,2,1,2587.5
2021-11-18 21:52:00-05:00,1293.75,1293.75,1293.75,1293.75,1,1,1293.75
2021-11-18 21:53:00-05:00,1294.0,1294.0,1294.0,1294.0,2,1,2588.0
2021-11-18 21:54:00-05:00,1294.0,1294.0,1294.0,1294.0,2,1,2588.0
2021-11-18 21:55:00-05:00,1293.75,1293.75,1293.75,1293.75,1,1,1293.75
2021-11-18 21:56:00-05:00,1294.0,1294.0,1294.0,1294.0,4,1,5176.0
2021-11-18 21:57:00-05:00,1294.0,1294.25,1294.0,1294.25,43,7,55642.25
2021-11-18 22:01:00-05:00,1294.75,1294.75,1294.75,1294.75,1,1,1294.75
2021-11-18 22:06:00-05:00,1294.75,1295.0,1294.75,1295.0,8,2,10358.5
2021-11-18 22:07:00-05:00,1295.0,1295.25,1295.0,1295.25,3,3,3885.5
2021-11-18 22:08:00-05:00,1294.75,1294.75,1294.75,1294.75,1,1,1294.75
2021-11-18 22:12:00-05:00,1295.0,1295.0,1295.0,1295.0,1,1,1295.0
2021-11-18 22:18:00-05:00,1295.25,1295.25,1295.25,1295.25,3,1,3885.75
2021-11-18 22:20:00-05:00,1295.0,1295.0,1295.0,1295.0,2,1,2590.0
2021-11-18 22:21:00-05:00,1295.0,1295.0,1295.0,1295.0,1,1,1295.0
