,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty
,open,high,low,close,volume,num_trds,value
2021-11-18 20:00:00-05:00,1277.75,1279.5,1276.5,1279.5,137,70,175119.25
2021-11-18 20:01:00-05:00,1279.75,1280.0,1279.0,1279.25,81,34,103610.75
2021-11-18 20:02:00-05:00,1279.25,1279.25,1279.0,1279.0,17,9,21745.75
2021-11-18 20:03:00-05:00,1279.25,1279.75,1279.25,1279.75,17,11,21753.75
2021-11-18 20:04:00-05:00,1279.5,1279.75,1279.5,1279.75,3,3,3839.0
2021-11-18 20:05:00-05:00,1279.5,1280.5,1279.0,1280.5,86,24,110048.5
2021-11-18 20:06:00-05:00,1280.25,1281.25,1280.25,1281.25,68,26,87104.75
2021-11-18 20:07:00-05:00,1281.25,1281.5,1281.0,1281.0,18,12,23061.75
2021-11-18 20:08:00-05:00,1281.25,1281.75,1281.25,1281.75,7,5,8970.5
2021-11-18 20:09:00-05:00,1281.25,1281.25,1281.25,1281.25,1,1,1281.25
2021-11-18 20:10:00-05:00,1281.0,1281.0,1280.5,1280.5,30,18,38419.25
2021-11-18 20:11:00-05:00,1280.5,1280.5,1280.5,1280.5,1,1,1280.5
2021-11-18 20:12:00-05:00,1280.5,1280.5,1280.5,1280.5,1,1,1280.5
2021-11-18 20:13:00-05:00,1280.25,1280.25,1280.0,1280.0,4,4,5120.25
2021-11-18 20:15:00-05:00,1280.25,1280.5,1280.0,1280.25,4,4,5121.0
2021-11-18 20:16:00-05:00,1281.0,1281.0,1281.0,1281.0,1,1,1281.0
2021-11-18 20:17:00-05:00,1281.0,1281.25,1281.0,1281.25,3,3,3843.5
2021-11-18 20:18:00-05:00,1281.25,1281.25,1280.75,1280.75,4,3,5124.5
2021-11-18 20:19:00-05:00,1280.75,1281.0,1280.75,1280.75,5,3,6404.0
2021-11-18 20:20:00-05:00,1280.5,1280.75,1280.5,1280.75,18,7,23053.0
2021-11-18 20:21:00-05:00,1281.0,1281.25,1281.0,1281.25,4,4,5124.75
