,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy
,open,high,low,close,volume,num_trds,value
2021-10-28 18:00:00-04:00,81.01,81.015,80.99,81.005,121,35,9800.991
2021-10-28 18:01:00-04:00,81.01,81.01,80.995,81.0,28,11,2267.985
2021-10-28 18:02:00-04:00,80.995,81.005,80.995,81.005,12,3,972.025
2021-10-28 18:03:00-04:00,81.01,81.01,81.005,81.005,6,3,486.05
2021-10-28 18:04:00-04:00,81.005,81.01,81.0,81.01,7,4,567.055
2021-10-28 18:05:00-04:00,81.0,81.0,81.0,81.0,12,4,972.0
2021-10-28 18:06:00-04:00,81.005,81.005,81.005,81.005,2,1,162.01
2021-10-28 18:07:00-04:00,80.995,80.995,80.995,80.995,2,2,161.99
2021-10-28 18:08:00-04:00,81.0,81.0,81.0,81.0,14,3,1134.0
2021-10-28 18:09:00-04:00,81.005,81.005,80.995,80.995,5,3,405.015
2021-10-28 18:10:00-04:00,80.995,80.995,80.995,80.995,1,1,80.995
2021-10-28 18:11:00-04:00,80.99,80.99,80.99,80.99,6,1,485.94
2021-10-28 18:13:00-04:00,80.995,81.0,80.995,81.0,13,7,1052.95
2021-10-28 18:14:00-04:00,80.995,80.995,80.99,80.99,8,2,647.935
2021-10-28 18:16:00-04:00,80.99,80.99,80.99,80.99,3,3,242.97
2021-10-28 18:17:00-04:00,80.985,80.995,80.985,80.995,5,4,404.945
2021-10-28 18:18:00-04:00,80.995,80.995,80.985,80.995,14,14,1133.87
2021-10-28 18:19:00-04:00,80.99,81.0,80.985,80.985,32,21,2591.785
2021-10-28 18:20:00-04:00,80.995,81.0,80.985,80.995,31,12,2510.94
2021-10-28 18:21:00-04:00,81.005,81.005,80.99,80.99,19,12,1538.95
2021-10-28 18:22:00-04:00,80.99,81.0,80.99,80.99,8,8,647.945
2021-10-28 18:23:00-04:00,80.99,81.0,80.99,81.0,8,7,647.96
2021-10-28 18:24:00-04:00,81.0,81.005,81.0,81.005,6,5,486.01
2021-10-28 18:25:00-04:00,81.005,81.005,81.0,81.005,4,4,324.01
2021-10-28 18:26:00-04:00,81.005,81.005,80.995,80.995,14,5,1133.995
2021-10-28 18:27:00-04:00,81.0,81.0,80.995,81.0,14,9,1133.985
2021-10-28 18:28:00-04:00,81.0,81.0,80.995,81.0,9,4,728.985
2021-10-28 18:30:00-04:00,81.0,81.0,80.995,81.0,17,7,1376.975
2021-10-28 18:32:00-04:00,80.995,80.995,80.995,80.995,5,1,404.975
2021-10-28 18:33:00-04:00,80.995,80.995,80.995,80.995,1,1,80.995
2021-10-28 18:34:00-04:00,81.0,81.0,81.0,81.0,5,2,405.0
2021-10-28 18:35:00-04:00,80.995,81.0,80.995,81.0,5,3,404.98
2021-10-28 18:38:00-04:00,80.99,80.99,80.99,80.99,1,1,80.99
2021-10-28 18:39:00-04:00,80.99,80.995,80.99,80.99,8,4,647.925
