,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy
,open,high,low,close,volume,num_trds,value
2021-10-28 18:19:00-04:00,80.97,80.97,80.97,80.97,18,7,1457.46
2021-10-28 20:00:00-04:00,80.965,80.965,80.965,80.965,1,1,80.965
2021-10-28 21:05:00-04:00,80.88,80.88,80.88,80.88,1,1,80.88
2021-10-29 02:58:00-04:00,80.88,80.88,80.88,80.88,1,1,80.88
2021-10-29 03:49:00-04:00,80.995,80.995,80.995,80.995,1,1,80.995
2021-10-29 03:53:00-04:00,81.04,81.04,81.04,81.04,1,1,81.04
2021-10-29 04:01:00-04:00,80.995,80.995,80.995,80.995,1,1,80.995
2021-10-29 04:07:00-04:00,80.98,80.98,80.98,80.98,1,1,80.98
2021-10-29 04:51:00-04:00,80.915,80.915,80.91,80.91,4,3,323.65
2021-10-29 04:53:00-04:00,80.92,80.92,80.92,80.92,1,1,80.92
2021-10-29 05:10:00-04:00,80.93,80.93,80.93,80.93,1,1,80.93
2021-10-29 05:12:00-04:00,80.945,80.945,80.945,80.945,1,1,80.945
2021-10-29 05:15:00-04:00,80.94,80.94,80.94,80.94,1,1,80.94
2021-10-29 06:37:00-04:00,81.07,81.07,81.07,81.07,1,1,81.07
2021-10-29 06:43:00-04:00,81.09,81.09,81.09,81.09,2,1,162.18
2021-10-29 06:46:00-04:00,81.09,81.09,81.09,81.09,1,1,81.09
2021-10-29 08:47:00-04:00,80.765,80.765,80.765,80.765,1,1,80.765
2021-10-29 08:48:00-04:00,80.765,80.765,80.765,80.765,2,1,161.53
2021-10-29 08:51:00-04:00,80.73,80.73,80.72,80.72,2,2,161.45
2021-10-29 08:59:00-04:00,80.735,80.735,80.735,80.735,1,1,80.735
2021-10-29 09:07:00-04:00,80.715,80.715,80.715,80.715,1,1,80.715
2021-10-29 09:12:00-04:00,80.69,80.69,80.69,80.69,1,1,80.69
2021-10-29 10:24:00-04:00,80.695,80.7,80.695,80.7,2,2,161.395
2021-10-29 10:25:00-04:00,80.69,80.69,80.69,80.69,1,1,80.69
2021-10-29 10:27:00-04:00,80.71,80.71,80.71,80.71,3,1,242.13
2021-10-29 10:35:00-04:00,80.68,80.68,80.68,80.68,1,1,80.68
2021-10-29 11:16:00-04:00,80.62,80.62,80.62,80.62,1,1,80.62
2021-10-29 12:01:00-04:00,80.62,80.62,80.62,80.62,1,1,80.62
2021-10-29 12:20:00-04:00,80.645,80.645,80.645,80.645,10,2,806.45
2021-10-29 12:23:00-04:00,80.63,80.63,80.63,80.63,1,1,80.63
2021-10-29 12:27:00-04:00,80.645,80.645,80.645,80.645,1,1,80.645
2021-10-29 12:31:00-04:00,80.65,80.65,80.65,80.65,1,1,80.65
2021-10-29 12:49:00-04:00,80.685,80.685,80.685,80.685,36,7,2904.66
2021-10-29 12:51:00-04:00,80.685,80.685,80.685,80.685,12,1,968.22
2021-10-29 13:01:00-04:00,80.655,80.655,80.655,80.655,1,1,80.655
2021-10-29 13:14:00-04:00,80.665,80.665,80.665,80.665,1,1,80.665
2021-10-29 13:15:00-04:00,80.665,80.665,80.665,80.665,1,1,80.665
2021-10-29 13:26:00-04:00,80.7,80.7,80.7,80.7,1,1,80.7
2021-10-29 13:27:00-04:00,80.69,80.69,80.69,80.69,1,1,80.69
2021-10-29 13:31:00-04:00,80.715,80.715,80.715,80.715,1,1,80.715
2021-10-29 13:40:00-04:00,80.72,80.72,80.72,80.72,1,1,80.72
2021-10-29 14:09:00-04:00,80.78,80.78,80.78,80.78,2,1,161.56
2021-10-29 15:00:00-04:00,80.8,80.8,80.8,80.8,5,1,404.0
2021-10-29 15:15:00-04:00,80.755,80.755,80.755,80.755,1,1,80.755
