,S U22 Comdty,S U22 Comdty,S U22 Comdty,S U22 Comdty,S U22 Comdty,S U22 Comdty,S U22 Comdty
,open,high,low,close,volume,num_trds,value
2021-11-11 20:00:00-05:00,1234.0,1234.25,1234.0,1234.25,5,2,6170.25
2021-11-11 20:02:00-05:00,1234.0,1234.0,1234.0,1234.0,1,1,1234.0
2021-11-11 20:14:00-05:00,1235.25,1235.25,1235.25,1235.25,1,1,1235.25
2021-11-11 20:15:00-05:00,1235.75,1235.75,1235.75,1235.75,1,1,1235.75
2021-11-11 20:18:00-05:00,1235.75,1235.75,1235.75,1235.75,1,1,1235.75
2021-11-11 20:43:00-05:00,1236.0,1236.25,1236.0,1236.25,2,2,2472.25
2021-11-12 05:51:00-05:00,1233.5,1233.5,1233.0,1233.0,3,3,3699.75
2021-11-12 06:17:00-05:00,1233.75,1234.0,1233.75,1234.0,15,5,18507.75
2021-11-12 06:18:00-05:00,1234.5,1234.75,1234.25,1234.5,15,8,18517.5
2021-11-12 06:19:00-05:00,1234.5,1234.5,1234.5,1234.5,5,1,6172.5
2021-11-12 06:50:00-05:00,1234.0,1234.0,1234.0,1234.0,1,1,1234.0
2021-11-12 06:54:00-05:00,1234.25,1234.5,1234.25,1234.5,5,2,6171.75
2021-11-12 06:57:00-05:00,1232.75,1232.75,1232.75,1232.75,2,1,2465.5
2021-11-12 07:40:00-05:00,1232.25,1232.5,1232.25,1232.5,5,2,6161.75
2021-11-12 07:42:00-05:00,1232.25,1232.25,1232.25,1232.25,1,1,1232.25
2021-11-12 07:44:00-05:00,1232.5,1232.5,1232.5,1232.5,1,1,1232.5
2021-11-12 07:46:00-05:00,1232.5,1232.5,1232.5,1232.5,2,1,2465.0
2021-11-12 07:56:00-05:00,1232.75,1232.75,1232.75,1232.75,1,1,1232.75
2021-11-12 08:02:00-05:00,1232.5,1232.5,1231.75,1231.75,7,3,8626.0
2021-11-12 08:07:00-05:00,1233.25,1233.5,1233.25,1233.5,3,2,3700.0
2021-11-12 08:11:00-05:00,1234.25,1234.25,1234.25,1234.25,2,1,2468.5
2021-11-12 08:12:00-05:00,1234.25,1234.75,1234.25,1234.75,15,6,18518.5
2021-11-12 08:14:00-05:00,1235.25,1235.25,1235.25,1235.25,1,1,1235.25
2021-11-12 08:15:00-05:00,1235.25,1235.25,1235.0,1235.0,2,2,2470.25
2021-11-12 08:16:00-05:00,1235.0,1235.0,1234.5,1234.5,10,4,12347.5
2021-11-12 08:17:00-05:00,1234.75,1234.75,1234.25,1234.25,10,3,12344.25
2021-11-12 08:33:00-05:00,1235.0,1235.0,1235.0,1235.0,1,1,1235.0
2021-11-12 09:45:00-05:00,1235.75,1235.75,1235.75,1235.75,1,1,1235.75
2021-11-12 09:47:00-05:00,1237.75,1237.75,1237.75,1237.75,1,1,1237.75
2021-11-12 10:03:00-05:00,1238.5,1238.5,1238.5,1238.5,1,1,1238.5
2021-11-12 10:05:00-05:00,1236.75,1236.75,1236.5,1236.5,2,2,2473.25
2021-11-12 10:07:00-05:00,1237.75,1237.75,1237.75,1237.75,1,1,1237.75
2021-11-12 10:23:00-05:00,1238.25,1238.25,1238.0,1238.0,2,2,2476.25
2021-11-12 10:24:00-05:00,1237.75,1237.75,1237.75,1237.75,1,1,1237.75
2021-11-12 10:30:00-05:00,1238.0,1238.0,1237.75,1237.75,2,2,2475.75
2021-11-12 10:33:00-05:00,1237.75,1237.75,1237.75,1237.75,1,1,1237.75
2021-11-12 10:34:00-05:00,1238.25,1238.25,1237.75,1238.0,12,5,14857.75
2021-11-12 10:35:00-05:00,1237.75,1238.25,1237.75,1238.25,5,3,6190.5
2021-11-12 10:36:00-05:00,1237.75,1238.25,1237.75,1238.25,5,2,6190.25
2021-11-12 10:37:00-05:00,1237.25,1237.25,1237.25,1237.25,1,1,1237.25
2021-11-12 10:39:00-05:00,1236.75,1236.75,1236.25,1236.25,3,3,3709.5
2021-11-12 10:42:00-05:00,1237.25,1237.25,1237.25,1237.25,10,2,12372.5
2021-11-12 10:43:00-05:00,1237.25,1237.5,1237.0,1237.0,12,5,14847.0
2021-11-12 10:44:00-05:00,1237.25,1237.25,1237.25,1237.25,1,1,1237.25
2021-11-12 11:02:00-05:00,1239.75,1241.5,1239.75,1241.5,8,8,9923.0
2021-11-12 11:03:00-05:00,1242.0,1242.0,1242.0,1242.0,2,2,2484.0
2021-11-12 11:04:00-05:00,1241.75,1242.0,1241.5,1241.75,12,5,14903.0
2021-11-12 11:05:00-05:00,1242.0,1242.25,1242.0,1242.25,10,3,12420.5
2021-11-12 11:10:00-05:00,1242.0,1242.0,1242.0,1242.0,2,2,2484.0
2021-11-12 11:11:00-05:00,1242.0,1242.0,1242.0,1242.0,2,2,2484.0
2021-11-12 11:17:00-05:00,1241.75,1241.75,1241.75,1241.75,1,1,1241.75
2021-11-12 11:31:00-05:00,1243.75,1244.0,1243.75,1244.0,6,3,7462.75
2021-11-12 11:42:00-05:00,1247.75,1247.75,1247.75,1247.75,1,1,1247.75
2021-11-12 11:43:00-05:00,1248.75,1249.0,1248.5,1248.75,10,4,12488.25
