,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty
,open,high,low,close,volume,num_trds,value
2021-08-17 20:00:00-04:00,1370.0,1372.75,1370.0,1370.5,63,26,86345.5
2021-08-17 20:01:00-04:00,1370.75,1371.5,1370.75,1370.75,9,5,12339.0
2021-08-17 20:02:00-04:00,1370.25,1370.25,1369.0,1369.0,3,3,4109.25
2021-08-17 20:03:00-04:00,1369.0,1370.0,1369.0,1370.0,3,3,4108.75
2021-08-17 20:04:00-04:00,1369.75,1370.5,1369.5,1370.5,3,3,4109.75
2021-08-17 20:05:00-04:00,1370.5,1370.5,1370.5,1370.5,1,1,1370.5
2021-08-17 20:06:00-04:00,1370.0,1370.25,1370.0,1370.25,2,2,2740.25
2021-08-17 20:07:00-04:00,1370.0,1370.0,1369.0,1369.0,5,3,6846.5
2021-08-17 20:09:00-04:00,1369.25,1369.75,1369.25,1369.75,15,3,20542.25
2021-08-17 20:12:00-04:00,1370.0,1370.0,1370.0,1370.0,1,1,1370.0
2021-08-17 20:14:00-04:00,1370.0,1370.0,1370.0,1370.0,2,2,2740.0
2021-08-17 20:16:00-04:00,1370.0,1370.0,1370.0,1370.0,1,1,1370.0
2021-08-17 20:18:00-04:00,1371.0,1371.0,1371.0,1371.0,1,1,1371.0
2021-08-17 20:19:00-04:00,1370.75,1370.75,1370.75,1370.75,1,1,1370.75
2021-08-17 20:20:00-04:00,1370.25,1370.75,1370.25,1370.75,25,3,34265.0
2021-08-17 20:25:00-04:00,1370.5,1370.5,1370.5,1370.5,1,1,1370.5
2021-08-17 20:28:00-04:00,1369.75,1369.75,1369.75,1369.75,4,1,5479.0
2021-08-17 20:30:00-04:00,1369.75,1369.75,1369.75,1369.75,1,1,1369.75
2021-08-17 20:35:00-04:00,1368.5,1368.5,1368.0,1368.25,5,4,6841.0
2021-08-17 20:36:00-04:00,1368.0,1368.0,1367.75,1367.75,2,2,2735.75
2021-08-17 20:45:00-04:00,1367.0,1367.0,1367.0,1367.0,1,1,1367.0
2021-08-17 20:46:00-04:00,1366.75,1366.75,1365.75,1366.0,19,13,25956.25
