,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index
,open,high,low,close,volume,num_trds,value
2021-07-08 18:00:00-04:00,4310.25,4311.0,4310.0,4310.5,516,155,2224279.0
2021-07-08 18:01:00-04:00,4310.5,4310.75,4309.5,4310.25,202,58,870632.75
2021-07-08 18:02:00-04:00,4310.25,4311.0,4310.25,4310.5,168,53,724186.0
2021-07-08 18:03:00-04:00,4310.5,4310.5,4309.25,4309.25,193,51,831765.75
2021-07-08 18:04:00-04:00,4309.25,4309.75,4309.25,4309.75,87,21,374912.0
2021-07-08 18:05:00-04:00,4309.5,4310.0,4309.5,4310.0,21,13,90507.25
2021-07-08 18:06:00-04:00,4309.75,4310.0,4309.25,4309.25,163,47,702448.75
2021-07-08 18:07:00-04:00,4309.25,4309.5,4309.25,4309.5,234,45,1008367.5
2021-07-08 18:08:00-04:00,4309.5,4310.75,4309.5,4310.5,161,42,693919.75
2021-07-08 18:09:00-04:00,4310.75,4311.0,4310.5,4311.0,140,42,603502.5
2021-07-08 18:10:00-04:00,4311.0,4311.0,4310.75,4311.0,80,40,344878.75
2021-07-08 18:11:00-04:00,4311.0,4311.0,4310.75,4310.75,98,25,422464.5
2021-07-08 18:12:00-04:00,4310.75,4311.0,4310.5,4310.5,225,20,969883.5
2021-07-08 18:13:00-04:00,4310.5,4310.5,4310.25,4310.25,27,9,116380.5
2021-07-08 18:14:00-04:00,4310.5,4310.5,4310.5,4310.5,7,6,30173.5
2021-07-08 18:15:00-04:00,4310.5,4310.5,4310.5,4310.5,19,5,81899.5
2021-07-08 18:16:00-04:00,4310.75,4311.0,4310.75,4311.0,148,48,637994.25
2021-07-08 18:17:00-04:00,4310.75,4310.75,4310.75,4310.75,15,8,64661.25
2021-07-08 18:18:00-04:00,4310.75,4311.0,4310.75,4310.75,25,10,107772.75
2021-07-08 18:19:00-04:00,4311.0,4311.0,4311.0,4311.0,115,56,495765.0
2021-07-08 18:20:00-04:00,4311.25,4312.0,4311.25,4311.75,214,70,922694.75
2021-07-08 18:21:00-04:00,4311.75,4312.0,4311.5,4312.0,81,25,349238.5
2021-07-08 18:22:00-04:00,4311.75,4312.25,4311.75,4312.25,24,12,103489.75
2021-07-08 18:23:00-04:00,4312.25,4312.5,4312.0,4312.5,103,31,444163.75
2021-07-08 18:24:00-04:00,4312.25,4312.5,4312.25,4312.5,17,11,73311.5
2021-07-08 18:25:00-04:00,4312.5,4312.5,4312.25,4312.25,55,32,237175.25
2021-07-08 18:26:00-04:00,4312.25,4312.25,4312.0,4312.25,10,7,43120.75
2021-07-08 18:27:00-04:00,4312.0,4312.25,4312.0,4312.25,56,22,241484.0
2021-07-08 18:28:00-04:00,4312.25,4312.5,4312.25,4312.5,19,12,81933.5
2021-07-08 18:29:00-04:00,4312.5,4312.5,4312.25,4312.25,35,14,150931.5
2021-07-08 18:30:00-04:00,4312.25,4312.25,4311.5,4311.75,63,22,271653.0
2021-07-08 18:31:00-04:00,4311.75,4311.75,4311.0,4311.0,82,32,353525.5
2021-07-08 18:32:00-04:00,4311.25,4311.5,4311.0,4311.25,68,38,293166.25
2021-07-08 18:33:00-04:00,4311.5,4311.5,4311.25,4311.25,32,17,137961.25
2021-07-08 18:34:00-04:00,4311.25,4311.25,4310.5,4310.75,97,21,418161.75
2021-07-08 18:35:00-04:00,4310.75,4310.75,4309.25,4309.25,193,69,831862.75
2021-07-08 18:36:00-04:00,4309.5,4309.5,4308.5,4309.25,227,65,978147.0
2021-07-08 18:37:00-04:00,4309.5,4309.5,4309.25,4309.5,29,19,124972.5
2021-07-08 18:38:00-04:00,4309.5,4309.5,4308.5,4309.0,181,51,779950.5
2021-07-08 18:39:00-04:00,4309.25,4309.25,4308.25,4309.0,315,78,1357230.0
2021-07-08 18:40:00-04:00,4308.75,4309.0,4308.25,4308.5,66,35,284370.5
2021-07-08 18:41:00-04:00,4308.75,4309.0,4308.75,4309.0,14,12,60323.25
2021-07-08 18:42:00-04:00,4309.0,4309.0,4308.25,4308.25,42,16,180963.5
2021-07-08 18:43:00-04:00,4308.25,4308.75,4308.25,4308.5,16,9,68936.75
2021-07-08 18:44:00-04:00,4308.5,4308.5,4307.75,4308.0,84,44,361874.5
2021-07-08 18:45:00-04:00,4308.0,4308.5,4307.5,4308.5,92,38,396332.5
2021-07-08 18:46:00-04:00,4308.5,4308.5,4308.0,4308.25,47,26,202491.75
2021-07-08 18:47:00-04:00,4308.25,4308.5,4308.25,4308.25,10,9,43083.25
2021-07-08 18:48:00-04:00,4308.5,4308.5,4308.5,4308.5,5,5,21542.5
2021-07-08 18:49:00-04:00,4308.25,4308.25,4307.75,4308.0,104,40,448030.75
2021-07-08 18:50:00-04:00,4308.0,4308.25,4307.75,4308.0,24,11,103392.25
2021-07-08 18:51:00-04:00,4308.0,4308.5,4307.75,4308.5,111,29,478192.5
2021-07-08 18:52:00-04:00,4308.25,4308.5,4308.0,4308.25,77,30,331736.25
2021-07-08 18:53:00-04:00,4308.25,4308.25,4308.25,4308.25,54,24,232645.5
2021-07-08 18:54:00-04:00,4308.25,4309.0,4308.25,4309.0,78,32,336070.0
2021-07-08 18:55:00-04:00,4309.0,4309.25,4309.0,4309.25,69,27,297327.75
2021-07-08 18:56:00-04:00,4309.25,4309.25,4308.75,4308.75,55,31,236998.5
2021-07-08 18:57:00-04:00,4308.5,4309.0,4308.5,4309.0,53,21,228364.0
2021-07-08 18:58:00-04:00,4309.25,4309.25,4308.75,4309.0,14,8,60326.0
2021-07-08 18:59:00-04:00,4309.0,4309.0,4308.25,4308.5,59,24,254204.25
2021-07-08 19:00:00-04:00,4308.5,4308.5,4308.0,4308.0,67,37,288651.5
2021-07-08 19:01:00-04:00,4308.25,4308.5,4308.25,4308.5,28,12,120632.0
2021-07-08 19:02:00-04:00,4308.75,4308.75,4308.0,4308.0,47,28,202493.0
2021-07-08 19:03:00-04:00,4308.25,4308.75,4308.25,4308.5,39,13,168032.5
2021-07-08 19:04:00-04:00,4308.5,4308.5,4308.0,4308.5,44,18,189565.0
2021-07-08 19:05:00-04:00,4308.5,4308.75,4308.25,4308.75,21,10,90479.75
2021-07-08 19:06:00-04:00,4308.75,4308.75,4308.75,4308.75,41,15,176658.75
2021-07-08 19:07:00-04:00,4308.75,4308.75,4308.5,4308.5,53,19,228354.25
2021-07-08 19:08:00-04:00,4308.75,4308.75,4308.5,4308.5,39,13,168041.0
2021-07-08 19:09:00-04:00,4308.5,4308.75,4308.5,4308.75,59,19,254202.75
2021-07-08 19:10:00-04:00,4308.75,4309.0,4308.75,4308.75,33,18,142189.75
2021-07-08 19:11:00-04:00,4308.5,4308.75,4308.5,4308.5,18,6,77553.25
2021-07-08 19:12:00-04:00,4308.25,4308.5,4308.25,4308.5,80,24,344669.0
2021-07-08 19:13:00-04:00,4308.25,4309.0,4308.25,4309.0,97,16,417940.0
2021-07-08 19:14:00-04:00,4308.75,4309.0,4308.5,4308.75,49,19,211127.5
2021-07-08 19:15:00-04:00,4309.0,4309.0,4309.0,4309.0,30,12,129270.0
2021-07-08 19:16:00-04:00,4309.25,4309.75,4309.25,4309.5,102,48,439566.5
2021-07-08 19:17:00-04:00,4309.5,4309.5,4308.75,4308.75,160,38,689461.0
2021-07-08 19:18:00-04:00,4308.75,4309.5,4308.75,4309.5,34,12,146512.25
2021-07-08 19:19:00-04:00,4309.75,4309.75,4309.75,4309.75,95,42,409426.25
2021-07-08 19:20:00-04:00,4310.0,4310.0,4309.75,4310.0,21,14,90507.0
2021-07-08 19:21:00-04:00,4309.75,4310.0,4309.75,4310.0,8,5,34478.5
2021-07-08 19:22:00-04:00,4309.75,4311.0,4309.75,4310.5,268,86,1155201.5
2021-07-08 19:23:00-04:00,4310.5,4310.5,4310.25,4310.25,30,10,129314.0
2021-07-08 19:24:00-04:00,4310.25,4310.5,4310.0,4310.5,43,22,185341.0
2021-07-08 19:25:00-04:00,4310.25,4310.25,4310.0,4310.0,24,17,103445.75
2021-07-08 19:26:00-04:00,4310.25,4310.25,4310.0,4310.25,31,15,133617.25
2021-07-08 19:27:00-04:00,4310.5,4310.75,4310.5,4310.5,70,43,301748.5
