,ESZ22 Index,ESZ22 Index,ESZ22 Index,ESZ22 Index,ESZ22 Index,ESZ22 Index,ESZ22 Index
,open,high,low,close,volume,num_trds,value
2021-11-05 12:31:00-04:00,4667.75,4667.75,4667.75,4667.75,1,1,4667.75
2021-11-05 14:04:00-04:00,4655.0,4655.0,4655.0,4655.0,1,1,4655.0
