,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index
,open,high,low,close,volume,num_trds,value
2021-08-17 18:49:00-04:00,4418.75,4418.75,4418.75,4418.75,2,2,8837.5
2021-08-18 00:42:00-04:00,4429.75,4429.75,4429.5,4429.5,6,3,26578.25
2021-08-18 07:08:00-04:00,4425.5,4425.5,4425.5,4425.5,5,1,22127.5
2021-08-18 07:16:00-04:00,4422.5,4422.5,4422.5,4422.5,1,1,4422.5
2021-08-18 09:17:00-04:00,4415.25,4415.25,4415.25,4415.25,1,1,4415.25
2021-08-18 09:21:00-04:00,4416.25,4416.25,4416.25,4416.25,1,1,4416.25
2021-08-18 09:49:00-04:00,4420.25,4420.5,4420.25,4420.5,2,2,8840.75
2021-08-18 09:50:00-04:00,4418.5,4418.5,4418.5,4418.5,3,1,13255.5
2021-08-18 09:56:00-04:00,4426.25,4426.25,4426.0,4426.0,5,2,22130.25
2021-08-18 10:00:00-04:00,4426.0,4426.0,4425.75,4425.75,5,2,22129.0
2021-08-18 10:07:00-04:00,4425.75,4426.0,4425.75,4426.0,5,3,22129.75
2021-08-18 10:11:00-04:00,4427.5,4427.5,4427.5,4427.5,2,2,8855.0
2021-08-18 10:14:00-04:00,4429.25,4429.25,4429.25,4429.25,2,1,8858.5
2021-08-18 10:16:00-04:00,4429.5,4429.5,4429.5,4429.5,5,1,22147.5
2021-08-18 10:20:00-04:00,4430.75,4431.0,4430.0,4431.0,12,6,53167.0
2021-08-18 10:26:00-04:00,4431.5,4431.5,4431.5,4431.5,3,3,13294.5
2021-08-18 11:26:00-04:00,4423.0,4423.0,4423.0,4423.0,1,1,4423.0
2021-08-18 12:05:00-04:00,4421.0,4421.0,4421.0,4421.0,6,6,26526.0
2021-08-18 12:48:00-04:00,4418.0,4418.0,4418.0,4418.0,9,1,39762.0
2021-08-18 14:14:00-04:00,4412.5,4412.5,4412.5,4412.5,1,1,4412.5
2021-08-18 14:18:00-04:00,4404.0,4404.0,4404.0,4404.0,1,1,4404.0
2021-08-18 15:32:00-04:00,4398.5,4398.5,4398.5,4398.5,2,1,8797.0
2021-08-18 15:46:00-04:00,4395.75,4395.75,4395.0,4395.0,4,2,17580.75
