,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy
,open,high,low,close,volume,num_trds,value
2021-09-27 18:00:00-04:00,79.185,79.19,79.175,79.19,74,19,5859.585
2021-09-27 18:01:00-04:00,79.19,79.19,79.18,79.19,88,22,6968.325
2021-09-27 18:04:00-04:00,79.185,79.19,79.185,79.19,40,10,3167.415
2021-09-27 18:05:00-04:00,79.18,79.185,79.18,79.185,2,2,158.365
2021-09-27 18:07:00-04:00,79.18,79.18,79.18,79.18,1,1,79.18
2021-09-27 18:08:00-04:00,79.18,79.18,79.175,79.175,3,3,237.53
2021-09-27 18:09:00-04:00,79.175,79.175,79.175,79.175,1,1,79.175
2021-09-27 18:11:00-04:00,79.175,79.175,79.175,79.175,7,2,554.225
2021-09-27 18:12:00-04:00,79.175,79.175,79.175,79.175,1,1,79.175
2021-09-27 18:13:00-04:00,79.175,79.175,79.175,79.175,1,1,79.175
2021-09-27 18:17:00-04:00,79.18,79.18,79.18,79.18,3,2,237.54
2021-09-27 18:21:00-04:00,79.185,79.185,79.185,79.185,1,1,79.185
2021-09-27 18:22:00-04:00,79.18,79.18,79.18,79.18,2,1,158.36
2021-09-27 18:24:00-04:00,79.185,79.185,79.185,79.185,1,1,79.185
2021-09-27 18:27:00-04:00,79.18,79.185,79.18,79.185,26,3,2058.78
2021-09-27 18:29:00-04:00,79.18,79.185,79.18,79.185,2,2,158.365
2021-09-27 18:30:00-04:00,79.185,79.185,79.185,79.185,1,1,79.185
2021-09-27 18:31:00-04:00,79.185,79.195,79.185,79.19,66,8,5226.37
2021-09-27 18:32:00-04:00,79.19,79.19,79.19,79.19,4,1,316.76
2021-09-27 18:34:00-04:00,79.185,79.185,79.185,79.185,2,2,158.37
2021-09-27 18:35:00-04:00,79.19,79.195,79.19,79.195,17,5,1346.3
2021-09-27 18:39:00-04:00,79.195,79.195,79.195,79.195,2,1,158.39
2021-09-27 18:40:00-04:00,79.195,79.195,79.195,79.195,11,3,871.145
2021-09-27 18:44:00-04:00,79.19,79.19,79.19,79.19,14,1,1108.66
2021-09-27 18:45:00-04:00,79.185,79.185,79.185,79.185,11,3,871.035
2021-09-27 18:48:00-04:00,79.185,79.19,79.18,79.185,25,10,1979.625
2021-09-27 18:49:00-04:00,79.18,79.185,79.18,79.185,6,3,475.105
2021-09-27 18:51:00-04:00,79.18,79.185,79.18,79.185,35,11,2771.425
2021-09-27 18:52:00-04:00,79.185,79.185,79.185,79.185,14,8,1108.59
2021-09-27 18:54:00-04:00,79.18,79.185,79.18,79.185,7,2,554.29
2021-09-27 18:55:00-04:00,79.19,79.195,79.19,79.19,72,15,5701.94
2021-09-27 18:56:00-04:00,79.195,79.195,79.195,79.195,6,1,475.17
2021-09-27 18:57:00-04:00,79.195,79.2,79.195,79.195,22,7,1742.375
2021-09-27 18:59:00-04:00,79.2,79.2,79.195,79.2,34,6,2692.725
