,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy
,open,high,low,close,volume,num_trds,value
2021-09-27 20:03:00-04:00,79.21,79.21,79.21,79.21,1,1,79.21
2021-09-28 02:01:00-04:00,79.375,79.375,79.375,79.375,1,1,79.375
2021-09-28 09:49:00-04:00,78.88,78.88,78.88,78.88,2,1,157.76
2021-09-28 09:51:00-04:00,78.8,78.8,78.8,78.8,1,1,78.8
2021-09-28 10:02:00-04:00,78.8,78.8,78.8,78.8,1,1,78.8
2021-09-28 11:00:00-04:00,78.735,78.735,78.735,78.735,1,1,78.735
2021-09-28 14:10:00-04:00,78.76,78.76,78.76,78.76,2,1,157.52
