,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty
,open,high,low,close,volume,num_trds,value
2021-05-26 20:00:00-04:00,1350.0,1350.0,1348.75,1348.75,52,12,70198.75
2021-05-26 20:01:00-04:00,1348.0,1348.0,1348.0,1348.0,1,1,1348.0
2021-05-26 20:08:00-04:00,1348.25,1348.25,1348.25,1348.25,1,1,1348.25
2021-05-26 20:11:00-04:00,1348.25,1348.25,1348.25,1348.25,2,1,2696.5
2021-05-26 20:15:00-04:00,1348.5,1348.5,1348.5,1348.5,2,1,2697.0
2021-05-26 20:20:00-04:00,1348.5,1348.5,1348.5,1348.5,1,1,1348.5
2021-05-26 20:21:00-04:00,1348.75,1348.75,1348.75,1348.75,2,2,2697.5
2021-05-26 20:41:00-04:00,1350.0,1350.0,1350.0,1350.0,41,7,55350.0
2021-05-26 20:42:00-04:00,1350.25,1350.25,1350.25,1350.25,3,1,4050.75
2021-05-26 21:21:00-04:00,1346.0,1346.0,1346.0,1346.0,1,1,1346.0
2021-05-26 21:54:00-04:00,1345.5,1345.5,1345.5,1345.5,2,1,2691.0
2021-05-26 21:56:00-04:00,1344.5,1344.5,1344.5,1344.5,1,1,1344.5
2021-05-26 21:57:00-04:00,1343.25,1343.25,1343.25,1343.25,1,1,1343.25
2021-05-26 22:15:00-04:00,1345.0,1345.25,1345.0,1345.25,20,7,26904.75
2021-05-26 22:16:00-04:00,1345.5,1345.5,1345.5,1345.5,3,3,4036.5
2021-05-26 22:33:00-04:00,1344.75,1344.75,1344.75,1344.75,1,1,1344.75
2021-05-26 22:35:00-04:00,1345.25,1345.25,1345.25,1345.25,1,1,1345.25
2021-05-26 22:41:00-04:00,1348.5,1348.5,1348.5,1348.5,1,1,1348.5
2021-05-26 22:42:00-04:00,1348.25,1348.25,1348.25,1348.25,1,1,1348.25
2021-05-27 00:30:00-04:00,1345.25,1345.25,1345.25,1345.25,1,1,1345.25
2021-05-27 00:31:00-04:00,1345.25,1345.25,1345.25,1345.25,3,3,4035.75
2021-05-27 00:32:00-04:00,1345.0,1345.0,1344.0,1344.0,3,3,4033.25
2021-05-27 00:34:00-04:00,1343.75,1343.75,1343.5,1343.5,3,2,4031.0
2021-05-27 00:35:00-04:00,1343.25,1343.25,1343.25,1343.25,2,2,2686.5
