,S N1 Comdty,S N1 Comdty,S N1 Comdty,S N1 Comdty,S N1 Comdty,S N1 Comdty,S N1 Comdty
,open,high,low,close,volume,num_trds,value
2021-05-26 20:00:00-04:00,1508.0,1508.25,1504.5,1504.75,325,133,489666.25
2021-05-26 20:01:00-04:00,1504.75,1504.75,1502.0,1504.5,203,84,305222.25
2021-05-26 20:02:00-04:00,1504.5,1505.25,1503.75,1504.5,57,32,85761.25
2021-05-26 20:03:00-04:00,1504.0,1504.5,1503.75,1504.0,22,10,33088.75
2021-05-26 20:04:00-04:00,1504.25,1504.25,1503.25,1503.25,26,12,39095.0
2021-05-26 20:05:00-04:00,1503.5,1503.5,1502.0,1502.0,36,18,54093.75
2021-05-26 20:06:00-04:00,1502.0,1504.0,1501.75,1503.75,83,31,124750.5
2021-05-26 20:07:00-04:00,1504.0,1504.0,1503.5,1503.5,89,27,133824.5
2021-05-26 20:08:00-04:00,1503.5,1504.0,1503.5,1504.0,20,12,30071.75
2021-05-26 20:09:00-04:00,1503.5,1503.75,1503.5,1503.75,67,33,100737.75
2021-05-26 20:10:00-04:00,1503.5,1503.75,1503.5,1503.75,27,13,40596.5
2021-05-26 20:11:00-04:00,1504.0,1504.0,1503.5,1503.75,70,28,105256.0
2021-05-26 20:12:00-04:00,1503.75,1504.5,1503.5,1504.0,43,16,64671.75
2021-05-26 20:13:00-04:00,1503.5,1503.75,1503.5,1503.75,49,12,73674.5
2021-05-26 20:14:00-04:00,1503.75,1504.0,1503.5,1503.75,32,12,48120.0
2021-05-26 20:15:00-04:00,1503.75,1503.75,1503.5,1503.75,21,11,31577.75
2021-05-26 20:16:00-04:00,1503.75,1504.25,1503.5,1504.25,126,35,189460.0
2021-05-26 20:17:00-04:00,1504.0,1504.25,1504.0,1504.25,18,9,27073.75
2021-05-26 20:18:00-04:00,1504.25,1505.0,1504.0,1505.0,43,23,64698.5
2021-05-26 20:19:00-04:00,1504.75,1504.75,1504.5,1504.75,18,10,27082.75
2021-05-26 20:20:00-04:00,1504.5,1504.5,1504.5,1504.5,7,4,10531.5
2021-05-26 20:21:00-04:00,1504.25,1505.5,1504.25,1505.25,23,11,34616.5
2021-05-26 20:22:00-04:00,1505.25,1506.5,1505.25,1506.5,51,25,76791.75
2021-05-26 20:23:00-04:00,1506.5,1506.5,1506.0,1506.25,21,14,31630.75
2021-05-26 20:24:00-04:00,1506.5,1508.0,1506.5,1507.25,127,39,191387.5
2021-05-26 20:25:00-04:00,1507.5,1507.5,1506.5,1506.75,67,13,100986.5
2021-05-26 20:26:00-04:00,1506.75,1507.75,1506.75,1507.5,66,27,99471.25
2021-05-26 20:27:00-04:00,1507.25,1507.25,1506.25,1506.25,25,13,37670.75
2021-05-26 20:28:00-04:00,1506.25,1506.5,1506.0,1506.0,18,6,27111.5
2021-05-26 20:29:00-04:00,1506.0,1506.0,1505.5,1505.5,36,15,54214.25
2021-05-26 20:30:00-04:00,1505.75,1506.0,1505.75,1505.75,4,4,6023.25
2021-05-26 20:31:00-04:00,1505.5,1505.5,1505.5,1505.5,4,4,6022.0
2021-05-26 20:32:00-04:00,1505.25,1505.5,1504.5,1504.75,40,27,60197.5
2021-05-26 20:33:00-04:00,1504.5,1504.75,1504.5,1504.5,10,6,15046.25
2021-05-26 20:34:00-04:00,1504.5,1504.75,1504.5,1504.5,6,6,9027.5
2021-05-26 20:35:00-04:00,1504.5,1504.5,1504.5,1504.5,2,2,3009.0
2021-05-26 20:36:00-04:00,1504.5,1504.5,1504.5,1504.5,3,3,4513.5
2021-05-26 20:37:00-04:00,1504.5,1504.75,1504.5,1504.5,6,4,9028.0
2021-05-26 20:38:00-04:00,1504.5,1505.0,1504.5,1505.0,5,5,7524.0
2021-05-26 20:39:00-04:00,1504.75,1505.75,1504.75,1505.75,28,12,42147.0
2021-05-26 20:40:00-04:00,1505.5,1507.0,1505.5,1507.0,82,24,123522.5
2021-05-26 20:41:00-04:00,1507.0,1507.5,1507.0,1507.5,45,17,67824.25
2021-05-26 20:42:00-04:00,1507.25,1507.25,1506.75,1506.75,29,15,43709.25
2021-05-26 20:43:00-04:00,1506.25,1506.5,1506.0,1506.5,10,9,15062.0
2021-05-26 20:44:00-04:00,1506.75,1507.0,1506.75,1507.0,3,2,4520.5
2021-05-26 20:45:00-04:00,1506.5,1506.5,1506.25,1506.5,7,5,10544.75
2021-05-26 20:46:00-04:00,1506.25,1506.25,1505.75,1505.75,16,10,24096.75
2021-05-26 20:47:00-04:00,1505.5,1506.5,1505.5,1506.5,11,9,16565.5
2021-05-26 20:48:00-04:00,1506.0,1506.0,1505.5,1505.75,7,5,10540.25
2021-05-26 20:49:00-04:00,1505.75,1506.0,1505.75,1506.0,5,3,7529.25
2021-05-26 20:50:00-04:00,1505.75,1505.75,1505.25,1505.25,12,7,18066.25
2021-05-26 20:51:00-04:00,1505.0,1505.0,1504.25,1504.75,43,18,64701.75
2021-05-26 20:52:00-04:00,1504.5,1505.0,1504.5,1505.0,12,3,18056.25
2021-05-26 20:53:00-04:00,1504.75,1504.75,1504.75,1504.75,1,1,1504.75
2021-05-26 20:54:00-04:00,1504.75,1504.75,1504.75,1504.75,2,2,3009.5
2021-05-26 20:55:00-04:00,1504.75,1504.75,1504.5,1504.5,20,10,30093.5
2021-05-26 20:56:00-04:00,1504.5,1505.0,1504.5,1505.0,20,8,30094.5
2021-05-26 20:57:00-04:00,1505.25,1505.75,1505.25,1505.25,15,9,22581.75
2021-05-26 20:58:00-04:00,1505.5,1505.5,1505.25,1505.25,3,2,4516.25
2021-05-26 20:59:00-04:00,1505.0,1505.25,1504.75,1504.75,7,6,10534.5
2021-05-26 21:00:00-04:00,1505.0,1506.5,1505.0,1505.75,45,20,67768.5
2021-05-26 21:01:00-04:00,1505.5,1506.25,1505.25,1506.25,13,9,19571.5
2021-05-26 21:02:00-04:00,1506.5,1506.75,1506.0,1506.0,23,13,34650.25
2021-05-26 21:03:00-04:00,1506.0,1506.5,1506.0,1506.5,4,2,6024.5
2021-05-26 21:04:00-04:00,1506.75,1507.0,1506.75,1506.75,24,9,36163.0
2021-05-26 21:05:00-04:00,1506.5,1506.75,1506.5,1506.5,15,8,22599.5
2021-05-26 21:06:00-04:00,1506.5,1507.0,1505.75,1506.0,34,28,51217.25
2021-05-26 21:07:00-04:00,1505.75,1505.75,1505.5,1505.75,23,14,34632.0
2021-05-26 21:08:00-04:00,1505.75,1506.0,1505.75,1506.0,10,9,15059.25
2021-05-26 21:09:00-04:00,1506.25,1506.25,1506.25,1506.25,7,4,10543.75
2021-05-26 21:10:00-04:00,1506.25,1506.25,1505.0,1505.0,42,27,63240.5
2021-05-26 21:11:00-04:00,1504.75,1506.25,1504.5,1506.0,58,57,87312.25
2021-05-26 21:12:00-04:00,1506.25,1506.25,1504.75,1504.75,31,22,46667.75
2021-05-26 21:13:00-04:00,1505.0,1505.0,1504.25,1504.5,31,21,46639.5
2021-05-26 21:14:00-04:00,1504.5,1504.75,1504.5,1504.75,4,4,6018.75
2021-05-26 21:15:00-04:00,1504.75,1505.5,1504.75,1505.25,15,11,22578.0
2021-05-26 21:16:00-04:00,1505.0,1505.25,1504.75,1504.75,15,8,22574.25
2021-05-26 21:17:00-04:00,1505.0,1505.0,1503.5,1504.0,42,28,63172.0
2021-05-26 21:18:00-04:00,1503.75,1504.0,1503.5,1503.75,24,13,36087.75
2021-05-26 21:19:00-04:00,1504.0,1504.0,1503.75,1504.0,10,8,15039.0
2021-05-26 21:20:00-04:00,1503.75,1503.75,1503.75,1503.75,24,16,36090.0
2021-05-26 21:21:00-04:00,1503.5,1503.5,1503.0,1503.0,138,69,207468.0
2021-05-26 21:22:00-04:00,1503.0,1504.0,1503.0,1504.0,45,14,67646.75
2021-05-26 21:23:00-04:00,1504.75,1505.0,1504.75,1505.0,9,7,13544.0
2021-05-26 21:24:00-04:00,1504.75,1504.75,1504.0,1504.0,10,6,15045.0
2021-05-26 21:25:00-04:00,1504.0,1504.25,1504.0,1504.25,6,6,9025.25
2021-05-26 21:26:00-04:00,1504.0,1504.5,1504.0,1504.5,12,7,18052.75
2021-05-26 21:27:00-04:00,1504.25,1504.25,1504.25,1504.25,3,3,4512.75
2021-05-26 21:28:00-04:00,1504.25,1504.25,1504.0,1504.0,11,5,16545.25
2021-05-26 21:29:00-04:00,1503.75,1503.75,1503.5,1503.5,8,6,12028.5
2021-05-26 21:30:00-04:00,1503.5,1503.75,1503.5,1503.75,8,7,12028.5
2021-05-26 21:31:00-04:00,1503.75,1503.75,1503.5,1503.5,7,6,10525.5
2021-05-26 21:32:00-04:00,1503.5,1503.5,1503.0,1503.25,17,12,25553.75
2021-05-26 21:33:00-04:00,1503.25,1503.25,1503.0,1503.0,40,17,60121.75
2021-05-26 21:34:00-04:00,1503.0,1503.5,1503.0,1503.5,11,6,16536.0
2021-05-26 21:35:00-04:00,1503.75,1504.0,1503.75,1503.75,15,9,22558.0
2021-05-26 21:36:00-04:00,1503.5,1504.0,1503.5,1504.0,3,2,4511.5
2021-05-26 21:37:00-04:00,1504.0,1504.0,1503.75,1503.75,6,4,9023.25
2021-05-26 21:38:00-04:00,1503.5,1503.5,1503.25,1503.25,8,6,12026.75
2021-05-26 21:39:00-04:00,1503.0,1503.75,1503.0,1503.75,17,11,25553.25
2021-05-26 21:40:00-04:00,1503.25,1503.5,1503.25,1503.5,5,4,7517.0
2021-05-26 21:41:00-04:00,1503.5,1504.25,1503.5,1504.25,7,5,10527.75
2021-05-26 21:42:00-04:00,1503.75,1503.75,1503.5,1503.5,4,3,6014.5
2021-05-26 21:43:00-04:00,1503.5,1503.5,1503.5,1503.5,1,1,1503.5
2021-05-26 21:44:00-04:00,1504.0,1504.0,1504.0,1504.0,7,6,10528.0
2021-05-26 21:45:00-04:00,1504.25,1504.5,1504.25,1504.5,11,7,16547.75
2021-05-26 21:46:00-04:00,1504.5,1505.25,1504.5,1505.0,8,8,12039.0
2021-05-26 21:47:00-04:00,1505.25,1505.25,1504.25,1504.25,12,9,18054.0
2021-05-26 21:48:00-04:00,1504.25,1504.25,1504.25,1504.25,2,2,3008.5
2021-05-26 21:49:00-04:00,1504.0,1504.0,1503.75,1503.75,5,5,7519.5
2021-05-26 21:50:00-04:00,1503.5,1503.5,1503.25,1503.5,8,8,12027.5
2021-05-26 21:51:00-04:00,1503.5,1503.5,1503.25,1503.25,4,3,6013.5
2021-05-26 21:52:00-04:00,1503.0,1503.5,1503.0,1503.0,29,17,43587.75
2021-05-26 21:53:00-04:00,1503.0,1503.25,1503.0,1503.0,44,32,66133.5
2021-05-26 21:54:00-04:00,1503.0,1503.75,1503.0,1503.5,14,8,21045.75
2021-05-26 21:55:00-04:00,1503.25,1503.75,1503.25,1503.75,9,6,13532.5
2021-05-26 21:56:00-04:00,1503.25,1503.25,1502.25,1502.25,33,18,49593.5
2021-05-26 21:57:00-04:00,1502.5,1503.0,1502.0,1503.0,106,21,159220.0
2021-05-26 21:58:00-04:00,1503.25,1503.25,1503.25,1503.25,3,2,4509.75
2021-05-26 21:59:00-04:00,1503.5,1503.75,1503.0,1503.0,13,8,19546.5
2021-05-26 22:00:00-04:00,1503.25,1503.5,1503.25,1503.5,20,8,30065.25
2021-05-26 22:01:00-04:00,1503.75,1504.0,1503.75,1504.0,14,5,21052.75
2021-05-26 22:02:00-04:00,1504.0,1504.0,1503.75,1504.0,12,7,18047.0
2021-05-26 22:03:00-04:00,1503.75,1504.5,1503.75,1504.0,17,8,25569.5
2021-05-26 22:04:00-04:00,1504.25,1504.5,1504.25,1504.5,7,5,10530.5
