,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty
,open,high,low,close,volume,num_trds,value
2021-05-26 20:00:00-04:00,1456.25,1456.25,1454.5,1455.5,24,21,34930.0
2021-05-26 20:01:00-04:00,1454.0,1454.25,1452.25,1454.25,11,9,15983.25
2021-05-26 20:02:00-04:00,1455.0,1455.25,1454.75,1454.75,6,5,8730.0
2021-05-26 20:03:00-04:00,1454.5,1454.5,1454.5,1454.5,2,2,2909.0
2021-05-26 20:06:00-04:00,1453.25,1453.5,1453.25,1453.5,10,3,14534.5
2021-05-26 20:08:00-04:00,1454.5,1454.5,1454.5,1454.5,2,1,2909.0
2021-05-26 20:09:00-04:00,1454.25,1454.25,1454.25,1454.25,4,3,5817.0
2021-05-26 20:10:00-04:00,1454.25,1454.25,1454.25,1454.25,2,2,2908.5
2021-05-26 20:18:00-04:00,1455.0,1455.5,1455.0,1455.5,8,5,11642.25
2021-05-26 20:21:00-04:00,1455.75,1455.75,1455.75,1455.75,10,6,14557.5
2021-05-26 20:22:00-04:00,1455.75,1456.25,1455.75,1456.25,4,2,5824.5
2021-05-26 20:24:00-04:00,1457.0,1457.5,1457.0,1457.25,9,6,13115.5
2021-05-26 20:25:00-04:00,1457.25,1457.25,1457.25,1457.25,1,1,1457.25
2021-05-26 20:26:00-04:00,1457.0,1457.0,1457.0,1457.0,1,1,1457.0
2021-05-26 20:40:00-04:00,1455.75,1456.0,1455.75,1456.0,4,2,5823.75
2021-05-26 20:41:00-04:00,1457.0,1457.0,1457.0,1457.0,5,2,7285.0
2021-05-26 20:42:00-04:00,1456.5,1456.5,1456.5,1456.5,5,2,7282.5
2021-05-26 20:43:00-04:00,1456.0,1456.0,1456.0,1456.0,3,1,4368.0
2021-05-26 20:45:00-04:00,1456.5,1456.5,1456.25,1456.25,2,2,2912.75
2021-05-26 20:46:00-04:00,1456.25,1456.25,1456.0,1456.0,5,3,7280.75
2021-05-26 20:58:00-04:00,1455.75,1455.75,1455.75,1455.75,1,1,1455.75
2021-05-26 21:02:00-04:00,1456.25,1456.25,1456.25,1456.25,2,2,2912.5
2021-05-26 21:04:00-04:00,1456.25,1456.25,1456.25,1456.25,6,2,8737.5
2021-05-26 21:05:00-04:00,1456.25,1456.25,1456.25,1456.25,1,1,1456.25
2021-05-26 21:06:00-04:00,1456.5,1456.5,1456.5,1456.5,1,1,1456.5
2021-05-26 21:11:00-04:00,1454.75,1455.25,1454.75,1455.25,2,2,2910.0
2021-05-26 21:12:00-04:00,1454.25,1454.25,1454.25,1454.25,2,1,2908.5
2021-05-26 21:13:00-04:00,1454.5,1454.5,1454.0,1454.0,3,2,4363.0
2021-05-26 21:15:00-04:00,1454.5,1454.5,1454.5,1454.5,1,1,1454.5
2021-05-26 21:16:00-04:00,1454.75,1454.75,1454.75,1454.75,1,1,1454.75
2021-05-26 21:17:00-04:00,1453.5,1453.5,1453.5,1453.5,7,3,10174.5
2021-05-26 21:20:00-04:00,1453.25,1453.25,1453.25,1453.25,5,1,7266.25
2021-05-26 21:25:00-04:00,1454.0,1454.0,1454.0,1454.0,1,1,1454.0
2021-05-26 21:28:00-04:00,1453.75,1453.75,1453.75,1453.75,1,1,1453.75
2021-05-26 21:34:00-04:00,1452.5,1452.5,1452.5,1452.5,5,1,7262.5
2021-05-26 21:56:00-04:00,1452.0,1452.0,1452.0,1452.0,1,1,1452.0
2021-05-26 21:57:00-04:00,1451.5,1451.5,1451.5,1451.5,1,1,1451.5
2021-05-26 22:04:00-04:00,1454.0,1454.0,1454.0,1454.0,2,1,2908.0
2021-05-26 23:29:00-04:00,1454.0,1454.0,1453.75,1453.75,12,3,17445.5
2021-05-26 23:33:00-04:00,1453.5,1453.5,1453.5,1453.5,10,4,14535.0
2021-05-26 23:44:00-04:00,1453.25,1453.25,1453.0,1453.0,10,2,14530.75
2021-05-26 23:48:00-04:00,1453.25,1453.25,1453.25,1453.25,1,1,1453.25
2021-05-26 23:56:00-04:00,1452.5,1452.5,1452.0,1452.0,11,8,15974.75
2021-05-27 00:17:00-04:00,1451.75,1451.75,1451.75,1451.75,3,2,4355.25
2021-05-27 00:24:00-04:00,1452.25,1452.25,1452.25,1452.25,1,1,1452.25
2021-05-27 00:28:00-04:00,1451.25,1451.25,1451.25,1451.25,1,1,1451.25
2021-05-27 00:32:00-04:00,1451.0,1451.0,1449.75,1450.0,28,20,40599.25
2021-05-27 00:33:00-04:00,1450.0,1450.0,1450.0,1450.0,14,1,20300.0
2021-05-27 00:35:00-04:00,1450.0,1450.0,1450.0,1450.0,1,1,1450.0
2021-05-27 00:36:00-04:00,1450.5,1450.5,1450.5,1450.5,3,2,4351.5
2021-05-27 00:43:00-04:00,1449.75,1449.75,1449.75,1449.75,1,1,1449.75
2021-05-27 00:44:00-04:00,1449.75,1449.75,1449.75,1449.75,1,1,1449.75
2021-05-27 00:50:00-04:00,1449.75,1449.75,1449.75,1449.75,4,2,5799.0
2021-05-27 00:51:00-04:00,1449.75,1449.75,1449.75,1449.75,1,1,1449.75
2021-05-27 01:01:00-04:00,1450.75,1450.75,1450.75,1450.75,2,1,2901.5
2021-05-27 01:09:00-04:00,1449.75,1449.75,1449.75,1449.75,2,2,2899.5
2021-05-27 01:12:00-04:00,1450.0,1450.0,1450.0,1450.0,1,1,1450.0
2021-05-27 01:14:00-04:00,1449.5,1449.5,1449.5,1449.5,3,2,4348.5
2021-05-27 01:23:00-04:00,1449.5,1449.5,1449.5,1449.5,1,1,1449.5
2021-05-27 01:24:00-04:00,1449.25,1449.25,1449.25,1449.25,2,2,2898.5
2021-05-27 01:29:00-04:00,1449.25,1449.25,1449.25,1449.25,4,4,5797.0
2021-05-27 01:30:00-04:00,1449.25,1449.25,1448.75,1448.75,5,3,7245.25
2021-05-27 01:35:00-04:00,1448.75,1448.75,1448.75,1448.75,3,2,4346.25
2021-05-27 01:37:00-04:00,1448.0,1448.0,1448.0,1448.0,2,1,2896.0
2021-05-27 01:39:00-04:00,1447.25,1447.25,1447.25,1447.25,4,2,5789.0
2021-05-27 01:47:00-04:00,1446.75,1446.75,1446.75,1446.75,3,1,4340.25
2021-05-27 01:49:00-04:00,1447.75,1447.75,1447.75,1447.75,10,5,14477.5
2021-05-27 01:50:00-04:00,1448.0,1448.25,1448.0,1448.25,11,8,15929.25
2021-05-27 01:51:00-04:00,1448.25,1448.25,1448.25,1448.25,1,1,1448.25
2021-05-27 01:52:00-04:00,1448.0,1448.0,1448.0,1448.0,2,1,2896.0
2021-05-27 01:55:00-04:00,1448.5,1448.5,1448.5,1448.5,7,5,10139.5
2021-05-27 01:56:00-04:00,1448.5,1449.0,1448.25,1448.25,12,12,17384.0
2021-05-27 01:58:00-04:00,1448.25,1448.25,1448.25,1448.25,3,3,4344.75
2021-05-27 01:59:00-04:00,1447.75,1447.75,1447.75,1447.75,7,3,10134.25
2021-05-27 02:01:00-04:00,1447.5,1447.5,1447.5,1447.5,3,3,4342.5
2021-05-27 02:06:00-04:00,1446.75,1446.75,1446.75,1446.75,3,2,4340.25
2021-05-27 02:08:00-04:00,1446.5,1446.5,1446.5,1446.5,2,2,2893.0
2021-05-27 02:09:00-04:00,1446.0,1446.0,1446.0,1446.0,2,1,2892.0
2021-05-27 02:11:00-04:00,1445.75,1445.75,1445.75,1445.75,1,1,1445.75
2021-05-27 02:12:00-04:00,1446.75,1447.25,1446.75,1447.0,17,6,24598.5
2021-05-27 02:13:00-04:00,1446.5,1446.5,1446.5,1446.5,1,1,1446.5
2021-05-27 02:14:00-04:00,1446.75,1446.75,1446.75,1446.75,1,1,1446.75
2021-05-27 02:18:00-04:00,1446.5,1446.5,1446.5,1446.5,1,1,1446.5
2021-05-27 02:26:00-04:00,1445.25,1445.25,1445.25,1445.25,1,1,1445.25
2021-05-27 02:28:00-04:00,1445.25,1445.25,1445.25,1445.25,2,2,2890.5
2021-05-27 02:47:00-04:00,1443.75,1443.75,1443.75,1443.75,1,1,1443.75
2021-05-27 02:49:00-04:00,1444.0,1444.0,1444.0,1444.0,5,4,7220.0
2021-05-27 02:54:00-04:00,1444.25,1444.5,1444.25,1444.5,4,2,5777.25
2021-05-27 02:55:00-04:00,1444.5,1444.5,1443.75,1444.5,15,8,21663.5
2021-05-27 02:56:00-04:00,1444.5,1444.75,1444.5,1444.75,5,4,7223.25
2021-05-27 02:57:00-04:00,1445.0,1445.0,1445.0,1445.0,1,1,1445.0
2021-05-27 02:58:00-04:00,1445.5,1445.5,1445.5,1445.5,1,1,1445.5
2021-05-27 02:59:00-04:00,1446.0,1446.0,1446.0,1446.0,3,2,4338.0
2021-05-27 03:00:00-04:00,1445.75,1446.25,1445.75,1446.25,2,2,2892.0
2021-05-27 03:02:00-04:00,1446.25,1446.75,1446.25,1446.75,3,3,4339.25
2021-05-27 03:04:00-04:00,1446.75,1446.75,1446.75,1446.75,3,3,4340.25
2021-05-27 03:05:00-04:00,1446.75,1446.75,1446.75,1446.75,1,1,1446.75
2021-05-27 03:06:00-04:00,1446.5,1446.5,1446.5,1446.5,2,2,2893.0
2021-05-27 03:07:00-04:00,1446.25,1446.25,1446.25,1446.25,1,1,1446.25
2021-05-27 03:09:00-04:00,1445.5,1445.5,1445.5,1445.5,1,1,1445.5
2021-05-27 03:12:00-04:00,1444.75,1444.75,1444.75,1444.75,4,2,5779.0
2021-05-27 03:13:00-04:00,1444.75,1444.75,1444.75,1444.75,1,1,1444.75
2021-05-27 03:14:00-04:00,1444.75,1444.75,1444.75,1444.75,1,1,1444.75
2021-05-27 03:15:00-04:00,1444.5,1444.5,1444.5,1444.5,1,1,1444.5
2021-05-27 03:17:00-04:00,1444.75,1444.75,1444.75,1444.75,1,1,1444.75
2021-05-27 03:19:00-04:00,1444.5,1444.5,1444.5,1444.5,1,1,1444.5
2021-05-27 03:20:00-04:00,1444.5,1444.5,1444.5,1444.5,2,2,2889.0
2021-05-27 03:30:00-04:00,1446.25,1446.75,1446.25,1446.75,15,10,21697.25
2021-05-27 03:31:00-04:00,1447.0,1447.0,1447.0,1447.0,2,2,2894.0
2021-05-27 03:32:00-04:00,1446.75,1446.75,1446.75,1446.75,3,3,4340.25
2021-05-27 03:33:00-04:00,1446.25,1446.5,1446.25,1446.5,4,3,5785.75
2021-05-27 03:35:00-04:00,1445.75,1445.75,1445.5,1445.75,4,4,5782.5
2021-05-27 03:36:00-04:00,1445.75,1445.75,1445.75,1445.75,1,1,1445.75
2021-05-27 03:40:00-04:00,1446.5,1446.5,1446.5,1446.5,1,1,1446.5
2021-05-27 03:41:00-04:00,1446.75,1446.75,1446.75,1446.75,2,1,2893.5
2021-05-27 03:50:00-04:00,1446.25,1446.25,1446.25,1446.25,1,1,1446.25
2021-05-27 03:59:00-04:00,1448.25,1448.25,1448.25,1448.25,1,1,1448.25
2021-05-27 04:29:00-04:00,1450.75,1450.75,1450.75,1450.75,1,1,1450.75
2021-05-27 04:51:00-04:00,1448.75,1448.75,1448.75,1448.75,1,1,1448.75
2021-05-27 04:54:00-04:00,1450.0,1450.0,1450.0,1450.0,2,2,2900.0
2021-05-27 04:55:00-04:00,1449.75,1449.75,1449.75,1449.75,1,1,1449.75
2021-05-27 04:57:00-04:00,1449.25,1449.25,1449.25,1449.25,1,1,1449.25
2021-05-27 05:09:00-04:00,1449.0,1449.0,1449.0,1449.0,1,1,1449.0
2021-05-27 05:16:00-04:00,1447.5,1447.5,1447.25,1447.5,6,5,8684.25
2021-05-27 05:17:00-04:00,1447.75,1447.75,1447.75,1447.75,1,1,1447.75
2021-05-27 05:18:00-04:00,1447.75,1447.75,1447.75,1447.75,3,1,4343.25
2021-05-27 05:24:00-04:00,1447.75,1447.75,1447.75,1447.75,1,1,1447.75
2021-05-27 05:25:00-04:00,1447.75,1447.75,1447.75,1447.75,1,1,1447.75
2021-05-27 05:28:00-04:00,1447.0,1447.0,1447.0,1447.0,3,1,4341.0
2021-05-27 05:39:00-04:00,1447.0,1447.0,1447.0,1447.0,1,1,1447.0
2021-05-27 05:40:00-04:00,1448.0,1448.0,1448.0,1448.0,5,3,7240.0
2021-05-27 05:41:00-04:00,1447.75,1447.75,1447.75,1447.75,1,1,1447.75
2021-05-27 05:46:00-04:00,1448.25,1448.25,1448.25,1448.25,9,1,13034.25
2021-05-27 05:54:00-04:00,1448.75,1448.75,1448.75,1448.75,5,2,7243.75
2021-05-27 06:00:00-04:00,1449.5,1449.5,1449.5,1449.5,5,1,7247.5
2021-05-27 06:01:00-04:00,1449.0,1449.0,1449.0,1449.0,5,1,7245.0
2021-05-27 06:04:00-04:00,1448.25,1448.25,1448.25,1448.25,5,1,7241.25
2021-05-27 06:11:00-04:00,1448.75,1448.75,1448.75,1448.75,2,1,2897.5
2021-05-27 06:12:00-04:00,1448.75,1448.75,1448.75,1448.75,1,1,1448.75
2021-05-27 06:15:00-04:00,1447.5,1447.75,1447.5,1447.75,5,2,7238.25
2021-05-27 06:19:00-04:00,1447.25,1447.25,1447.0,1447.0,6,2,8683.25
2021-05-27 06:24:00-04:00,1447.0,1447.0,1447.0,1447.0,1,1,1447.0
2021-05-27 06:25:00-04:00,1447.25,1447.5,1447.25,1447.5,4,2,5789.75
2021-05-27 06:32:00-04:00,1448.75,1448.75,1448.75,1448.75,1,1,1448.75
2021-05-27 06:34:00-04:00,1448.75,1448.75,1448.75,1448.75,3,3,4346.25
2021-05-27 06:37:00-04:00,1448.5,1448.5,1448.5,1448.5,3,1,4345.5
2021-05-27 06:38:00-04:00,1448.25,1448.5,1448.25,1448.5,5,2,7242.25
2021-05-27 06:39:00-04:00,1447.75,1447.75,1447.75,1447.75,2,1,2895.5
2021-05-27 06:40:00-04:00,1447.75,1447.75,1447.75,1447.75,1,1,1447.75
2021-05-27 06:44:00-04:00,1448.5,1448.5,1448.5,1448.5,1,1,1448.5
2021-05-27 06:45:00-04:00,1448.25,1448.25,1448.25,1448.25,6,3,8689.5
2021-05-27 06:47:00-04:00,1448.5,1448.5,1448.5,1448.5,1,1,1448.5
2021-05-27 06:51:00-04:00,1448.5,1448.75,1448.5,1448.75,8,3,11589.0
2021-05-27 06:53:00-04:00,1448.5,1448.75,1448.5,1448.75,2,2,2897.25
2021-05-27 06:58:00-04:00,1448.5,1448.5,1448.5,1448.5,1,1,1448.5
2021-05-27 07:00:00-04:00,1449.25,1449.25,1449.25,1449.25,2,1,2898.5
2021-05-27 07:04:00-04:00,1448.5,1448.5,1448.5,1448.5,11,6,15933.5
2021-05-27 07:05:00-04:00,1447.75,1447.75,1447.75,1447.75,3,1,4343.25
2021-05-27 07:06:00-04:00,1447.5,1447.5,1447.5,1447.5,2,1,2895.0
