,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty
,open,high,low,close,volume,num_trds,value
2021-05-26 20:00:00-04:00,1330.0,1330.25,1327.5,1327.75,25,11,33226.0
2021-05-26 20:01:00-04:00,1326.75,1326.75,1326.75,1326.75,1,1,1326.75
2021-05-26 20:06:00-04:00,1326.0,1326.0,1326.0,1326.0,1,1,1326.0
2021-05-26 20:08:00-04:00,1327.25,1327.25,1327.25,1327.25,1,1,1327.25
2021-05-26 20:22:00-04:00,1328.25,1328.25,1328.25,1328.25,1,1,1328.25
2021-05-26 20:39:00-04:00,1327.75,1327.75,1327.75,1327.75,1,1,1327.75
2021-05-26 20:49:00-04:00,1328.25,1328.25,1328.25,1328.25,1,1,1328.25
2021-05-26 20:51:00-04:00,1327.0,1327.0,1327.0,1327.0,1,1,1327.0
2021-05-26 21:00:00-04:00,1327.0,1327.0,1327.0,1327.0,1,1,1327.0
2021-05-26 21:01:00-04:00,1328.25,1328.25,1328.25,1328.25,1,1,1328.25
2021-05-26 21:13:00-04:00,1326.0,1326.0,1326.0,1326.0,1,1,1326.0
2021-05-26 21:19:00-04:00,1325.5,1325.5,1325.5,1325.5,2,2,2651.0
2021-05-26 21:20:00-04:00,1325.5,1325.5,1325.5,1325.5,2,2,2651.0
2021-05-26 21:21:00-04:00,1325.0,1325.25,1325.0,1325.0,6,3,7950.25
2021-05-26 21:56:00-04:00,1324.25,1324.25,1324.25,1324.25,1,1,1324.25
2021-05-26 21:57:00-04:00,1322.75,1322.75,1322.75,1322.75,1,1,1322.75
2021-05-26 22:17:00-04:00,1325.0,1325.0,1325.0,1325.0,1,1,1325.0
2021-05-26 22:19:00-04:00,1324.75,1324.75,1324.75,1324.75,1,1,1324.75
2021-05-26 22:39:00-04:00,1325.0,1325.25,1325.0,1325.25,2,2,2650.25
2021-05-26 22:41:00-04:00,1327.5,1327.5,1327.5,1327.5,1,1,1327.5
2021-05-26 23:29:00-04:00,1326.75,1326.75,1326.5,1326.5,2,2,2653.25
2021-05-27 00:30:00-04:00,1324.75,1324.75,1324.5,1324.5,2,2,2649.25
2021-05-27 00:31:00-04:00,1324.75,1324.75,1324.75,1324.75,1,1,1324.75
2021-05-27 00:32:00-04:00,1324.5,1324.5,1324.25,1324.25,2,2,2648.75
2021-05-27 00:36:00-04:00,1323.0,1323.0,1323.0,1323.0,1,1,1323.0
2021-05-27 00:37:00-04:00,1323.0,1323.0,1323.0,1323.0,1,1,1323.0
2021-05-27 00:40:00-04:00,1323.0,1323.0,1323.0,1323.0,1,1,1323.0
2021-05-27 00:50:00-04:00,1323.0,1323.0,1323.0,1323.0,1,1,1323.0
2021-05-27 01:26:00-04:00,1322.0,1322.0,1322.0,1322.0,1,1,1322.0
2021-05-27 01:32:00-04:00,1321.75,1321.75,1321.75,1321.75,1,1,1321.75
2021-05-27 01:37:00-04:00,1321.0,1321.0,1321.0,1321.0,1,1,1321.0
2021-05-27 01:42:00-04:00,1320.25,1320.25,1320.25,1320.25,3,2,3960.75
2021-05-27 01:55:00-04:00,1321.75,1322.0,1321.75,1322.0,2,2,2643.75
2021-05-27 02:10:00-04:00,1319.75,1319.75,1319.25,1319.25,4,3,5277.5
2021-05-27 02:32:00-04:00,1318.5,1318.5,1318.5,1318.5,1,1,1318.5
2021-05-27 02:47:00-04:00,1317.75,1317.75,1317.75,1317.75,1,1,1317.75
2021-05-27 03:01:00-04:00,1319.25,1319.25,1319.25,1319.25,2,1,2638.5
2021-05-27 04:28:00-04:00,1321.75,1321.75,1321.75,1321.75,5,1,6608.75
2021-05-27 04:47:00-04:00,1321.25,1321.25,1321.25,1321.25,1,1,1321.25
2021-05-27 06:20:00-04:00,1319.75,1319.75,1319.75,1319.75,1,1,1319.75
2021-05-27 06:21:00-04:00,1319.5,1319.5,1319.5,1319.5,1,1,1319.5
2021-05-27 07:10:00-04:00,1321.75,1321.75,1321.75,1321.75,1,1,1321.75
2021-05-27 07:16:00-04:00,1322.25,1322.25,1322.25,1322.25,1,1,1322.25
2021-05-27 07:24:00-04:00,1322.25,1322.25,1322.25,1322.25,2,1,2644.5
2021-05-27 07:29:00-04:00,1324.75,1324.75,1324.75,1324.75,1,1,1324.75
2021-05-27 07:38:00-04:00,1324.0,1324.0,1324.0,1324.0,1,1,1324.0
2021-05-27 07:46:00-04:00,1322.25,1322.25,1322.25,1322.25,30,7,39667.5
2021-05-27 08:18:00-04:00,1326.25,1326.25,1326.25,1326.25,2,2,2652.5
2021-05-27 08:19:00-04:00,1325.25,1325.25,1325.25,1325.25,2,2,2650.5
2021-05-27 08:22:00-04:00,1324.75,1324.75,1324.75,1324.75,1,1,1324.75
2021-05-27 08:23:00-04:00,1327.0,1327.0,1327.0,1327.0,1,1,1327.0
2021-05-27 08:24:00-04:00,1327.0,1327.0,1327.0,1327.0,1,1,1327.0
2021-05-27 08:29:00-04:00,1329.0,1329.0,1329.0,1329.0,1,1,1329.0
2021-05-27 08:32:00-04:00,1330.75,1330.75,1330.75,1330.75,1,1,1330.75
2021-05-27 08:33:00-04:00,1331.25,1332.25,1331.25,1332.25,5,4,6658.0
2021-05-27 08:34:00-04:00,1332.0,1332.0,1332.0,1332.0,1,1,1332.0
2021-05-27 08:35:00-04:00,1333.0,1333.25,1332.75,1333.25,5,4,6665.25
2021-05-27 08:36:00-04:00,1333.75,1333.75,1333.0,1333.0,8,6,10668.5
2021-05-27 08:37:00-04:00,1331.5,1331.5,1331.5,1331.5,1,1,1331.5
2021-05-27 08:38:00-04:00,1332.25,1332.75,1332.25,1332.75,3,3,3997.5
2021-05-27 08:39:00-04:00,1331.5,1331.5,1331.5,1331.5,1,1,1331.5
2021-05-27 08:40:00-04:00,1330.5,1330.5,1330.5,1330.5,1,1,1330.5
2021-05-27 08:42:00-04:00,1329.5,1329.5,1329.5,1329.5,1,1,1329.5
2021-05-27 08:44:00-04:00,1330.5,1330.5,1330.5,1330.5,1,1,1330.5
2021-05-27 09:29:00-04:00,1330.5,1332.5,1330.5,1332.5,4,4,5324.25
2021-05-27 09:30:00-04:00,1334.0,1338.25,1331.75,1338.0,84,74,112079.25
2021-05-27 09:31:00-04:00,1337.75,1338.75,1336.0,1336.0,39,32,52143.5
2021-05-27 09:32:00-04:00,1336.0,1338.5,1335.75,1338.5,47,15,62848.0
2021-05-27 09:33:00-04:00,1339.25,1340.0,1338.0,1340.0,26,24,34822.5
2021-05-27 09:34:00-04:00,1339.0,1341.5,1339.0,1341.25,18,15,24126.75
2021-05-27 09:35:00-04:00,1341.75,1342.5,1341.5,1342.5,8,8,10736.0
2021-05-27 09:36:00-04:00,1343.0,1343.0,1340.0,1340.5,16,12,21456.5
2021-05-27 09:37:00-04:00,1340.75,1340.75,1338.25,1339.25,19,14,25444.75
2021-05-27 09:38:00-04:00,1340.0,1340.25,1339.25,1340.25,18,8,24120.5
2021-05-27 09:39:00-04:00,1340.0,1340.0,1339.0,1339.0,32,13,42858.75
2021-05-27 09:40:00-04:00,1339.0,1339.0,1338.25,1338.5,17,11,22755.75
2021-05-27 09:41:00-04:00,1339.0,1339.0,1338.0,1338.75,32,22,42824.75
2021-05-27 09:42:00-04:00,1338.75,1340.25,1338.75,1340.0,21,18,28124.75
2021-05-27 09:43:00-04:00,1339.5,1340.25,1339.5,1340.25,16,15,21434.5
2021-05-27 09:44:00-04:00,1339.75,1340.25,1339.0,1339.5,13,11,17415.25
2021-05-27 09:45:00-04:00,1340.0,1340.0,1339.25,1339.25,13,9,17413.0
2021-05-27 09:46:00-04:00,1339.25,1339.25,1339.0,1339.0,16,6,21427.75
2021-05-27 09:47:00-04:00,1339.25,1341.5,1339.25,1341.5,7,6,9386.75
