,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty
,open,high,low,close,volume,num_trds,value
2021-06-01 20:00:00-04:00,1367.0,1367.25,1364.75,1364.75,4,4,5464.25
2021-06-01 20:03:00-04:00,1368.0,1368.0,1368.0,1368.0,2,2,2736.0
2021-06-01 20:08:00-04:00,1368.75,1368.75,1368.75,1368.75,1,1,1368.75
2021-06-01 20:09:00-04:00,1369.75,1370.0,1369.75,1370.0,17,6,23289.75
2021-06-01 20:10:00-04:00,1369.75,1369.75,1369.75,1369.75,2,1,2739.5
2021-06-01 20:11:00-04:00,1369.0,1369.0,1369.0,1369.0,1,1,1369.0
2021-06-01 20:19:00-04:00,1370.75,1370.75,1370.75,1370.75,1,1,1370.75
2021-06-01 20:20:00-04:00,1369.5,1369.5,1369.5,1369.5,1,1,1369.5
2021-06-01 21:01:00-04:00,1369.5,1369.5,1369.5,1369.5,4,2,5478.0
2021-06-02 00:13:00-04:00,1371.25,1371.25,1371.25,1371.25,1,1,1371.25
2021-06-02 00:30:00-04:00,1371.0,1371.0,1371.0,1371.0,1,1,1371.0
2021-06-02 00:31:00-04:00,1370.25,1370.25,1370.25,1370.25,1,1,1370.25
2021-06-02 00:36:00-04:00,1369.75,1369.75,1369.75,1369.75,1,1,1369.75
2021-06-02 00:41:00-04:00,1369.75,1369.75,1369.75,1369.75,1,1,1369.75
2021-06-02 00:42:00-04:00,1370.0,1370.0,1370.0,1370.0,1,1,1370.0
2021-06-02 00:56:00-04:00,1370.0,1370.0,1370.0,1370.0,1,1,1370.0
2021-06-02 00:58:00-04:00,1369.75,1369.75,1369.75,1369.75,1,1,1369.75
2021-06-02 01:04:00-04:00,1369.0,1369.0,1369.0,1369.0,1,1,1369.0
2021-06-02 01:05:00-04:00,1369.25,1369.25,1369.25,1369.25,1,1,1369.25
2021-06-02 01:10:00-04:00,1369.25,1369.25,1369.25,1369.25,1,1,1369.25
2021-06-02 01:41:00-04:00,1371.0,1371.0,1371.0,1371.0,1,1,1371.0
2021-06-02 02:05:00-04:00,1369.75,1369.75,1369.75,1369.75,1,1,1369.75
2021-06-02 02:40:00-04:00,1370.0,1370.0,1370.0,1370.0,1,1,1370.0
2021-06-02 02:51:00-04:00,1375.0,1375.0,1375.0,1375.0,13,13,17875.0
2021-06-02 02:55:00-04:00,1375.0,1375.75,1375.0,1375.75,3,3,4125.75
2021-06-02 03:13:00-04:00,1374.5,1374.5,1374.5,1374.5,1,1,1374.5
2021-06-02 03:20:00-04:00,1374.0,1374.0,1374.0,1374.0,1,1,1374.0
2021-06-02 03:47:00-04:00,1376.5,1376.5,1376.5,1376.5,1,1,1376.5
2021-06-02 03:49:00-04:00,1376.5,1376.5,1376.5,1376.5,1,1,1376.5
2021-06-02 03:58:00-04:00,1377.0,1377.0,1377.0,1377.0,4,2,5508.0
2021-06-02 04:01:00-04:00,1377.5,1377.5,1377.5,1377.5,1,1,1377.5
2021-06-02 04:05:00-04:00,1378.0,1378.0,1378.0,1378.0,1,1,1378.0
2021-06-02 04:30:00-04:00,1376.5,1376.5,1376.5,1376.5,1,1,1376.5
2021-06-02 05:22:00-04:00,1379.25,1379.25,1379.25,1379.25,4,3,5517.0
2021-06-02 05:50:00-04:00,1381.5,1381.5,1381.5,1381.5,1,1,1381.5
2021-06-02 05:52:00-04:00,1382.25,1382.25,1382.25,1382.25,1,1,1382.25
2021-06-02 05:53:00-04:00,1382.75,1382.75,1382.75,1382.75,2,1,2765.5
2021-06-02 06:28:00-04:00,1381.5,1381.5,1381.5,1381.5,1,1,1381.5
2021-06-02 06:31:00-04:00,1380.5,1380.75,1380.5,1380.75,2,2,2761.25
2021-06-02 08:06:00-04:00,1378.25,1378.25,1377.25,1377.5,4,4,5510.5
2021-06-02 08:10:00-04:00,1376.5,1376.5,1376.5,1376.5,1,1,1376.5
2021-06-02 08:12:00-04:00,1376.25,1376.25,1376.25,1376.25,2,1,2752.5
2021-06-02 08:14:00-04:00,1374.5,1375.0,1374.5,1374.75,5,4,6873.25
2021-06-02 08:15:00-04:00,1375.0,1375.25,1375.0,1375.25,3,3,4125.5
2021-06-02 08:16:00-04:00,1375.75,1375.75,1375.75,1375.75,3,2,4127.25
2021-06-02 08:21:00-04:00,1377.0,1377.0,1377.0,1377.0,1,1,1377.0
2021-06-02 08:24:00-04:00,1376.25,1376.25,1376.25,1376.25,1,1,1376.25
2021-06-02 08:26:00-04:00,1376.25,1376.25,1376.25,1376.25,5,4,6881.25
2021-06-02 08:28:00-04:00,1375.5,1375.5,1375.5,1375.5,1,1,1375.5
2021-06-02 08:30:00-04:00,1376.5,1376.5,1376.5,1376.5,6,3,8259.0
2021-06-02 08:33:00-04:00,1375.75,1375.75,1375.75,1375.75,1,1,1375.75
2021-06-02 08:35:00-04:00,1375.25,1375.25,1375.25,1375.25,1,1,1375.25
2021-06-02 08:37:00-04:00,1376.25,1376.25,1376.25,1376.25,1,1,1376.25
2021-06-02 08:39:00-04:00,1377.75,1377.75,1377.75,1377.75,1,1,1377.75
2021-06-02 08:43:00-04:00,1378.0,1378.0,1378.0,1378.0,1,1,1378.0
2021-06-02 09:29:00-04:00,1378.25,1379.0,1378.25,1378.25,6,5,8271.25
2021-06-02 09:30:00-04:00,1379.0,1384.25,1377.25,1384.25,23,19,31748.75
2021-06-02 09:31:00-04:00,1384.5,1387.0,1384.0,1384.75,40,21,55403.75
2021-06-02 09:32:00-04:00,1385.0,1385.0,1384.75,1384.75,12,5,16617.5
2021-06-02 09:33:00-04:00,1385.0,1386.0,1385.0,1386.0,5,4,6928.5
2021-06-02 09:34:00-04:00,1386.5,1386.5,1386.5,1386.5,2,2,2773.0
2021-06-02 09:35:00-04:00,1384.5,1384.5,1383.75,1383.75,25,14,34594.75
2021-06-02 09:36:00-04:00,1384.0,1384.0,1381.25,1381.25,4,3,5531.75
2021-06-02 09:37:00-04:00,1380.25,1380.25,1379.0,1379.25,7,7,9657.5
2021-06-02 09:38:00-04:00,1379.75,1380.5,1379.75,1379.75,3,3,4140.0
2021-06-02 09:39:00-04:00,1381.5,1381.5,1381.5,1381.5,1,1,1381.5
2021-06-02 09:41:00-04:00,1378.25,1379.0,1378.25,1378.5,9,7,12407.75
2021-06-02 09:42:00-04:00,1378.75,1379.25,1378.75,1379.25,2,2,2758.0
2021-06-02 09:43:00-04:00,1379.25,1379.25,1379.0,1379.0,2,2,2758.25
2021-06-02 09:44:00-04:00,1379.75,1380.5,1379.75,1380.5,2,2,2760.25
2021-06-02 09:46:00-04:00,1378.0,1378.0,1378.0,1378.0,1,1,1378.0
2021-06-02 09:47:00-04:00,1378.5,1379.0,1378.5,1379.0,22,6,30336.0
2021-06-02 09:48:00-04:00,1378.75,1378.75,1378.25,1378.25,13,3,17920.5
2021-06-02 09:49:00-04:00,1379.0,1379.5,1379.0,1379.5,4,3,5516.75
2021-06-02 09:50:00-04:00,1379.25,1379.75,1379.25,1379.25,9,9,12416.0
2021-06-02 09:51:00-04:00,1380.5,1380.5,1380.5,1380.5,1,1,1380.5
2021-06-02 09:52:00-04:00,1379.5,1379.75,1378.25,1378.25,6,6,8273.25
2021-06-02 09:53:00-04:00,1377.5,1378.0,1377.5,1378.0,2,2,2755.5
2021-06-02 09:54:00-04:00,1377.75,1377.75,1377.25,1377.25,7,7,9643.25
