,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty
,open,high,low,close,volume,num_trds,value
2021-06-01 20:00:00-04:00,1498.25,1498.5,1495.25,1496.75,17,14,25446.75
2021-06-01 20:01:00-04:00,1496.25,1496.25,1495.0,1496.0,11,9,16451.25
2021-06-01 20:02:00-04:00,1497.25,1497.25,1497.0,1497.0,3,2,4491.5
2021-06-01 20:03:00-04:00,1497.5,1498.0,1497.5,1498.0,6,5,8987.0
2021-06-01 20:04:00-04:00,1497.75,1497.75,1497.75,1497.75,4,1,5991.0
2021-06-01 20:06:00-04:00,1497.75,1497.75,1497.75,1497.75,3,1,4493.25
2021-06-01 20:07:00-04:00,1497.0,1497.25,1497.0,1497.25,3,2,4491.25
2021-06-01 20:08:00-04:00,1497.75,1499.0,1497.75,1499.0,18,9,26971.5
2021-06-01 20:09:00-04:00,1499.25,1500.75,1499.25,1500.75,17,13,25496.75
2021-06-01 20:10:00-04:00,1500.5,1500.5,1500.0,1500.0,6,4,9002.25
2021-06-01 20:11:00-04:00,1499.5,1500.0,1499.25,1499.25,7,4,10497.75
2021-06-01 20:13:00-04:00,1499.0,1499.0,1499.0,1499.0,1,1,1499.0
2021-06-01 20:17:00-04:00,1501.0,1501.0,1501.0,1501.0,5,3,7505.0
2021-06-01 20:18:00-04:00,1501.0,1501.0,1501.0,1501.0,2,2,3002.0
2021-06-01 20:25:00-04:00,1500.75,1500.75,1500.75,1500.75,2,2,3001.5
2021-06-01 20:30:00-04:00,1500.5,1500.5,1500.5,1500.5,3,1,4501.5
2021-06-01 20:31:00-04:00,1501.25,1501.25,1501.25,1501.25,1,1,1501.25
2021-06-01 20:34:00-04:00,1501.0,1501.0,1501.0,1501.0,1,1,1501.0
2021-06-01 20:36:00-04:00,1501.25,1501.25,1501.25,1501.25,1,1,1501.25
2021-06-01 20:38:00-04:00,1501.75,1502.0,1501.75,1502.0,3,2,4505.75
