,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index
,open,high,low,close,volume,num_trds,value
2021-10-31 18:00:00-04:00,4588.5,4588.5,4588.5,4588.5,1,1,4588.5
2021-11-01 02:03:00-04:00,4588.0,4588.0,4588.0,4588.0,1,1,4588.0
2021-11-01 04:43:00-04:00,4600.0,4600.0,4600.0,4600.0,1,1,4600.0
2021-11-01 05:53:00-04:00,4600.0,4600.0,4600.0,4600.0,1,1,4600.0
2021-11-01 08:07:00-04:00,4600.0,4600.0,4600.0,4600.0,1,1,4600.0
2021-11-01 09:30:00-04:00,4590.75,4590.75,4590.5,4590.5,2,2,9181.25
2021-11-01 11:22:00-04:00,4584.25,4584.5,4584.25,4584.5,2,2,9168.75
2021-11-01 11:32:00-04:00,4585.5,4585.5,4585.5,4585.5,1,1,4585.5
2021-11-01 12:37:00-04:00,4585.75,4585.75,4585.75,4585.75,1,1,4585.75
2021-11-01 13:12:00-04:00,4586.75,4586.75,4586.75,4586.75,1,1,4586.75
2021-11-01 14:37:00-04:00,4582.0,4582.25,4582.0,4582.25,2,2,9164.25
2021-11-01 15:51:00-04:00,4587.75,4588.25,4587.75,4588.25,3,3,13764.0
