,ESM1 Index,ESM1 Index,ESM1 Index,ESM1 Index,ESM1 Index,ESM1 Index,ESM1 Index
,open,high,low,close,volume,num_trds,value
2021-06-06 18:00:00-04:00,4232.25,4232.5,4229.0,4231.25,916,320,3875611.25
2021-06-06 18:01:00-04:00,4231.0,4232.0,4230.25,4231.25,484,213,2047716.75
2021-06-06 18:02:00-04:00,4231.0,4231.25,4230.0,4230.25,190,91,803850.25
2021-06-06 18:03:00-04:00,4230.25,4230.25,4228.5,4228.5,513,147,2169684.25
2021-06-06 18:04:00-04:00,4228.5,4228.75,4226.75,4228.25,643,211,2718530.25
2021-06-06 18:05:00-04:00,4227.75,4230.25,4227.75,4229.25,293,111,1239128.5
2021-06-06 18:06:00-04:00,4229.25,4230.75,4229.0,4229.5,304,138,1285853.5
2021-06-06 18:07:00-04:00,4229.5,4229.5,4228.25,4228.5,239,78,1010661.5
2021-06-06 18:08:00-04:00,4228.75,4229.5,4228.5,4229.0,100,46,422908.5
2021-06-06 18:09:00-04:00,4229.25,4229.25,4228.0,4228.25,141,34,596214.0
2021-06-06 18:10:00-04:00,4228.0,4229.0,4228.0,4229.0,79,27,334055.25
2021-06-06 18:11:00-04:00,4229.0,4229.25,4228.5,4228.5,73,45,308712.25
2021-06-06 18:12:00-04:00,4228.75,4229.0,4228.5,4228.5,64,33,270637.5
2021-06-06 18:13:00-04:00,4228.75,4229.0,4228.75,4228.75,37,19,156465.25
2021-06-06 18:14:00-04:00,4228.75,4229.0,4228.5,4229.0,36,24,152237.25
2021-06-06 18:15:00-04:00,4229.25,4229.5,4229.25,4229.5,33,22,139570.5
2021-06-06 18:16:00-04:00,4229.5,4229.5,4228.75,4228.75,30,16,126875.25
2021-06-06 18:17:00-04:00,4229.0,4229.0,4228.5,4228.75,22,14,93032.75
2021-06-06 18:18:00-04:00,4229.0,4229.0,4228.75,4228.75,49,12,207213.75
2021-06-06 18:19:00-04:00,4229.0,4229.5,4229.0,4229.25,46,21,194538.0
2021-06-06 18:20:00-04:00,4229.25,4229.25,4229.0,4229.25,53,16,224139.5
2021-06-06 18:21:00-04:00,4229.25,4229.5,4229.25,4229.25,29,15,122650.5
2021-06-06 18:22:00-04:00,4229.5,4230.0,4229.5,4230.0,76,31,321468.0
2021-06-06 18:23:00-04:00,4230.0,4230.75,4230.0,4230.5,135,73,571097.5
2021-06-06 18:24:00-04:00,4230.75,4231.0,4230.5,4230.5,83,29,351145.75
2021-06-06 18:25:00-04:00,4230.5,4230.5,4230.25,4230.25,43,17,181903.0
2021-06-06 18:26:00-04:00,4230.0,4230.25,4229.0,4229.25,187,33,790977.25
2021-06-06 18:27:00-04:00,4229.25,4230.0,4228.75,4229.75,272,65,1150409.25
2021-06-06 18:28:00-04:00,4229.75,4230.0,4229.5,4229.5,142,30,600628.5
2021-06-06 18:29:00-04:00,4229.5,4229.5,4229.25,4229.25,13,8,54980.75
2021-06-06 18:30:00-04:00,4229.25,4229.5,4229.0,4229.25,21,15,88814.25
2021-06-06 18:31:00-04:00,4229.0,4229.25,4229.0,4229.25,49,32,207222.5
2021-06-06 18:32:00-04:00,4229.25,4229.25,4229.0,4229.0,14,14,59208.0
2021-06-06 18:33:00-04:00,4229.0,4229.5,4229.0,4229.25,27,17,114190.25
