,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index
,open,high,low,close,volume,num_trds,value
2021-06-06 18:00:00-04:00,4222.0,4222.0,4219.75,4221.25,32,14,135070.0
2021-06-06 18:01:00-04:00,4221.0,4221.5,4220.75,4221.5,10,8,42209.75
2021-06-06 18:02:00-04:00,4221.0,4221.25,4221.0,4221.25,3,2,12663.5
2021-06-06 18:03:00-04:00,4219.25,4219.5,4219.0,4219.5,10,8,42192.75
2021-06-06 18:04:00-04:00,4218.0,4218.0,4217.0,4217.5,20,11,84351.5
2021-06-06 18:05:00-04:00,4219.25,4219.5,4219.25,4219.25,6,5,25315.75
2021-06-06 18:06:00-04:00,4219.75,4220.25,4219.75,4220.25,5,2,21100.75
2021-06-06 18:07:00-04:00,4219.25,4219.25,4218.5,4218.5,2,2,8437.75
2021-06-06 18:08:00-04:00,4219.25,4219.25,4219.25,4219.25,3,1,12657.75
2021-06-06 18:09:00-04:00,4219.0,4219.0,4218.75,4218.75,3,2,12656.5
2021-06-06 18:10:00-04:00,4218.25,4218.75,4218.25,4218.75,5,4,21092.75
2021-06-06 18:12:00-04:00,4218.75,4218.75,4218.75,4218.75,2,1,8437.5
2021-06-06 18:18:00-04:00,4218.75,4218.75,4218.75,4218.75,1,1,4218.75
2021-06-06 18:20:00-04:00,4219.0,4219.0,4219.0,4219.0,1,1,4219.0
2021-06-06 18:22:00-04:00,4219.5,4219.5,4219.5,4219.5,1,1,4219.5
2021-06-06 18:23:00-04:00,4220.0,4220.0,4220.0,4220.0,3,2,12660.0
2021-06-06 18:24:00-04:00,4220.5,4220.5,4220.5,4220.5,2,2,8441.0
2021-06-06 18:26:00-04:00,4219.5,4219.5,4219.5,4219.5,3,2,12658.5
2021-06-06 18:27:00-04:00,4219.5,4219.5,4219.0,4219.5,7,5,29535.25
2021-06-06 18:28:00-04:00,4219.75,4219.75,4219.5,4219.5,2,2,8439.25
2021-06-06 18:29:00-04:00,4219.25,4219.25,4219.25,4219.25,1,1,4219.25
2021-06-06 18:31:00-04:00,4219.0,4219.0,4219.0,4219.0,1,1,4219.0
2021-06-06 18:33:00-04:00,4219.25,4219.25,4219.25,4219.25,2,2,8438.5
2021-06-06 18:35:00-04:00,4219.0,4219.0,4219.0,4219.0,2,2,8438.0
