,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty
,open,high,low,close,volume,num_trds,value
2021-07-21 20:00:00-04:00,1439.75,1440.25,1437.5,1438.0,82,41,118024.75
2021-07-21 20:01:00-04:00,1438.5,1439.0,1437.75,1437.75,15,13,21574.5
2021-07-21 20:02:00-04:00,1438.0,1438.0,1437.0,1437.25,21,14,30187.25
2021-07-21 20:03:00-04:00,1437.0,1437.75,1437.0,1437.25,7,6,10062.25
2021-07-21 20:04:00-04:00,1437.25,1437.5,1437.25,1437.25,8,7,11498.5
2021-07-21 20:05:00-04:00,1437.0,1437.0,1436.75,1436.75,5,4,7184.75
2021-07-21 20:06:00-04:00,1436.5,1436.5,1435.25,1435.25,32,20,45937.75
2021-07-21 20:07:00-04:00,1435.0,1435.0,1433.5,1434.5,29,19,41599.0
2021-07-21 20:08:00-04:00,1434.75,1434.75,1434.75,1434.75,2,1,2869.5
2021-07-21 20:09:00-04:00,1434.75,1434.75,1434.75,1434.75,2,2,2869.5
2021-07-21 20:11:00-04:00,1435.0,1435.0,1435.0,1435.0,1,1,1435.0
2021-07-21 20:12:00-04:00,1434.25,1434.25,1434.25,1434.25,6,2,8605.5
2021-07-21 20:13:00-04:00,1433.75,1433.75,1433.75,1433.75,2,2,2867.5
2021-07-21 20:14:00-04:00,1434.25,1434.25,1432.5,1432.5,3,3,4300.5
2021-07-21 20:15:00-04:00,1432.25,1432.5,1432.0,1432.25,18,12,25779.0
2021-07-21 20:16:00-04:00,1432.25,1432.5,1432.25,1432.5,6,5,8594.5
2021-07-21 20:17:00-04:00,1432.5,1432.5,1432.0,1432.0,5,5,7161.25
2021-07-21 20:18:00-04:00,1432.0,1432.0,1432.0,1432.0,2,2,2864.0
2021-07-21 20:19:00-04:00,1431.75,1431.75,1431.0,1431.25,18,9,25765.0
2021-07-21 20:20:00-04:00,1432.5,1432.5,1432.25,1432.25,2,2,2864.75
2021-07-21 20:21:00-04:00,1432.0,1432.0,1432.0,1432.0,1,1,1432.0
2021-07-21 20:22:00-04:00,1432.5,1432.75,1432.5,1432.75,4,2,5730.75
2021-07-21 20:23:00-04:00,1432.5,1432.5,1432.25,1432.5,9,5,12891.5
2021-07-21 20:24:00-04:00,1431.75,1431.75,1431.75,1431.75,1,1,1431.75
2021-07-21 20:26:00-04:00,1431.5,1431.5,1431.25,1431.25,6,2,8587.75
2021-07-21 20:27:00-04:00,1431.5,1431.5,1430.5,1430.5,8,4,11450.75
2021-07-21 20:28:00-04:00,1430.25,1430.25,1429.5,1429.5,16,8,22880.0
2021-07-21 20:29:00-04:00,1429.5,1429.5,1428.75,1429.0,15,10,21436.5
2021-07-21 20:30:00-04:00,1429.0,1429.25,1429.0,1429.25,7,7,10003.25
2021-07-21 20:31:00-04:00,1429.75,1430.5,1429.75,1430.5,2,2,2860.25
2021-07-21 20:32:00-04:00,1430.75,1430.75,1430.75,1430.75,4,3,5723.0
2021-07-21 20:37:00-04:00,1430.25,1430.25,1430.0,1430.0,5,2,7150.25
2021-07-21 20:38:00-04:00,1430.0,1430.0,1430.0,1430.0,1,1,1430.0
2021-07-21 20:39:00-04:00,1429.25,1429.25,1428.75,1428.75,11,2,15716.75
2021-07-21 20:42:00-04:00,1428.75,1428.75,1428.5,1428.5,2,2,2857.25
2021-07-21 20:43:00-04:00,1428.5,1429.0,1428.5,1429.0,7,7,10001.75
2021-07-21 20:44:00-04:00,1428.75,1428.75,1428.0,1428.25,27,8,38560.75
2021-07-21 20:45:00-04:00,1428.5,1429.25,1428.5,1429.25,14,4,20007.0
2021-07-21 20:46:00-04:00,1429.25,1429.25,1428.25,1428.25,16,10,22860.5
2021-07-21 20:47:00-04:00,1428.25,1428.25,1428.25,1428.25,1,1,1428.25
2021-07-21 20:48:00-04:00,1428.75,1428.75,1428.75,1428.75,1,1,1428.75
2021-07-21 20:49:00-04:00,1428.75,1429.0,1428.75,1429.0,3,2,4286.75
2021-07-21 20:50:00-04:00,1429.0,1429.25,1429.0,1429.25,2,2,2858.25
2021-07-21 20:52:00-04:00,1429.75,1429.75,1429.5,1429.5,2,2,2859.25
2021-07-21 20:54:00-04:00,1429.5,1429.5,1429.5,1429.5,1,1,1429.5
2021-07-21 20:57:00-04:00,1429.5,1429.5,1429.5,1429.5,1,1,1429.5
2021-07-21 20:58:00-04:00,1429.5,1429.5,1429.5,1429.5,1,1,1429.5
2021-07-21 20:59:00-04:00,1429.25,1429.25,1429.0,1429.0,3,3,4287.5
2021-07-21 21:00:00-04:00,1429.0,1429.25,1427.0,1427.0,72,30,102821.75
2021-07-21 21:01:00-04:00,1428.25,1428.25,1427.75,1428.25,29,13,41412.25
2021-07-21 21:02:00-04:00,1428.5,1428.5,1428.25,1428.25,2,2,2856.75
2021-07-21 21:03:00-04:00,1428.25,1429.0,1428.25,1428.75,6,5,8572.25
2021-07-21 21:04:00-04:00,1428.75,1428.75,1428.0,1428.0,5,4,7143.0
2021-07-21 21:05:00-04:00,1428.5,1428.5,1428.5,1428.5,1,1,1428.5
2021-07-21 21:06:00-04:00,1428.5,1428.75,1428.5,1428.75,2,2,2857.25
2021-07-21 21:07:00-04:00,1429.25,1429.25,1428.75,1428.75,2,2,2858.0
2021-07-21 21:08:00-04:00,1429.25,1429.25,1429.25,1429.25,3,2,4287.75
2021-07-21 21:09:00-04:00,1429.0,1430.0,1429.0,1430.0,7,4,10008.0
2021-07-21 21:10:00-04:00,1430.0,1430.0,1429.75,1429.75,15,3,21447.5
2021-07-21 21:13:00-04:00,1429.75,1429.75,1429.75,1429.75,22,4,31454.5
2021-07-21 21:15:00-04:00,1429.5,1429.75,1429.5,1429.75,2,2,2859.25
2021-07-21 21:19:00-04:00,1429.25,1429.25,1429.0,1429.0,4,2,5716.75
2021-07-21 21:20:00-04:00,1429.25,1429.25,1429.25,1429.25,1,1,1429.25
2021-07-21 21:21:00-04:00,1429.25,1429.25,1429.25,1429.25,1,1,1429.25
2021-07-21 21:22:00-04:00,1429.5,1429.5,1429.5,1429.5,2,1,2859.0
2021-07-21 21:23:00-04:00,1429.25,1429.25,1428.5,1428.5,3,2,4287.0
2021-07-21 21:25:00-04:00,1428.0,1428.25,1428.0,1428.25,2,2,2856.25
2021-07-21 21:26:00-04:00,1428.75,1429.75,1428.75,1429.75,12,8,17149.5
2021-07-21 21:27:00-04:00,1429.75,1429.75,1429.75,1429.75,1,1,1429.75
2021-07-21 21:28:00-04:00,1429.5,1429.5,1429.25,1429.25,3,2,4288.0
2021-07-21 21:30:00-04:00,1429.5,1429.5,1428.5,1428.5,4,4,5715.75
2021-07-21 21:32:00-04:00,1428.5,1428.75,1428.5,1428.75,5,4,7143.25
2021-07-21 21:34:00-04:00,1428.25,1428.75,1428.25,1428.75,3,3,4285.5
2021-07-21 21:37:00-04:00,1428.75,1428.75,1428.75,1428.75,1,1,1428.75
2021-07-21 21:38:00-04:00,1428.75,1428.75,1428.75,1428.75,1,1,1428.75
2021-07-21 21:39:00-04:00,1429.0,1429.25,1429.0,1429.25,3,2,4287.25
2021-07-21 21:45:00-04:00,1429.0,1429.0,1429.0,1429.0,1,1,1429.0
2021-07-21 21:48:00-04:00,1428.25,1428.25,1428.25,1428.25,2,1,2856.5
2021-07-21 21:49:00-04:00,1428.0,1428.0,1428.0,1428.0,9,6,12852.0
2021-07-21 21:51:00-04:00,1428.0,1428.0,1428.0,1428.0,55,33,78540.0
2021-07-21 21:52:00-04:00,1428.0,1428.0,1428.0,1428.0,10,4,14280.0
2021-07-21 21:53:00-04:00,1427.75,1427.75,1426.0,1426.25,80,20,114140.75
2021-07-21 21:54:00-04:00,1426.25,1426.25,1426.25,1426.25,7,2,9983.75
2021-07-21 21:55:00-04:00,1426.25,1426.25,1425.25,1425.5,6,5,8553.25
2021-07-21 21:56:00-04:00,1425.5,1425.75,1425.5,1425.75,7,4,9978.75
2021-07-21 21:57:00-04:00,1425.75,1425.75,1425.25,1425.25,2,2,2851.0
2021-07-21 21:58:00-04:00,1425.75,1426.5,1425.75,1425.75,9,7,12834.25
2021-07-21 21:59:00-04:00,1426.0,1426.75,1425.5,1426.75,10,6,14262.0
2021-07-21 22:00:00-04:00,1426.5,1426.75,1426.5,1426.75,4,2,5706.25
2021-07-21 22:01:00-04:00,1426.5,1426.5,1426.5,1426.5,1,1,1426.5
2021-07-21 22:02:00-04:00,1426.5,1426.75,1426.5,1426.75,3,2,4280.0
2021-07-21 22:03:00-04:00,1427.0,1427.5,1427.0,1427.5,2,2,2854.5
2021-07-21 22:04:00-04:00,1427.5,1427.5,1427.5,1427.5,2,1,2855.0
2021-07-21 22:06:00-04:00,1427.75,1427.75,1427.0,1427.0,4,3,5709.5
2021-07-21 22:07:00-04:00,1427.5,1427.5,1427.25,1427.25,6,4,8563.75
2021-07-21 22:08:00-04:00,1427.25,1427.25,1427.25,1427.25,1,1,1427.25
2021-07-21 22:09:00-04:00,1427.5,1427.5,1427.5,1427.5,1,1,1427.5
2021-07-21 22:10:00-04:00,1428.0,1428.0,1428.0,1428.0,1,1,1428.0
2021-07-21 22:11:00-04:00,1428.0,1428.0,1428.0,1428.0,1,1,1428.0
2021-07-21 22:14:00-04:00,1427.75,1427.75,1427.75,1427.75,1,1,1427.75
2021-07-21 22:21:00-04:00,1428.25,1428.25,1428.25,1428.25,1,1,1428.25
2021-07-21 22:24:00-04:00,1428.25,1428.25,1428.25,1428.25,1,1,1428.25
2021-07-21 22:26:00-04:00,1428.0,1428.0,1428.0,1428.0,1,1,1428.0
2021-07-21 22:37:00-04:00,1426.75,1426.75,1426.75,1426.75,2,2,2853.5
2021-07-21 22:41:00-04:00,1426.5,1426.5,1426.5,1426.5,1,1,1426.5
2021-07-21 22:44:00-04:00,1425.25,1425.25,1425.25,1425.25,1,1,1425.25
2021-07-21 22:45:00-04:00,1425.5,1425.5,1424.75,1424.75,9,7,12825.75
2021-07-21 22:46:00-04:00,1425.0,1425.0,1425.0,1425.0,2,2,2850.0
2021-07-21 22:48:00-04:00,1426.0,1426.5,1426.0,1426.5,3,2,4278.5
2021-07-21 22:49:00-04:00,1426.75,1426.75,1426.0,1426.0,9,6,12837.0
2021-07-21 22:50:00-04:00,1426.0,1426.0,1426.0,1426.0,2,2,2852.0
2021-07-21 22:53:00-04:00,1427.0,1427.0,1427.0,1427.0,1,1,1427.0
2021-07-21 22:54:00-04:00,1427.25,1427.75,1427.25,1427.75,2,2,2855.0
2021-07-21 22:55:00-04:00,1428.0,1428.0,1428.0,1428.0,1,1,1428.0
2021-07-21 23:00:00-04:00,1427.0,1427.0,1427.0,1427.0,7,7,9989.0
2021-07-21 23:01:00-04:00,1426.75,1426.75,1426.25,1426.25,9,3,12837.25
2021-07-21 23:02:00-04:00,1426.25,1426.25,1426.25,1426.25,14,5,19967.5
2021-07-21 23:04:00-04:00,1426.5,1426.5,1426.5,1426.5,1,1,1426.5
2021-07-21 23:08:00-04:00,1426.75,1426.75,1426.75,1426.75,2,1,2853.5
2021-07-21 23:11:00-04:00,1427.0,1427.0,1427.0,1427.0,3,2,4281.0
2021-07-21 23:12:00-04:00,1426.75,1426.75,1426.75,1426.75,1,1,1426.75
2021-07-21 23:13:00-04:00,1426.0,1426.0,1426.0,1426.0,3,2,4278.0
2021-07-21 23:14:00-04:00,1426.0,1426.0,1426.0,1426.0,1,1,1426.0
2021-07-21 23:15:00-04:00,1426.0,1426.0,1425.75,1425.75,3,2,4277.75
2021-07-21 23:16:00-04:00,1425.5,1425.5,1424.5,1424.5,9,6,12826.25
2021-07-21 23:17:00-04:00,1424.25,1424.75,1424.25,1424.75,3,3,4273.75
2021-07-21 23:20:00-04:00,1424.75,1424.75,1424.75,1424.75,3,2,4274.25
2021-07-21 23:21:00-04:00,1425.75,1425.75,1425.75,1425.75,1,1,1425.75
2021-07-21 23:27:00-04:00,1425.5,1425.5,1425.5,1425.5,1,1,1425.5
2021-07-21 23:29:00-04:00,1425.25,1425.25,1425.25,1425.25,1,1,1425.25
2021-07-21 23:30:00-04:00,1425.25,1425.25,1425.25,1425.25,1,1,1425.25
2021-07-21 23:34:00-04:00,1425.0,1425.0,1425.0,1425.0,1,1,1425.0
2021-07-21 23:35:00-04:00,1424.5,1424.5,1424.5,1424.5,1,1,1424.5
2021-07-21 23:38:00-04:00,1424.5,1424.5,1424.5,1424.5,1,1,1424.5
2021-07-21 23:43:00-04:00,1424.75,1424.75,1424.75,1424.75,1,1,1424.75
2021-07-21 23:44:00-04:00,1424.75,1424.75,1424.75,1424.75,1,1,1424.75
2021-07-21 23:49:00-04:00,1424.5,1424.5,1424.5,1424.5,1,1,1424.5
2021-07-21 23:50:00-04:00,1424.25,1424.25,1424.25,1424.25,1,1,1424.25
2021-07-21 23:52:00-04:00,1424.0,1424.0,1424.0,1424.0,2,2,2848.0
2021-07-21 23:57:00-04:00,1425.5,1425.5,1425.5,1425.5,1,1,1425.5
2021-07-22 00:02:00-04:00,1425.25,1425.25,1425.0,1425.0,4,2,5700.75
2021-07-22 00:07:00-04:00,1424.75,1425.75,1424.75,1425.75,16,11,22804.5
2021-07-22 00:08:00-04:00,1425.75,1425.75,1425.75,1425.75,1,1,1425.75
2021-07-22 00:09:00-04:00,1426.0,1426.25,1425.75,1426.0,17,11,24244.0
2021-07-22 00:10:00-04:00,1425.75,1425.75,1425.75,1425.75,1,1,1425.75
2021-07-22 00:11:00-04:00,1425.5,1426.75,1425.5,1426.75,15,10,21394.25
2021-07-22 00:13:00-04:00,1426.5,1426.5,1426.5,1426.5,4,1,5706.0
2021-07-22 00:14:00-04:00,1426.0,1426.0,1426.0,1426.0,1,1,1426.0
2021-07-22 00:15:00-04:00,1426.25,1426.25,1426.25,1426.25,1,1,1426.25
2021-07-22 00:17:00-04:00,1426.5,1426.5,1426.5,1426.5,1,1,1426.5
2021-07-22 00:20:00-04:00,1426.5,1426.5,1426.5,1426.5,1,1,1426.5
2021-07-22 00:27:00-04:00,1426.25,1426.25,1426.25,1426.25,1,1,1426.25
2021-07-22 00:30:00-04:00,1426.25,1426.25,1426.25,1426.25,3,3,4278.75
2021-07-22 00:31:00-04:00,1426.25,1426.5,1426.25,1426.5,2,2,2852.75
2021-07-22 00:32:00-04:00,1426.75,1426.75,1426.75,1426.75,1,1,1426.75
2021-07-22 00:36:00-04:00,1426.75,1426.75,1426.75,1426.75,1,1,1426.75
2021-07-22 00:41:00-04:00,1426.5,1426.5,1426.5,1426.5,2,1,2853.0
2021-07-22 00:43:00-04:00,1426.5,1426.5,1426.5,1426.5,1,1,1426.5
2021-07-22 00:44:00-04:00,1426.5,1426.5,1426.5,1426.5,1,1,1426.5
2021-07-22 00:46:00-04:00,1426.5,1426.5,1426.5,1426.5,2,1,2853.0
2021-07-22 00:49:00-04:00,1426.25,1426.25,1426.25,1426.25,5,2,7131.25
2021-07-22 00:50:00-04:00,1426.25,1426.25,1426.25,1426.25,1,1,1426.25
2021-07-22 00:51:00-04:00,1426.25,1426.25,1426.0,1426.0,4,3,5704.5
2021-07-22 00:52:00-04:00,1426.0,1426.0,1425.75,1426.0,7,6,9980.75
2021-07-22 00:53:00-04:00,1426.25,1426.25,1426.25,1426.25,3,1,4278.75
2021-07-22 00:57:00-04:00,1426.0,1426.25,1426.0,1426.25,7,4,9982.25
2021-07-22 00:59:00-04:00,1425.75,1425.75,1425.75,1425.75,1,1,1425.75
2021-07-22 01:04:00-04:00,1426.0,1426.0,1426.0,1426.0,2,1,2852.0
2021-07-22 01:05:00-04:00,1425.75,1425.75,1425.5,1425.5,27,10,38495.0
2021-07-22 01:07:00-04:00,1425.5,1425.5,1425.0,1425.0,23,6,32776.5
2021-07-22 01:08:00-04:00,1424.75,1424.75,1424.75,1424.75,2,2,2849.5
2021-07-22 01:09:00-04:00,1424.75,1424.75,1424.75,1424.75,1,1,1424.75
2021-07-22 01:10:00-04:00,1424.5,1424.5,1424.0,1424.0,8,4,11394.5
2021-07-22 01:11:00-04:00,1424.25,1424.25,1424.25,1424.25,18,3,25636.5
2021-07-22 01:13:00-04:00,1423.75,1423.75,1423.75,1423.75,2,2,2847.5
2021-07-22 01:14:00-04:00,1424.0,1424.0,1422.75,1423.0,37,21,52663.75
2021-07-22 01:15:00-04:00,1423.0,1423.0,1422.5,1422.5,9,5,12804.5
2021-07-22 01:16:00-04:00,1422.5,1422.5,1422.5,1422.5,2,2,2845.0
2021-07-22 01:17:00-04:00,1422.5,1422.5,1422.5,1422.5,2,2,2845.0
2021-07-22 01:19:00-04:00,1422.75,1422.75,1422.5,1422.5,4,3,5690.5
2021-07-22 01:22:00-04:00,1422.25,1422.25,1422.25,1422.25,5,1,7111.25
2021-07-22 01:23:00-04:00,1422.25,1422.25,1422.25,1422.25,3,2,4266.75
2021-07-22 01:25:00-04:00,1422.25,1422.25,1422.25,1422.25,2,2,2844.5
2021-07-22 01:27:00-04:00,1422.75,1423.0,1422.75,1422.75,5,4,7114.25
2021-07-22 01:28:00-04:00,1422.75,1422.75,1422.75,1422.75,3,3,4268.25
2021-07-22 01:30:00-04:00,1423.0,1423.0,1422.75,1422.75,3,2,4268.5
2021-07-22 01:33:00-04:00,1423.25,1423.25,1423.25,1423.25,1,1,1423.25
2021-07-22 01:36:00-04:00,1423.0,1423.0,1423.0,1423.0,2,1,2846.0
2021-07-22 01:37:00-04:00,1423.5,1423.5,1423.5,1423.5,4,1,5694.0
2021-07-22 01:44:00-04:00,1422.75,1422.75,1422.75,1422.75,1,1,1422.75
2021-07-22 01:45:00-04:00,1423.0,1423.0,1423.0,1423.0,1,1,1423.0
2021-07-22 01:49:00-04:00,1423.0,1423.5,1423.0,1423.5,10,7,14232.75
2021-07-22 01:50:00-04:00,1423.25,1423.25,1423.25,1423.25,1,1,1423.25
2021-07-22 01:51:00-04:00,1423.5,1423.5,1423.5,1423.5,1,1,1423.5
2021-07-22 01:53:00-04:00,1423.0,1423.5,1423.0,1423.5,3,3,4269.5
2021-07-22 01:56:00-04:00,1422.75,1422.75,1422.5,1422.5,2,2,2845.25
2021-07-22 01:57:00-04:00,1422.75,1422.75,1422.75,1422.75,2,1,2845.5
2021-07-22 01:58:00-04:00,1422.5,1422.5,1422.5,1422.5,1,1,1422.5
2021-07-22 01:59:00-04:00,1422.25,1422.75,1422.25,1422.75,3,2,4267.25
2021-07-22 02:00:00-04:00,1422.5,1422.5,1422.0,1422.0,4,4,5689.25
