,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index
,open,high,low,close,volume,num_trds,value
2021-10-17 18:00:00-04:00,4465.5,4469.5,4465.0,4469.25,1356,458,6057496.0
2021-10-17 18:01:00-04:00,4469.0,4469.0,4467.75,4468.75,510,171,2279012.25
2021-10-17 18:02:00-04:00,4468.75,4468.75,4467.0,4467.5,426,149,1903278.5
2021-10-17 18:03:00-04:00,4467.5,4467.5,4467.25,4467.25,167,77,746049.0
2021-10-17 18:04:00-04:00,4467.5,4468.75,4467.25,4468.75,348,109,1554906.75
2021-10-17 18:05:00-04:00,4468.25,4468.5,4467.75,4467.75,102,49,455753.25
2021-10-17 18:06:00-04:00,4468.0,4468.75,4468.0,4468.75,157,58,701551.25
2021-10-17 18:07:00-04:00,4468.75,4468.75,4468.5,4468.75,122,46,545176.5
2021-10-17 18:08:00-04:00,4468.75,4468.75,4468.25,4468.5,56,30,250239.0
2021-10-17 18:09:00-04:00,4468.5,4468.5,4467.5,4467.5,293,98,1309129.5
2021-10-17 18:10:00-04:00,4467.75,4468.5,4467.5,4468.25,202,62,902572.25
2021-10-17 18:11:00-04:00,4468.25,4468.25,4467.0,4467.25,198,48,884586.5
2021-10-17 18:12:00-04:00,4467.25,4467.25,4466.75,4467.0,127,51,567310.5
2021-10-17 18:13:00-04:00,4466.75,4467.25,4466.75,4467.0,173,55,772787.5
2021-10-17 18:14:00-04:00,4466.75,4467.0,4466.5,4466.75,70,22,312674.0
2021-10-17 18:15:00-04:00,4466.75,4466.75,4465.75,4465.75,314,69,1402389.5
2021-10-17 18:16:00-04:00,4466.0,4466.25,4465.5,4465.5,240,67,1071834.5
2021-10-17 18:17:00-04:00,4465.75,4466.0,4465.5,4465.75,86,30,384053.25
2021-10-17 18:18:00-04:00,4465.75,4465.75,4465.25,4465.75,70,35,312588.0
2021-10-17 18:19:00-04:00,4466.0,4466.25,4465.5,4466.25,125,51,558236.25
2021-10-17 18:20:00-04:00,4466.0,4467.0,4466.0,4466.5,225,84,1004999.75
2021-10-17 18:21:00-04:00,4466.5,4466.5,4465.25,4465.5,120,48,535881.0
2021-10-17 18:22:00-04:00,4465.5,4466.0,4464.75,4464.75,105,49,468833.5
2021-10-17 18:23:00-04:00,4464.75,4465.0,4462.5,4463.0,367,152,1638177.0
2021-10-17 18:24:00-04:00,4463.0,4463.25,4461.5,4462.0,725,195,3235058.75
