,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy
,open,high,low,close,volume,num_trds,value
2021-08-09 20:04:00-04:00,79.47,79.47,79.47,79.47,1,1,79.47
2021-08-10 03:20:00-04:00,79.62,79.62,79.62,79.62,1,1,79.62
2021-08-10 03:50:00-04:00,79.555,79.555,79.555,79.555,1,1,79.555
2021-08-10 08:19:00-04:00,79.52,79.52,79.52,79.52,1,1,79.52
2021-08-10 09:47:00-04:00,79.565,79.565,79.565,79.565,1,1,79.565
2021-08-10 10:59:00-04:00,79.84,79.84,79.84,79.84,1,1,79.84
2021-08-10 11:02:00-04:00,79.79,79.79,79.79,79.79,1,1,79.79
2021-08-10 13:11:00-04:00,79.825,79.825,79.825,79.825,2,1,159.65
