,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy
,open,high,low,close,volume,num_trds,value
2021-08-09 18:00:00-04:00,79.505,79.505,79.49,79.5,87,20,6916.515
2021-08-09 18:01:00-04:00,79.5,79.505,79.495,79.495,21,6,1669.505
2021-08-09 18:02:00-04:00,79.505,79.505,79.5,79.5,15,5,1192.535
2021-08-09 18:03:00-04:00,79.5,79.505,79.5,79.505,11,4,874.52
2021-08-09 18:05:00-04:00,79.505,79.505,79.505,79.505,2,1,159.01
2021-08-09 18:07:00-04:00,79.5,79.5,79.5,79.5,11,3,874.5
2021-08-09 18:08:00-04:00,79.5,79.5,79.5,79.5,1,1,79.5
2021-08-09 18:10:00-04:00,79.505,79.505,79.505,79.505,1,1,79.505
2021-08-09 18:11:00-04:00,79.505,79.505,79.505,79.505,4,1,318.02
2021-08-09 18:12:00-04:00,79.505,79.505,79.505,79.505,3,1,238.515
2021-08-09 18:13:00-04:00,79.505,79.505,79.5,79.505,14,4,1113.065
2021-08-09 18:14:00-04:00,79.5,79.505,79.5,79.505,11,4,874.53
2021-08-09 18:16:00-04:00,79.505,79.51,79.505,79.51,13,9,1033.62
2021-08-09 18:17:00-04:00,79.51,79.51,79.505,79.505,17,4,1351.655
2021-08-09 18:19:00-04:00,79.505,79.505,79.505,79.505,5,3,397.525
2021-08-09 18:20:00-04:00,79.51,79.51,79.51,79.51,6,2,477.06
2021-08-09 18:22:00-04:00,79.51,79.51,79.51,79.51,4,4,318.04
2021-08-09 18:24:00-04:00,79.515,79.515,79.515,79.515,3,1,238.545
2021-08-09 18:26:00-04:00,79.51,79.51,79.505,79.505,13,6,1033.6
2021-08-09 18:27:00-04:00,79.505,79.505,79.505,79.505,2,1,159.01
2021-08-09 18:29:00-04:00,79.505,79.505,79.505,79.505,1,1,79.505
2021-08-09 18:30:00-04:00,79.505,79.505,79.505,79.505,5,1,397.525
2021-08-09 18:32:00-04:00,79.505,79.505,79.505,79.505,2,1,159.01
2021-08-09 18:35:00-04:00,79.505,79.505,79.505,79.505,3,2,238.515
2021-08-09 18:36:00-04:00,79.505,79.51,79.505,79.51,28,4,2226.25
2021-08-09 18:37:00-04:00,79.505,79.505,79.505,79.505,11,5,874.555
2021-08-09 18:38:00-04:00,79.5,79.5,79.5,79.5,16,7,1272.0
2021-08-09 18:39:00-04:00,79.495,79.495,79.495,79.495,4,3,317.98
2021-08-09 18:41:00-04:00,79.5,79.505,79.5,79.505,8,2,636.035
2021-08-09 18:44:00-04:00,79.505,79.505,79.505,79.505,5,2,397.525
2021-08-09 18:45:00-04:00,79.51,79.51,79.51,79.51,2,1,159.02
2021-08-09 18:46:00-04:00,79.51,79.51,79.505,79.51,15,3,1192.64
2021-08-09 18:47:00-04:00,79.51,79.51,79.51,79.51,5,1,397.55
2021-08-09 18:48:00-04:00,79.51,79.51,79.51,79.51,1,1,79.51
2021-08-09 18:49:00-04:00,79.505,79.505,79.5,79.5,5,3,397.51
2021-08-09 18:50:00-04:00,79.5,79.5,79.5,79.5,1,1,79.5
2021-08-09 18:51:00-04:00,79.505,79.505,79.505,79.505,2,1,159.01
2021-08-09 18:53:00-04:00,79.505,79.505,79.505,79.505,1,1,79.505
2021-08-09 18:54:00-04:00,79.51,79.51,79.505,79.505,8,4,636.055
2021-08-09 18:56:00-04:00,79.51,79.51,79.51,79.51,2,1,159.02
2021-08-09 18:57:00-04:00,79.515,79.515,79.515,79.515,6,1,477.09
2021-08-09 18:58:00-04:00,79.52,79.52,79.515,79.515,7,2,556.635
2021-08-09 18:59:00-04:00,79.515,79.515,79.51,79.51,43,12,3419.1
2021-08-09 19:00:00-04:00,79.515,79.515,79.51,79.515,13,8,1033.68
2021-08-09 19:03:00-04:00,79.51,79.51,79.51,79.51,5,1,397.55
2021-08-09 19:04:00-04:00,79.515,79.515,79.515,79.515,4,1,318.06
2021-08-09 19:05:00-04:00,79.51,79.51,79.51,79.51,25,5,1987.75
2021-08-09 19:08:00-04:00,79.51,79.51,79.51,79.51,3,2,238.53
2021-08-09 19:09:00-04:00,79.505,79.51,79.505,79.51,8,4,636.065
2021-08-09 19:13:00-04:00,79.51,79.51,79.51,79.51,2,1,159.02
2021-08-09 19:14:00-04:00,79.51,79.515,79.505,79.51,8,4,636.075
2021-08-09 19:15:00-04:00,79.515,79.515,79.515,79.515,3,2,238.545
2021-08-09 19:16:00-04:00,79.51,79.51,79.51,79.51,1,1,79.51
2021-08-09 19:17:00-04:00,79.51,79.51,79.51,79.51,3,1,238.53
2021-08-09 19:18:00-04:00,79.515,79.515,79.51,79.51,4,2,318.045
2021-08-09 19:19:00-04:00,79.505,79.51,79.505,79.51,4,2,318.035
2021-08-09 19:20:00-04:00,79.51,79.51,79.51,79.51,3,1,238.53
2021-08-09 19:22:00-04:00,79.51,79.51,79.51,79.51,5,1,397.55
2021-08-09 19:24:00-04:00,79.51,79.51,79.51,79.51,3,1,238.53
2021-08-09 19:25:00-04:00,79.51,79.51,79.51,79.51,2,2,159.02
2021-08-09 19:26:00-04:00,79.51,79.51,79.51,79.51,3,1,238.53
2021-08-09 19:27:00-04:00,79.515,79.515,79.515,79.515,1,1,79.515
2021-08-09 19:28:00-04:00,79.515,79.515,79.51,79.51,3,2,238.535
2021-08-09 19:29:00-04:00,79.51,79.515,79.505,79.51,8,7,636.075
2021-08-09 19:30:00-04:00,79.515,79.515,79.515,79.515,15,3,1192.725
2021-08-09 19:31:00-04:00,79.515,79.515,79.515,79.515,15,6,1192.725
2021-08-09 19:32:00-04:00,79.51,79.51,79.505,79.505,34,7,2703.265
2021-08-09 19:33:00-04:00,79.505,79.505,79.505,79.505,1,1,79.505
2021-08-09 19:34:00-04:00,79.505,79.505,79.5,79.5,6,4,477.01
2021-08-09 19:36:00-04:00,79.505,79.505,79.505,79.505,1,1,79.505
2021-08-09 19:37:00-04:00,79.505,79.505,79.505,79.505,8,1,636.04
2021-08-09 19:38:00-04:00,79.505,79.505,79.505,79.505,28,2,2226.14
2021-08-09 19:39:00-04:00,79.5,79.505,79.5,79.505,15,5,1192.555
2021-08-09 19:43:00-04:00,79.505,79.505,79.505,79.505,3,1,238.515
2021-08-09 19:44:00-04:00,79.505,79.505,79.505,79.505,3,1,238.515
2021-08-09 19:47:00-04:00,79.51,79.515,79.51,79.515,8,2,636.085
2021-08-09 19:48:00-04:00,79.505,79.505,79.505,79.505,6,1,477.03
2021-08-09 19:50:00-04:00,79.5,79.5,79.5,79.5,1,1,79.5
2021-08-09 19:53:00-04:00,79.505,79.505,79.505,79.505,4,2,318.02
2021-08-09 19:54:00-04:00,79.5,79.5,79.5,79.5,122,4,9699.0
2021-08-09 19:56:00-04:00,79.5,79.505,79.5,79.505,14,3,1113.05
2021-08-09 19:59:00-04:00,79.51,79.51,79.51,79.51,11,6,874.61
2021-08-09 20:00:00-04:00,79.51,79.52,79.51,79.52,40,13,3180.65
2021-08-09 20:01:00-04:00,79.52,79.52,79.515,79.515,13,6,1033.755
2021-08-09 20:02:00-04:00,79.51,79.51,79.5,79.5,110,23,8745.47
2021-08-09 20:03:00-04:00,79.5,79.5,79.485,79.485,20,7,1589.845
2021-08-09 20:04:00-04:00,79.485,79.485,79.47,79.475,51,10,4053.275
2021-08-09 20:05:00-04:00,79.48,79.48,79.48,79.48,34,10,2702.32
2021-08-09 20:06:00-04:00,79.485,79.485,79.485,79.485,46,19,3656.31
2021-08-09 20:08:00-04:00,79.48,79.485,79.48,79.485,13,7,1033.25
