,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty
,open,high,low,close,volume,num_trds,value
2021-11-07 20:05:00-05:00,1229.25,1229.25,1229.25,1229.25,1,1,1229.25
2021-11-07 20:11:00-05:00,1230.0,1230.0,1230.0,1230.0,1,1,1230.0
2021-11-07 20:20:00-05:00,1230.0,1230.25,1229.75,1229.75,10,4,12300.0
2021-11-07 20:33:00-05:00,1232.0,1232.0,1232.0,1232.0,1,1,1232.0
2021-11-08 03:56:00-05:00,1234.25,1234.25,1234.25,1234.25,1,1,1234.25
2021-11-08 03:58:00-05:00,1233.75,1233.75,1233.75,1233.75,2,1,2467.5
2021-11-08 04:01:00-05:00,1234.25,1234.25,1234.25,1234.25,1,1,1234.25
2021-11-08 05:00:00-05:00,1233.25,1233.25,1233.25,1233.25,1,1,1233.25
2021-11-08 05:09:00-05:00,1232.25,1232.25,1232.25,1232.25,1,1,1232.25
2021-11-08 05:12:00-05:00,1232.0,1232.0,1231.5,1231.5,5,3,6158.5
2021-11-08 05:13:00-05:00,1231.75,1231.75,1231.5,1231.5,5,2,6158.25
2021-11-08 05:21:00-05:00,1232.25,1232.25,1232.25,1232.25,1,1,1232.25
2021-11-08 06:01:00-05:00,1234.0,1234.0,1234.0,1234.0,1,1,1234.0
2021-11-08 06:11:00-05:00,1232.75,1232.75,1231.75,1231.75,15,8,18484.5
2021-11-08 07:10:00-05:00,1231.5,1231.5,1231.5,1231.5,1,1,1231.5
2021-11-08 07:11:00-05:00,1231.5,1231.5,1231.5,1231.5,1,1,1231.5
2021-11-08 07:13:00-05:00,1231.5,1231.5,1231.5,1231.5,1,1,1231.5
2021-11-08 07:14:00-05:00,1231.75,1232.0,1231.75,1232.0,9,3,11086.25
2021-11-08 07:53:00-05:00,1228.5,1228.5,1228.5,1228.5,4,4,4914.0
2021-11-08 07:54:00-05:00,1228.5,1228.5,1228.5,1228.5,2,2,2457.0
2021-11-08 08:04:00-05:00,1229.0,1229.0,1229.0,1229.0,6,6,7374.0
2021-11-08 08:06:00-05:00,1229.0,1229.0,1229.0,1229.0,1,1,1229.0
2021-11-08 08:16:00-05:00,1229.75,1229.75,1229.75,1229.75,2,2,2459.5
2021-11-08 08:18:00-05:00,1229.75,1229.75,1229.25,1229.25,3,3,3688.5
2021-11-08 08:19:00-05:00,1229.25,1229.25,1229.25,1229.25,3,3,3687.75
2021-11-08 08:22:00-05:00,1227.75,1227.75,1227.75,1227.75,1,1,1227.75
2021-11-08 08:26:00-05:00,1226.75,1226.75,1226.75,1226.75,1,1,1226.75
2021-11-08 08:27:00-05:00,1227.0,1227.0,1227.0,1227.0,1,1,1227.0
2021-11-08 09:30:00-05:00,1226.5,1226.5,1226.5,1226.5,1,1,1226.5
2021-11-08 09:32:00-05:00,1225.25,1225.5,1225.25,1225.5,4,2,4901.75
2021-11-08 09:37:00-05:00,1225.0,1225.0,1225.0,1225.0,1,1,1225.0
2021-11-08 09:38:00-05:00,1221.75,1221.75,1221.75,1221.75,1,1,1221.75
2021-11-08 09:45:00-05:00,1223.0,1223.0,1223.0,1223.0,2,1,2446.0
2021-11-08 10:01:00-05:00,1228.5,1228.5,1228.5,1228.5,1,1,1228.5
2021-11-08 10:06:00-05:00,1226.5,1226.5,1226.0,1226.0,2,2,2452.5
2021-11-08 10:24:00-05:00,1226.0,1226.0,1226.0,1226.0,1,1,1226.0
2021-11-08 10:48:00-05:00,1222.5,1222.5,1222.25,1222.5,4,4,4889.75
2021-11-08 10:49:00-05:00,1222.5,1222.75,1222.5,1222.75,4,4,4890.25
