,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty
,open,high,low,close,volume,num_trds,value
2021-11-07 20:00:00-05:00,1215.75,1215.75,1214.5,1214.75,358,160,435074.0
2021-11-07 20:01:00-05:00,1214.75,1215.25,1214.5,1215.25,86,26,104466.75
2021-11-07 20:02:00-05:00,1215.25,1216.75,1215.25,1216.0,138,95,167846.0
2021-11-07 20:03:00-05:00,1216.0,1216.0,1214.25,1214.5,80,22,97263.25
2021-11-07 20:04:00-05:00,1214.0,1215.0,1214.0,1214.5,17,11,20645.5
2021-11-07 20:05:00-05:00,1215.0,1215.0,1214.5,1214.5,20,10,24296.25
2021-11-07 20:06:00-05:00,1214.75,1214.75,1214.25,1214.5,13,10,15787.75
2021-11-07 20:07:00-05:00,1214.5,1215.0,1214.5,1214.75,10,6,12147.5
2021-11-07 20:08:00-05:00,1214.25,1214.25,1214.0,1214.0,3,2,3642.25
2021-11-07 20:09:00-05:00,1214.25,1215.0,1214.25,1215.0,7,5,8503.5
2021-11-07 20:10:00-05:00,1215.0,1215.5,1215.0,1215.25,6,4,7291.5
2021-11-07 20:11:00-05:00,1215.5,1215.5,1215.25,1215.25,7,6,8508.0
2021-11-07 20:12:00-05:00,1215.25,1215.25,1215.0,1215.0,2,2,2430.25
2021-11-07 20:13:00-05:00,1215.0,1215.0,1215.0,1215.0,2,2,2430.0
2021-11-07 20:14:00-05:00,1215.25,1215.25,1215.25,1215.25,3,1,3645.75
2021-11-07 20:15:00-05:00,1215.5,1215.5,1215.25,1215.25,3,2,3646.25
2021-11-07 20:16:00-05:00,1215.75,1215.75,1215.25,1215.75,10,8,12156.0
2021-11-07 20:17:00-05:00,1215.5,1215.5,1215.5,1215.5,4,3,4862.0
2021-11-07 20:18:00-05:00,1215.5,1215.5,1215.5,1215.5,2,1,2431.0
2021-11-07 20:20:00-05:00,1215.25,1215.25,1215.25,1215.25,3,2,3645.75
2021-11-07 20:22:00-05:00,1215.5,1215.75,1215.5,1215.75,2,2,2431.25
2021-11-07 20:23:00-05:00,1215.5,1215.5,1215.5,1215.5,1,1,1215.5
2021-11-07 20:24:00-05:00,1215.75,1215.75,1215.75,1215.75,1,1,1215.75
2021-11-07 20:26:00-05:00,1215.75,1215.75,1215.75,1215.75,1,1,1215.75
2021-11-07 20:27:00-05:00,1215.75,1216.25,1215.75,1216.25,16,4,19458.0
2021-11-07 20:28:00-05:00,1216.25,1216.5,1216.25,1216.5,15,6,18246.25
2021-11-07 20:29:00-05:00,1216.75,1216.75,1216.75,1216.75,1,1,1216.75
2021-11-07 20:30:00-05:00,1216.25,1216.25,1216.25,1216.25,1,1,1216.25
2021-11-07 20:31:00-05:00,1216.25,1216.25,1216.25,1216.25,5,1,6081.25
2021-11-07 20:32:00-05:00,1216.25,1216.25,1216.0,1216.0,11,4,13377.25
2021-11-07 20:33:00-05:00,1216.5,1216.5,1216.5,1216.5,2,1,2433.0
2021-11-07 20:36:00-05:00,1216.75,1216.75,1216.5,1216.5,3,3,3650.0
2021-11-07 20:37:00-05:00,1216.75,1216.75,1216.5,1216.5,20,7,24333.0
2021-11-07 20:38:00-05:00,1216.25,1216.25,1216.25,1216.25,10,2,12162.5
2021-11-07 20:39:00-05:00,1216.5,1216.5,1216.5,1216.5,25,2,30412.5
2021-11-07 20:41:00-05:00,1216.25,1216.25,1216.25,1216.25,1,1,1216.25
2021-11-07 20:42:00-05:00,1216.25,1216.25,1216.25,1216.25,2,1,2432.5
2021-11-07 20:43:00-05:00,1216.0,1216.0,1216.0,1216.0,3,2,3648.0
2021-11-07 20:45:00-05:00,1216.25,1216.25,1216.25,1216.25,1,1,1216.25
2021-11-07 20:47:00-05:00,1216.5,1216.5,1216.5,1216.5,1,1,1216.5
2021-11-07 20:48:00-05:00,1216.25,1216.25,1216.25,1216.25,3,1,3648.75
2021-11-07 20:49:00-05:00,1216.25,1216.25,1216.25,1216.25,4,1,4865.0
2021-11-07 20:52:00-05:00,1215.75,1216.0,1215.75,1216.0,4,2,4863.25
2021-11-07 20:56:00-05:00,1215.75,1215.75,1215.75,1215.75,5,3,6078.75
2021-11-07 20:58:00-05:00,1216.25,1216.25,1216.25,1216.25,1,1,1216.25
2021-11-07 20:59:00-05:00,1216.0,1216.0,1216.0,1216.0,3,3,3648.0
2021-11-07 21:01:00-05:00,1216.0,1216.0,1216.0,1216.0,1,1,1216.0
2021-11-07 21:06:00-05:00,1216.0,1216.0,1216.0,1216.0,3,2,3648.0
2021-11-07 21:07:00-05:00,1216.0,1216.0,1216.0,1216.0,1,1,1216.0
2021-11-07 21:16:00-05:00,1216.5,1216.5,1216.5,1216.5,1,1,1216.5
2021-11-07 21:17:00-05:00,1216.25,1216.25,1216.25,1216.25,1,1,1216.25
2021-11-07 21:19:00-05:00,1216.0,1216.0,1216.0,1216.0,1,1,1216.0
2021-11-07 21:20:00-05:00,1216.0,1216.0,1216.0,1216.0,1,1,1216.0
2021-11-07 21:21:00-05:00,1216.0,1216.0,1216.0,1216.0,2,2,2432.0
2021-11-07 21:27:00-05:00,1216.5,1216.5,1216.5,1216.5,15,1,18247.5
2021-11-07 21:30:00-05:00,1216.5,1216.5,1216.5,1216.5,2,2,2433.0
2021-11-07 21:31:00-05:00,1216.25,1216.25,1216.0,1216.0,7,6,8513.25
2021-11-07 21:36:00-05:00,1216.5,1216.5,1216.5,1216.5,2,2,2433.0
2021-11-07 21:37:00-05:00,1216.25,1216.25,1216.25,1216.25,9,4,10946.25
2021-11-07 21:38:00-05:00,1216.0,1216.0,1216.0,1216.0,1,1,1216.0
2021-11-07 21:41:00-05:00,1216.5,1216.5,1216.25,1216.25,6,3,7297.75
2021-11-07 21:44:00-05:00,1216.5,1216.5,1216.0,1216.0,3,2,3649.0
2021-11-07 21:45:00-05:00,1216.5,1216.5,1216.5,1216.5,5,2,6082.5
2021-11-07 21:46:00-05:00,1216.75,1216.75,1216.75,1216.75,8,4,9734.0
2021-11-07 21:47:00-05:00,1216.5,1216.5,1216.5,1216.5,25,10,30412.5
2021-11-07 21:48:00-05:00,1216.75,1217.0,1216.75,1217.0,16,11,19468.5
2021-11-07 21:49:00-05:00,1217.0,1217.0,1216.75,1217.0,44,33,53547.5
2021-11-07 21:50:00-05:00,1216.75,1217.0,1216.75,1217.0,29,29,35291.25
2021-11-07 21:51:00-05:00,1217.0,1217.0,1216.75,1216.75,4,3,4867.25
2021-11-07 21:53:00-05:00,1216.75,1216.75,1216.75,1216.75,1,1,1216.75
2021-11-07 21:55:00-05:00,1216.75,1216.75,1216.75,1216.75,2,2,2433.5
2021-11-07 22:05:00-05:00,1217.0,1217.0,1217.0,1217.0,10,3,12170.0
2021-11-07 22:06:00-05:00,1217.0,1217.0,1217.0,1217.0,5,1,6085.0
2021-11-07 22:10:00-05:00,1217.25,1217.25,1217.25,1217.25,11,5,13389.75
2021-11-07 22:11:00-05:00,1217.25,1217.25,1217.25,1217.25,1,1,1217.25
2021-11-07 22:17:00-05:00,1217.0,1217.25,1217.0,1217.0,8,4,9736.5
2021-11-07 22:18:00-05:00,1217.0,1217.0,1217.0,1217.0,3,1,3651.0
2021-11-07 22:19:00-05:00,1217.0,1217.0,1216.75,1216.75,14,2,17037.0
2021-11-07 22:32:00-05:00,1216.75,1216.75,1216.75,1216.75,6,2,7300.5
