,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty
,open,high,low,close,volume,num_trds,value
2021-11-07 20:00:00-05:00,1234.0,1234.0,1232.5,1233.25,18,9,22204.0
2021-11-07 20:01:00-05:00,1232.25,1232.5,1232.25,1232.5,4,4,4929.5
2021-11-07 20:03:00-05:00,1232.25,1232.25,1231.75,1231.75,2,2,2464.0
2021-11-07 20:04:00-05:00,1232.5,1232.5,1232.5,1232.5,2,1,2465.0
2021-11-07 20:06:00-05:00,1232.5,1232.5,1232.5,1232.5,1,1,1232.5
2021-11-07 20:16:00-05:00,1233.5,1233.5,1233.5,1233.5,3,1,3700.5
2021-11-07 20:17:00-05:00,1233.5,1233.5,1233.5,1233.5,10,2,12335.0
2021-11-07 20:20:00-05:00,1233.0,1233.0,1232.75,1232.75,2,2,2465.75
2021-11-07 20:21:00-05:00,1232.75,1232.75,1232.75,1232.75,1,1,1232.75
2021-11-07 20:33:00-05:00,1234.5,1234.75,1234.5,1234.75,5,3,6172.75
2021-11-07 20:35:00-05:00,1234.75,1234.75,1234.75,1234.75,1,1,1234.75
2021-11-07 20:50:00-05:00,1234.25,1234.25,1234.25,1234.25,1,1,1234.25
2021-11-07 22:10:00-05:00,1235.0,1235.0,1235.0,1235.0,12,6,14820.0
2021-11-07 22:45:00-05:00,1234.75,1234.75,1234.75,1234.75,5,1,6173.75
2021-11-07 22:47:00-05:00,1234.25,1234.25,1234.25,1234.25,3,2,3702.75
2021-11-08 01:02:00-05:00,1235.0,1235.0,1235.0,1235.0,1,1,1235.0
2021-11-08 01:04:00-05:00,1235.0,1235.0,1235.0,1235.0,1,1,1235.0
2021-11-08 01:10:00-05:00,1235.25,1235.25,1235.25,1235.25,1,1,1235.25
2021-11-08 01:22:00-05:00,1235.5,1235.5,1235.5,1235.5,1,1,1235.5
2021-11-08 01:46:00-05:00,1235.5,1235.5,1235.5,1235.5,2,1,2471.0
2021-11-08 03:04:00-05:00,1234.0,1234.5,1234.0,1234.5,6,3,7405.0
2021-11-08 03:06:00-05:00,1234.5,1234.5,1234.5,1234.5,2,2,2469.0
2021-11-08 03:10:00-05:00,1234.75,1235.0,1234.75,1235.0,3,3,3704.5
2021-11-08 03:19:00-05:00,1234.5,1234.5,1234.5,1234.5,1,1,1234.5
2021-11-08 03:25:00-05:00,1234.25,1234.25,1234.25,1234.25,3,1,3702.75
2021-11-08 03:30:00-05:00,1234.5,1234.5,1234.5,1234.5,3,2,3703.5
2021-11-08 03:48:00-05:00,1235.75,1235.75,1235.75,1235.75,2,2,2471.5
2021-11-08 03:58:00-05:00,1236.25,1236.25,1236.25,1236.25,4,2,4945.0
2021-11-08 04:30:00-05:00,1237.5,1237.5,1237.5,1237.5,3,1,3712.5
2021-11-08 04:39:00-05:00,1237.5,1237.5,1237.5,1237.5,2,1,2475.0
2021-11-08 04:48:00-05:00,1236.75,1236.75,1236.75,1236.75,9,3,11130.75
2021-11-08 04:57:00-05:00,1235.75,1235.75,1235.5,1235.5,25,2,30889.5
2021-11-08 06:04:00-05:00,1236.5,1236.5,1236.5,1236.5,1,1,1236.5
2021-11-08 06:07:00-05:00,1236.25,1236.25,1236.25,1236.25,10,1,12362.5
2021-11-08 06:34:00-05:00,1234.75,1234.75,1234.75,1234.75,1,1,1234.75
2021-11-08 06:48:00-05:00,1235.25,1235.25,1234.75,1234.75,3,2,3704.75
2021-11-08 07:10:00-05:00,1234.0,1234.0,1233.75,1233.75,4,2,4935.75
2021-11-08 07:11:00-05:00,1234.0,1234.0,1233.5,1233.5,11,5,13570.75
2021-11-08 07:12:00-05:00,1233.5,1233.5,1233.5,1233.5,5,1,6167.5
2021-11-08 07:14:00-05:00,1234.0,1234.0,1234.0,1234.0,3,2,3702.0
2021-11-08 07:15:00-05:00,1234.0,1234.0,1234.0,1234.0,1,1,1234.0
2021-11-08 07:16:00-05:00,1233.75,1233.75,1233.5,1233.5,20,5,24670.25
2021-11-08 07:19:00-05:00,1234.0,1234.0,1234.0,1234.0,1,1,1234.0
2021-11-08 07:20:00-05:00,1234.0,1234.0,1234.0,1234.0,1,1,1234.0
2021-11-08 07:31:00-05:00,1233.0,1233.0,1233.0,1233.0,3,3,3699.0
2021-11-08 07:35:00-05:00,1232.75,1232.75,1232.75,1232.75,1,1,1232.75
2021-11-08 07:37:00-05:00,1232.5,1232.5,1232.5,1232.5,1,1,1232.5
2021-11-08 07:39:00-05:00,1232.5,1232.5,1232.5,1232.5,1,1,1232.5
2021-11-08 07:41:00-05:00,1232.0,1232.0,1232.0,1232.0,3,3,3696.0
2021-11-08 07:49:00-05:00,1232.0,1232.0,1232.0,1232.0,1,1,1232.0
2021-11-08 07:50:00-05:00,1231.0,1231.0,1230.75,1230.75,28,10,34462.25
2021-11-08 07:52:00-05:00,1230.75,1230.75,1230.75,1230.75,1,1,1230.75
2021-11-08 08:00:00-05:00,1231.75,1231.75,1231.75,1231.75,1,1,1231.75
2021-11-08 08:02:00-05:00,1231.75,1231.75,1231.75,1231.75,1,1,1231.75
2021-11-08 08:03:00-05:00,1231.5,1231.5,1231.5,1231.5,3,3,3694.5
2021-11-08 08:04:00-05:00,1231.5,1231.5,1231.0,1231.0,11,7,13543.0
2021-11-08 08:06:00-05:00,1231.5,1231.5,1231.5,1231.5,1,1,1231.5
2021-11-08 08:07:00-05:00,1231.25,1231.25,1231.25,1231.25,2,1,2462.5
2021-11-08 08:09:00-05:00,1231.5,1231.75,1231.5,1231.75,2,2,2463.25
2021-11-08 08:12:00-05:00,1232.25,1232.25,1232.25,1232.25,1,1,1232.25
2021-11-08 08:13:00-05:00,1232.0,1232.0,1232.0,1232.0,1,1,1232.0
2021-11-08 08:14:00-05:00,1231.75,1232.25,1231.75,1232.25,3,2,3695.75
2021-11-08 08:15:00-05:00,1232.25,1232.25,1232.25,1232.25,2,2,2464.5
2021-11-08 08:16:00-05:00,1232.25,1232.25,1232.25,1232.25,3,3,3696.75
2021-11-08 08:18:00-05:00,1232.0,1232.0,1231.5,1231.5,2,2,2463.5
2021-11-08 08:19:00-05:00,1231.5,1231.5,1231.5,1231.5,9,7,11083.5
2021-11-08 08:20:00-05:00,1231.25,1231.25,1231.0,1231.0,6,6,7387.25
2021-11-08 08:21:00-05:00,1230.75,1230.75,1230.5,1230.5,11,9,13537.75
2021-11-08 08:22:00-05:00,1230.5,1230.5,1229.5,1229.75,13,7,15989.75
2021-11-08 08:23:00-05:00,1229.75,1229.75,1229.0,1229.0,18,9,22131.0
2021-11-08 08:24:00-05:00,1229.0,1229.0,1229.0,1229.0,7,6,8603.0
2021-11-08 08:25:00-05:00,1229.0,1229.0,1228.75,1228.75,5,5,6144.75
2021-11-08 08:26:00-05:00,1229.0,1229.0,1229.0,1229.0,6,1,7374.0
2021-11-08 08:27:00-05:00,1229.25,1229.25,1229.25,1229.25,2,2,2458.5
2021-11-08 08:28:00-05:00,1229.5,1229.5,1229.5,1229.5,1,1,1229.5
2021-11-08 08:30:00-05:00,1228.75,1228.75,1228.75,1228.75,1,1,1228.75
2021-11-08 08:36:00-05:00,1230.25,1230.75,1230.0,1230.75,4,3,4921.75
2021-11-08 08:37:00-05:00,1231.25,1231.25,1231.25,1231.25,1,1,1231.25
2021-11-08 08:38:00-05:00,1231.75,1231.75,1231.5,1231.5,8,2,9853.75
2021-11-08 08:40:00-05:00,1230.5,1230.5,1230.5,1230.5,2,2,2461.0
2021-11-08 09:29:00-05:00,1228.5,1229.25,1228.5,1228.75,13,10,15975.5
2021-11-08 09:30:00-05:00,1229.0,1230.0,1228.75,1228.75,13,12,15981.0
2021-11-08 09:31:00-05:00,1228.0,1228.5,1228.0,1228.0,6,5,7368.75
2021-11-08 09:32:00-05:00,1227.75,1227.75,1226.75,1226.75,38,14,46622.75
2021-11-08 09:33:00-05:00,1227.75,1228.25,1227.5,1228.0,77,29,94550.5
2021-11-08 09:34:00-05:00,1228.0,1228.0,1227.5,1227.75,14,7,17189.25
