,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty
,open,high,low,close,volume,num_trds,value
2021-11-08 20:00:00-05:00,1220.0,1220.0,1218.75,1219.5,17,13,20732.25
2021-11-08 20:01:00-05:00,1220.0,1220.0,1219.5,1219.5,3,2,3659.5
2021-11-08 20:02:00-05:00,1219.75,1220.0,1219.75,1220.0,2,2,2439.75
2021-11-08 20:05:00-05:00,1219.75,1219.75,1219.75,1219.75,1,1,1219.75
2021-11-08 20:07:00-05:00,1220.5,1220.5,1220.5,1220.5,11,3,13425.5
2021-11-08 20:09:00-05:00,1220.5,1220.5,1220.5,1220.5,5,1,6102.5
2021-11-08 20:13:00-05:00,1221.0,1221.0,1221.0,1221.0,2,2,2442.0
2021-11-08 20:14:00-05:00,1221.25,1221.25,1221.25,1221.25,1,1,1221.25
2021-11-08 20:19:00-05:00,1220.25,1220.25,1220.0,1220.0,4,2,4880.25
2021-11-08 20:31:00-05:00,1220.5,1220.5,1220.5,1220.5,1,1,1220.5
2021-11-08 20:35:00-05:00,1221.0,1221.25,1221.0,1221.25,5,2,6106.0
2021-11-08 20:36:00-05:00,1221.25,1221.25,1221.25,1221.25,5,1,6106.25
2021-11-08 21:09:00-05:00,1221.0,1221.0,1221.0,1221.0,1,1,1221.0
2021-11-08 21:15:00-05:00,1220.75,1220.75,1220.75,1220.75,1,1,1220.75
2021-11-08 21:51:00-05:00,1221.25,1221.25,1221.25,1221.25,1,1,1221.25
2021-11-08 22:46:00-05:00,1219.5,1219.5,1219.5,1219.5,1,1,1219.5
2021-11-08 23:46:00-05:00,1219.5,1219.5,1219.5,1219.5,1,1,1219.5
2021-11-09 00:28:00-05:00,1219.25,1219.25,1219.25,1219.25,1,1,1219.25
2021-11-09 00:30:00-05:00,1218.5,1218.5,1218.5,1218.5,1,1,1218.5
2021-11-09 00:32:00-05:00,1218.5,1218.5,1218.5,1218.5,3,2,3655.5
2021-11-09 00:48:00-05:00,1219.25,1219.25,1219.25,1219.25,2,2,2438.5
2021-11-09 00:50:00-05:00,1219.5,1219.5,1219.5,1219.5,1,1,1219.5
2021-11-09 01:01:00-05:00,1219.0,1219.0,1219.0,1219.0,7,5,8533.0
2021-11-09 01:02:00-05:00,1219.0,1219.0,1219.0,1219.0,5,3,6095.0
2021-11-09 01:04:00-05:00,1219.5,1219.5,1219.5,1219.5,1,1,1219.5
2021-11-09 01:06:00-05:00,1219.5,1219.5,1219.5,1219.5,6,3,7317.0
2021-11-09 01:09:00-05:00,1219.75,1219.75,1219.75,1219.75,4,2,4879.0
2021-11-09 01:10:00-05:00,1219.75,1220.0,1219.75,1220.0,2,2,2439.75
2021-11-09 01:24:00-05:00,1220.5,1220.5,1220.25,1220.25,4,3,4881.75
2021-11-09 03:32:00-05:00,1220.0,1220.0,1220.0,1220.0,1,1,1220.0
2021-11-09 04:18:00-05:00,1220.75,1220.75,1220.75,1220.75,16,8,19532.0
2021-11-09 04:19:00-05:00,1220.75,1220.75,1220.75,1220.75,9,9,10986.75
2021-11-09 04:20:00-05:00,1220.75,1220.75,1220.75,1220.75,5,5,6103.75
2021-11-09 04:30:00-05:00,1221.25,1221.25,1221.25,1221.25,1,1,1221.25
2021-11-09 04:32:00-05:00,1221.25,1221.25,1221.25,1221.25,4,2,4885.0
2021-11-09 04:42:00-05:00,1221.75,1221.75,1221.75,1221.75,3,1,3665.25
2021-11-09 05:07:00-05:00,1221.25,1221.25,1221.25,1221.25,1,1,1221.25
2021-11-09 05:24:00-05:00,1222.25,1222.25,1222.25,1222.25,1,1,1222.25
2021-11-09 05:47:00-05:00,1222.25,1222.25,1222.25,1222.25,1,1,1222.25
2021-11-09 05:48:00-05:00,1222.5,1222.5,1222.5,1222.5,1,1,1222.5
2021-11-09 05:49:00-05:00,1221.5,1221.5,1221.5,1221.5,2,2,2443.0
2021-11-09 05:51:00-05:00,1221.75,1221.75,1221.75,1221.75,3,2,3665.25
2021-11-09 05:54:00-05:00,1221.75,1221.75,1221.75,1221.75,3,1,3665.25
2021-11-09 05:56:00-05:00,1221.25,1221.25,1221.25,1221.25,2,2,2442.5
2021-11-09 05:57:00-05:00,1221.25,1221.25,1221.25,1221.25,15,10,18318.75
2021-11-09 05:58:00-05:00,1221.25,1221.5,1221.25,1221.5,8,4,9771.75
2021-11-09 05:59:00-05:00,1221.25,1221.25,1221.25,1221.25,7,4,8548.75
2021-11-09 06:00:00-05:00,1221.25,1221.25,1221.25,1221.25,3,1,3663.75
2021-11-09 06:05:00-05:00,1221.25,1221.25,1221.25,1221.25,4,4,4885.0
2021-11-09 06:09:00-05:00,1220.75,1220.75,1220.75,1220.75,1,1,1220.75
