,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty
,open,high,low,close,volume,num_trds,value
2021-11-08 20:00:00-05:00,1178.0,1178.0,1177.0,1177.0,11,4,12951.0
2021-11-08 20:04:00-05:00,1177.5,1177.5,1177.5,1177.5,1,1,1177.5
2021-11-08 20:21:00-05:00,1178.25,1178.5,1178.25,1178.5,5,2,5892.0
2021-11-08 20:47:00-05:00,1178.0,1178.0,1178.0,1178.0,1,1,1178.0
2021-11-08 20:48:00-05:00,1178.5,1178.5,1178.5,1178.5,2,1,2357.0
2021-11-08 23:34:00-05:00,1175.5,1175.5,1175.0,1175.0,8,2,9401.0
2021-11-09 06:19:00-05:00,1178.75,1179.0,1178.75,1179.0,15,2,17683.75
2021-11-09 08:34:00-05:00,1177.75,1178.25,1177.75,1178.25,2,2,2356.0
2021-11-09 09:34:00-05:00,1182.0,1182.0,1181.75,1181.75,8,2,9455.0
2021-11-09 09:35:00-05:00,1180.25,1180.25,1180.25,1180.25,4,1,4721.0
2021-11-09 09:38:00-05:00,1180.75,1180.75,1180.75,1180.75,1,1,1180.75
2021-11-09 09:46:00-05:00,1179.0,1179.0,1179.0,1179.0,3,1,3537.0
2021-11-09 10:39:00-05:00,1175.25,1175.25,1175.25,1175.25,4,1,4701.0
2021-11-09 10:43:00-05:00,1173.25,1173.25,1173.25,1173.25,2,1,2346.5
2021-11-09 10:56:00-05:00,1175.0,1175.0,1175.0,1175.0,4,1,4700.0
2021-11-09 11:26:00-05:00,1171.75,1171.75,1171.5,1171.5,7,3,8201.5
2021-11-09 11:32:00-05:00,1171.5,1171.5,1171.5,1171.5,1,1,1171.5
2021-11-09 11:33:00-05:00,1171.25,1171.25,1171.25,1171.25,1,1,1171.25
2021-11-09 11:39:00-05:00,1171.5,1171.5,1171.5,1171.5,1,1,1171.5
2021-11-09 11:40:00-05:00,1171.5,1171.5,1171.5,1171.5,4,1,4686.0
2021-11-09 11:50:00-05:00,1172.0,1172.0,1172.0,1172.0,2,1,2344.0
2021-11-09 11:56:00-05:00,1173.25,1173.25,1172.0,1172.0,20,6,23451.0
2021-11-09 11:57:00-05:00,1174.25,1174.25,1174.25,1174.25,4,1,4697.0
2021-11-09 11:59:00-05:00,1173.75,1173.75,1173.75,1173.75,1,1,1173.75
2021-11-09 12:01:00-05:00,1205.25,1208.25,1203.5,1203.5,32,10,38638.75
2021-11-09 12:02:00-05:00,1212.0,1212.25,1212.0,1212.25,2,2,2424.25
2021-11-09 12:03:00-05:00,1212.25,1213.75,1212.25,1213.75,10,3,12131.5
2021-11-09 12:06:00-05:00,1210.0,1210.0,1210.0,1210.0,1,1,1210.0
2021-11-09 12:07:00-05:00,1207.0,1207.0,1207.0,1207.0,1,1,1207.0
2021-11-09 12:09:00-05:00,1206.0,1206.0,1206.0,1206.0,2,1,2412.0
2021-11-09 12:13:00-05:00,1204.25,1204.25,1203.5,1203.5,18,4,21667.5
2021-11-09 12:14:00-05:00,1205.5,1206.25,1205.5,1206.25,10,4,12060.25
2021-11-09 12:25:00-05:00,1206.25,1206.25,1206.25,1206.25,3,2,3618.75
2021-11-09 12:27:00-05:00,1206.25,1206.25,1206.25,1206.25,3,2,3618.75
2021-11-09 12:28:00-05:00,1204.5,1204.5,1204.5,1204.5,1,1,1204.5
2021-11-09 12:35:00-05:00,1202.0,1202.0,1202.0,1202.0,2,2,2404.0
2021-11-09 12:42:00-05:00,1202.0,1202.0,1202.0,1202.0,1,1,1202.0
2021-11-09 12:54:00-05:00,1198.5,1198.5,1198.5,1198.5,4,1,4794.0
2021-11-09 13:03:00-05:00,1197.0,1197.0,1197.0,1197.0,2,2,2394.0
2021-11-09 13:05:00-05:00,1195.0,1195.0,1195.0,1195.0,1,1,1195.0
2021-11-09 13:11:00-05:00,1195.75,1195.75,1195.75,1195.75,1,1,1195.75
2021-11-09 13:13:00-05:00,1195.25,1195.25,1195.25,1195.25,1,1,1195.25
2021-11-09 13:17:00-05:00,1199.0,1199.0,1199.0,1199.0,4,1,4796.0
