,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty
,open,high,low,close,volume,num_trds,value
2021-08-24 20:00:00-04:00,1336.75,1337.0,1335.5,1336.0,35,15,46783.75
2021-08-24 20:01:00-04:00,1337.25,1337.75,1337.25,1337.5,10,6,13374.5
2021-08-24 20:02:00-04:00,1338.0,1338.0,1337.25,1337.5,10,3,13374.25
2021-08-24 20:03:00-04:00,1337.0,1337.0,1335.75,1336.0,7,5,9353.0
2021-08-24 20:04:00-04:00,1336.0,1337.25,1336.0,1337.0,44,9,58821.5
2021-08-24 20:06:00-04:00,1336.25,1336.25,1336.25,1336.25,5,2,6681.25
2021-08-24 20:07:00-04:00,1336.75,1336.75,1336.75,1336.75,4,1,5347.0
2021-08-24 20:08:00-04:00,1336.25,1336.25,1336.0,1336.0,12,6,16034.0
2021-08-24 20:09:00-04:00,1335.75,1335.75,1335.5,1335.5,2,2,2671.25
2021-08-24 20:11:00-04:00,1334.75,1334.75,1334.75,1334.75,3,1,4004.25
2021-08-24 20:12:00-04:00,1334.25,1334.75,1334.25,1334.75,24,4,32028.5
2021-08-24 20:13:00-04:00,1334.5,1334.5,1333.0,1333.25,37,12,49335.0
2021-08-24 20:14:00-04:00,1333.0,1333.0,1332.0,1332.0,6,6,7994.75
2021-08-24 20:15:00-04:00,1332.75,1333.0,1332.75,1332.75,4,4,5331.5
2021-08-24 20:20:00-04:00,1333.75,1333.75,1333.75,1333.75,1,1,1333.75
2021-08-24 20:21:00-04:00,1333.75,1333.75,1333.75,1333.75,1,1,1333.75
2021-08-24 20:24:00-04:00,1333.0,1333.0,1333.0,1333.0,1,1,1333.0
2021-08-24 20:30:00-04:00,1331.75,1331.75,1331.75,1331.75,1,1,1331.75
2021-08-24 20:39:00-04:00,1332.0,1332.0,1332.0,1332.0,1,1,1332.0
2021-08-24 20:50:00-04:00,1332.5,1333.0,1332.5,1333.0,3,2,3998.0
2021-08-24 20:53:00-04:00,1333.0,1333.0,1333.0,1333.0,1,1,1333.0
2021-08-24 20:54:00-04:00,1332.5,1332.5,1332.25,1332.25,2,2,2664.75
2021-08-24 20:56:00-04:00,1332.5,1332.5,1332.5,1332.5,3,2,3997.5
2021-08-24 20:59:00-04:00,1332.0,1332.0,1332.0,1332.0,3,2,3996.0
2021-08-24 21:00:00-04:00,1331.75,1331.75,1331.5,1331.5,3,2,3994.75
2021-08-24 21:01:00-04:00,1330.0,1330.0,1330.0,1330.0,1,1,1330.0
2021-08-24 21:02:00-04:00,1329.25,1329.25,1329.25,1329.25,2,1,2658.5
2021-08-24 21:03:00-04:00,1329.25,1329.25,1329.25,1329.25,1,1,1329.25
2021-08-24 21:04:00-04:00,1329.75,1329.75,1329.75,1329.75,1,1,1329.75
2021-08-24 21:05:00-04:00,1329.75,1330.0,1329.75,1330.0,8,4,10639.75
2021-08-24 21:06:00-04:00,1329.75,1329.75,1328.5,1328.5,22,9,29242.75
2021-08-24 21:07:00-04:00,1329.25,1329.25,1329.25,1329.25,1,1,1329.25
2021-08-24 21:08:00-04:00,1329.0,1329.0,1329.0,1329.0,1,1,1329.0
2021-08-24 21:19:00-04:00,1330.0,1330.0,1329.75,1329.75,3,2,3989.5
2021-08-24 21:22:00-04:00,1329.75,1329.75,1329.75,1329.75,1,1,1329.75
2021-08-24 21:37:00-04:00,1330.75,1330.75,1330.75,1330.75,1,1,1330.75
2021-08-24 21:44:00-04:00,1328.75,1328.75,1328.75,1328.75,1,1,1328.75
2021-08-24 21:47:00-04:00,1329.0,1329.0,1329.0,1329.0,1,1,1329.0
2021-08-24 21:51:00-04:00,1329.0,1329.0,1329.0,1329.0,1,1,1329.0
2021-08-24 21:52:00-04:00,1328.75,1328.75,1328.75,1328.75,1,1,1328.75
2021-08-24 22:03:00-04:00,1329.25,1329.25,1329.25,1329.25,1,1,1329.25
2021-08-24 22:05:00-04:00,1329.5,1329.5,1328.5,1328.5,5,2,6646.5
2021-08-24 22:06:00-04:00,1329.0,1329.0,1329.0,1329.0,1,1,1329.0
2021-08-24 22:07:00-04:00,1329.25,1329.25,1329.25,1329.25,1,1,1329.25
2021-08-24 22:09:00-04:00,1328.5,1328.75,1328.0,1328.0,7,5,9297.5
2021-08-24 22:15:00-04:00,1328.75,1328.75,1328.75,1328.75,3,3,3986.25
2021-08-24 22:24:00-04:00,1328.5,1328.75,1328.5,1328.75,8,2,10629.75
2021-08-24 22:25:00-04:00,1328.75,1328.75,1328.75,1328.75,1,1,1328.75
2021-08-24 22:29:00-04:00,1329.0,1329.0,1329.0,1329.0,1,1,1329.0
2021-08-24 22:35:00-04:00,1328.0,1328.0,1328.0,1328.0,1,1,1328.0
2021-08-24 22:36:00-04:00,1328.25,1328.25,1328.25,1328.25,1,1,1328.25
2021-08-24 22:42:00-04:00,1329.0,1329.0,1329.0,1329.0,1,1,1329.0
2021-08-24 22:46:00-04:00,1329.25,1329.25,1329.25,1329.25,3,1,3987.75
2021-08-24 22:54:00-04:00,1329.0,1329.0,1328.75,1328.75,6,2,7973.5
2021-08-24 23:05:00-04:00,1328.0,1328.0,1328.0,1328.0,1,1,1328.0
2021-08-24 23:23:00-04:00,1327.5,1327.5,1327.5,1327.5,1,1,1327.5
2021-08-24 23:36:00-04:00,1327.5,1327.5,1327.25,1327.5,3,3,3982.25
2021-08-24 23:37:00-04:00,1327.75,1327.75,1327.25,1327.25,4,2,5310.5
2021-08-24 23:51:00-04:00,1328.0,1328.0,1328.0,1328.0,2,2,2656.0
2021-08-25 00:00:00-04:00,1328.25,1328.25,1328.25,1328.25,1,1,1328.25
2021-08-25 00:01:00-04:00,1328.5,1328.5,1328.5,1328.5,1,1,1328.5
2021-08-25 00:06:00-04:00,1329.25,1329.25,1329.25,1329.25,1,1,1329.25
2021-08-25 00:07:00-04:00,1329.75,1329.75,1329.75,1329.75,1,1,1329.75
2021-08-25 00:30:00-04:00,1329.25,1329.25,1329.25,1329.25,5,1,6646.25
2021-08-25 00:47:00-04:00,1329.0,1329.0,1329.0,1329.0,2,1,2658.0
2021-08-25 01:00:00-04:00,1329.25,1329.25,1329.25,1329.25,1,1,1329.25
2021-08-25 01:10:00-04:00,1329.5,1329.5,1329.5,1329.5,1,1,1329.5
