,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy
,open,high,low,close,volume,num_trds,value
2021-05-20 10:29:00-04:00,82.885,82.9,82.885,82.9,6,3,497.375
2021-05-20 10:57:00-04:00,82.865,82.865,82.865,82.865,1,1,82.865
2021-05-20 14:25:00-04:00,82.93,82.93,82.93,82.93,1,1,82.93
2021-05-20 15:31:00-04:00,82.95,82.95,82.95,82.95,2,1,165.9
