,CDM1 Curncy,CDM1 Curncy,CDM1 Curncy,CDM1 Curncy,CDM1 Curncy,CDM1 Curncy,CDM1 Curncy
2021-05-19 19:42:00-04:00,82.435,82.435,82.43,82.43,85,19,7006.68
2021-05-19 19:43:00-04:00,82.43,82.435,82.43,82.435,14,5,1154.05
2021-05-19 19:44:00-04:00,82.435,82.435,82.425,82.425,102,17,8407.855
2021-05-19 19:45:00-04:00,82.425,82.425,82.415,82.415,9,3,741.76
2021-05-19 19:46:00-04:00,82.41,82.415,82.41,82.415,28,7,2307.6
2021-05-19 19:47:00-04:00,82.415,82.415,82.41,82.41,4,3,329.65
2021-05-19 19:48:00-04:00,82.405,82.41,82.405,82.41,70,10,5768.66
2021-05-19 19:49:00-04:00,82.405,82.405,82.405,82.405,6,4,494.43
2021-05-19 19:50:00-04:00,82.405,82.415,82.4,82.415,139,16,11454.7
2021-05-19 19:51:00-04:00,82.415,82.43,82.415,82.43,30,10,2472.535
2021-05-19 19:52:00-04:00,82.43,82.435,82.43,82.435,38,31,3132.485
2021-05-19 19:53:00-04:00,82.435,82.435,82.425,82.425,112,18,9232.32
2021-05-19 19:54:00-04:00,82.42,82.42,82.415,82.415,18,4,1483.535
2021-05-19 19:55:00-04:00,82.42,82.42,82.415,82.415,21,3,1730.8
2021-05-19 19:56:00-04:00,82.415,82.42,82.415,82.42,12,2,989.035
2021-05-19 19:57:00-04:00,82.42,82.42,82.42,82.42,20,1,1648.4
2021-05-19 19:58:00-04:00,82.42,82.425,82.42,82.425,31,8,2555.15
2021-05-19 19:59:00-04:00,82.43,82.43,82.425,82.425,17,2,1401.24
2021-05-19 20:00:00-04:00,82.42,82.43,82.42,82.425,149,51,12281.054
2021-05-19 20:01:00-04:00,82.43,82.43,82.42,82.425,27,8,2225.57
2021-05-19 20:02:00-04:00,82.425,82.43,82.425,82.43,60,16,4945.72
2021-05-19 20:03:00-04:00,82.435,82.435,82.435,82.435,42,9,3462.27
2021-05-19 20:04:00-04:00,82.435,82.435,82.43,82.435,9,6,741.895
2021-05-19 20:05:00-04:00,82.44,82.445,82.435,82.44,72,13,5935.585
2021-05-19 20:06:00-04:00,82.44,82.44,82.44,82.44,6,2,494.64
2021-05-19 20:07:00-04:00,82.44,82.45,82.44,82.45,16,7,1319.125
2021-05-19 20:08:00-04:00,82.45,82.45,82.45,82.45,63,8,5194.35
2021-05-19 20:09:00-04:00,82.45,82.455,82.45,82.45,51,14,4205.15
2021-05-19 20:10:00-04:00,82.45,82.45,82.445,82.45,11,7,906.935
2021-05-19 20:11:00-04:00,82.45,82.45,82.45,82.45,1,1,82.45
2021-05-19 20:12:00-04:00,82.45,82.45,82.445,82.445,5,2,412.245
2021-05-19 20:13:00-04:00,82.445,82.445,82.445,82.445,10,3,824.45
2021-05-19 20:14:00-04:00,82.45,82.45,82.45,82.45,2,1,164.9
2021-05-19 20:15:00-04:00,82.455,82.47,82.455,82.465,81,25,6679.494
2021-05-19 20:16:00-04:00,82.465,82.48,82.465,82.475,275,51,22679.695
2021-05-19 20:17:00-04:00,82.48,82.5,82.48,82.495,63,51,5196.665
2021-05-19 20:18:00-04:00,82.495,82.505,82.495,82.495,88,58,7259.92
2021-05-19 20:19:00-04:00,82.5,82.51,82.5,82.505,114,93,9405.517
2021-05-19 20:20:00-04:00,82.505,82.515,82.505,82.51,39,26,3217.93
2021-05-19 20:21:00-04:00,82.51,82.515,82.51,82.515,12,6,990.13
2021-05-19 20:22:00-04:00,82.515,82.515,82.51,82.51,14,5,1155.195
2021-05-19 20:23:00-04:00,82.51,82.51,82.505,82.51,28,23,2310.235
2021-05-19 20:24:00-04:00,82.505,82.505,82.505,82.505,20,4,1650.1
2021-05-19 20:25:00-04:00,82.505,82.505,82.5,82.505,6,5,495.02
2021-05-19 20:26:00-04:00,82.505,82.505,82.505,82.505,2,2,165.01
2021-05-19 20:27:00-04:00,82.51,82.51,82.51,82.51,13,4,1072.63
2021-05-19 20:28:00-04:00,82.51,82.51,82.51,82.51,1,1,82.51
2021-05-19 20:29:00-04:00,82.51,82.515,82.51,82.51,28,19,2310.34
2021-05-19 20:30:00-04:00,82.515,82.53,82.515,82.52,67,25,5529.05
2021-05-19 20:32:00-04:00,82.52,82.52,82.51,82.515,39,11,3217.93
2021-05-19 20:33:00-04:00,82.525,82.53,82.525,82.525,10,6,825.255
2021-05-19 20:34:00-04:00,82.53,82.54,82.525,82.54,52,20,4291.925
2021-05-19 20:35:00-04:00,82.54,82.54,82.535,82.54,41,14,3384.1
2021-05-19 20:36:00-04:00,82.535,82.545,82.535,82.54,30,26,2476.21
2021-05-19 20:37:00-04:00,82.54,82.545,82.535,82.535,32,10,2641.265
2021-05-19 20:38:00-04:00,82.535,82.535,82.535,82.535,6,5,495.21
2021-05-19 20:39:00-04:00,82.53,82.53,82.525,82.525,12,8,990.345
2021-05-19 20:40:00-04:00,82.525,82.53,82.525,82.53,3,3,247.585
2021-05-19 20:41:00-04:00,82.525,82.535,82.525,82.53,41,15,3383.845
2021-05-19 20:42:00-04:00,82.525,82.525,82.515,82.52,51,12,4208.525
2021-05-19 20:43:00-04:00,82.52,82.54,82.52,82.54,87,25,7180.355
2021-05-19 20:44:00-04:00,82.54,82.54,82.525,82.53,185,33,15268.81
2021-05-19 20:45:00-04:00,82.535,82.545,82.535,82.54,15,5,1238.04
2021-05-19 20:46:00-04:00,82.535,82.535,82.53,82.53,11,4,907.855
2021-05-19 20:47:00-04:00,82.525,82.525,82.525,82.525,7,2,577.675
2021-05-19 20:48:00-04:00,82.52,82.52,82.52,82.52,2,1,165.04
2021-05-19 20:49:00-04:00,82.515,82.515,82.51,82.51,6,2,495.07
2021-05-19 20:50:00-04:00,82.51,82.51,82.51,82.51,9,7,742.59
2021-05-19 20:51:00-04:00,82.51,82.51,82.51,82.51,21,6,1732.71
2021-05-19 20:52:00-04:00,82.505,82.52,82.505,82.52,117,20,9654.265
2021-05-19 20:53:00-04:00,82.52,82.53,82.52,82.53,23,9,1898.005
2021-05-19 20:54:00-04:00,82.525,82.525,82.525,82.525,2,2,165.05
2021-05-19 20:55:00-04:00,82.53,82.53,82.525,82.525,20,6,1650.595
2021-05-19 20:56:00-04:00,82.525,82.525,82.525,82.525,1,1,82.525
2021-05-19 20:57:00-04:00,82.53,82.535,82.525,82.535,22,6,1815.68
2021-05-19 20:58:00-04:00,82.54,82.54,82.54,82.54,26,9,2146.04
2021-05-19 20:59:00-04:00,82.54,82.545,82.54,82.545,27,15,2228.67
2021-05-19 21:00:00-04:00,82.55,82.55,82.54,82.55,97,22,8006.605
2021-05-19 21:01:00-04:00,82.55,82.555,82.545,82.555,78,30,6439.02
2021-05-19 21:02:00-04:00,82.555,82.555,82.545,82.55,27,19,2228.865
2021-05-19 21:03:00-04:00,82.555,82.555,82.55,82.55,23,12,1898.655
2021-05-19 21:04:00-04:00,82.545,82.545,82.535,82.535,29,8,2393.61
2021-05-19 21:05:00-04:00,82.54,82.55,82.53,82.53,221,53,18241.53
2021-05-19 21:06:00-04:00,82.53,82.53,82.51,82.51,28,13,2310.475
2021-05-19 21:07:00-04:00,82.51,82.51,82.495,82.505,391,67,32258.191
2021-05-19 21:08:00-04:00,82.5,82.51,82.5,82.51,123,75,10148.235
2021-05-19 21:09:00-04:00,82.51,82.51,82.5,82.5,58,23,4785.25
2021-05-19 21:10:00-04:00,82.5,82.5,82.475,82.475,66,23,5444.025
2021-05-19 21:11:00-04:00,82.475,82.48,82.46,82.47,84,70,6927.972
2021-05-19 21:12:00-04:00,82.475,82.475,82.46,82.465,22,11,1814.25
2021-05-19 21:13:00-04:00,82.47,82.47,82.465,82.465,20,10,1649.33
2021-05-19 21:14:00-04:00,82.46,82.465,82.455,82.46,11,8,907.045
2021-05-19 21:15:00-04:00,82.45,82.45,82.445,82.445,18,10,1484.04
2021-05-19 21:16:00-04:00,82.44,82.44,82.43,82.43,37,12,3050.165
2021-05-19 21:17:00-04:00,82.435,82.46,82.435,82.455,27,12,2226.11
2021-05-19 21:18:00-04:00,82.46,82.465,82.46,82.46,5,4,412.305
2021-05-19 21:19:00-04:00,82.46,82.46,82.455,82.455,11,3,907.03
2021-05-19 21:20:00-04:00,82.445,82.455,82.445,82.455,9,5,742.075
2021-05-19 21:21:00-04:00,82.455,82.46,82.455,82.46,11,4,907.035
2021-05-19 21:22:00-04:00,82.465,82.475,82.465,82.475,4,3,329.885
2021-05-19 21:23:00-04:00,82.475,82.475,82.465,82.465,6,4,494.815
2021-05-19 21:24:00-04:00,82.47,82.475,82.47,82.475,4,2,329.89
2021-05-19 21:25:00-04:00,82.465,82.465,82.465,82.465,3,2,247.395
2021-05-19 21:26:00-04:00,82.47,82.48,82.47,82.48,9,4,742.255
2021-05-19 21:27:00-04:00,82.485,82.485,82.485,82.485,2,2,164.97
2021-05-19 21:28:00-04:00,82.48,82.48,82.47,82.47,9,3,742.26
2021-05-19 21:29:00-04:00,82.465,82.465,82.455,82.455,33,12,2721.155
2021-05-19 21:30:00-04:00,82.455,82.47,82.42,82.465,82,47,6760.509
2021-05-19 21:31:00-04:00,82.46,82.465,82.46,82.465,22,14,1814.215
2021-05-19 21:32:00-04:00,82.465,82.48,82.465,82.48,20,6,1649.48
2021-05-19 21:33:00-04:00,82.48,82.48,82.475,82.475,11,5,907.245
2021-05-19 21:34:00-04:00,82.48,82.485,82.48,82.485,9,2,742.355
2021-05-19 21:35:00-04:00,82.485,82.51,82.485,82.51,31,16,2557.305
2021-05-19 21:36:00-04:00,82.51,82.51,82.505,82.505,4,4,330.025
2021-05-19 21:37:00-04:00,82.5,82.52,82.495,82.51,32,18,2640.33
2021-05-19 21:38:00-04:00,82.52,82.525,82.515,82.515,16,12,1320.33
2021-05-19 21:39:00-04:00,82.51,82.515,82.51,82.515,10,3,825.105
2021-05-19 21:40:00-04:00,82.505,82.505,82.505,82.505,1,1,82.505
2021-05-19 21:41:00-04:00,82.52,82.52,82.505,82.505,7,5,577.585
2021-05-19 21:42:00-04:00,82.51,82.51,82.51,82.51,2,1,165.02
2021-05-19 21:43:00-04:00,82.51,82.52,82.51,82.515,24,6,1980.335
2021-05-19 21:44:00-04:00,82.505,82.51,82.505,82.51,29,8,2392.705
2021-05-19 21:45:00-04:00,82.515,82.52,82.495,82.495,255,45,21039.809
2021-05-19 21:46:00-04:00,82.505,82.515,82.505,82.51,30,12,2475.25
2021-05-19 21:47:00-04:00,82.525,82.53,82.52,82.52,24,9,1980.585
2021-05-19 21:50:00-04:00,82.525,82.53,82.525,82.525,18,8,1485.455
2021-05-19 21:51:00-04:00,82.52,82.52,82.515,82.52,17,6,1402.83
2021-05-19 21:52:00-04:00,82.525,82.525,82.52,82.52,5,3,412.615
2021-05-19 21:53:00-04:00,82.515,82.515,82.51,82.51,6,4,495.065
2021-05-19 21:54:00-04:00,82.515,82.535,82.515,82.535,41,10,3383.5
2021-05-19 21:55:00-04:00,82.535,82.535,82.525,82.53,14,7,1155.41
2021-05-19 21:56:00-04:00,82.53,82.53,82.53,82.53,6,2,495.18
2021-05-19 21:57:00-04:00,82.535,82.545,82.535,82.535,18,12,1485.72
2021-05-19 21:58:00-04:00,82.525,82.525,82.52,82.525,3,3,247.57
2021-05-19 21:59:00-04:00,82.52,82.52,82.51,82.51,14,8,1155.22
2021-05-19 22:00:00-04:00,82.51,82.515,82.51,82.515,47,14,3878.115
2021-05-19 22:01:00-04:00,82.52,82.52,82.505,82.505,22,10,1815.16
2021-05-19 22:02:00-04:00,82.51,82.515,82.51,82.51,32,11,2640.36
2021-05-19 22:03:00-04:00,82.505,82.51,82.505,82.51,5,4,412.545
2021-05-19 22:05:00-04:00,82.515,82.515,82.515,82.515,1,1,82.515
2021-05-19 22:06:00-04:00,82.52,82.525,82.52,82.525,9,5,742.715
2021-05-19 22:07:00-04:00,82.52,82.52,82.515,82.515,23,7,1897.925
2021-05-19 22:08:00-04:00,82.51,82.51,82.49,82.49,26,12,2145.08
2021-05-19 22:09:00-04:00,82.495,82.5,82.495,82.5,5,3,412.485
2021-05-19 22:10:00-04:00,82.505,82.51,82.505,82.51,4,3,330.03
2021-05-19 22:11:00-04:00,82.505,82.51,82.505,82.505,16,8,1320.085
2021-05-19 22:12:00-04:00,82.505,82.505,82.505,82.505,7,4,577.535
2021-05-19 22:13:00-04:00,82.5,82.5,82.5,82.5,10,2,825.0
2021-05-19 22:14:00-04:00,82.495,82.495,82.485,82.485,34,7,2804.67
2021-05-19 22:15:00-04:00,82.49,82.495,82.48,82.495,349,76,28786.826
2021-05-19 22:16:00-04:00,82.495,82.505,82.495,82.495,55,32,4537.425
2021-05-19 22:17:00-04:00,82.495,82.495,82.48,82.485,15,12,1237.3
2021-05-19 22:18:00-04:00,82.485,82.485,82.475,82.48,27,22,2227.01
2021-05-19 22:19:00-04:00,82.48,82.48,82.475,82.48,28,21,2309.425
2021-05-19 22:20:00-04:00,82.48,82.485,82.475,82.48,20,14,1649.615
2021-05-19 22:21:00-04:00,82.48,82.48,82.475,82.475,29,15,2391.82
2021-05-19 22:22:00-04:00,82.48,82.48,82.475,82.475,15,14,1237.175
2021-05-19 22:23:00-04:00,82.48,82.495,82.48,82.49,47,34,3877.125
2021-05-19 22:24:00-04:00,82.485,82.495,82.485,82.495,4,3,329.95
2021-05-19 22:25:00-04:00,82.495,82.495,82.495,82.495,3,3,247.485
2021-05-19 22:26:00-04:00,82.495,82.495,82.485,82.485,29,8,2392.205
2021-05-19 22:27:00-04:00,82.485,82.485,82.485,82.485,11,3,907.335
2021-05-19 22:29:00-04:00,82.48,82.48,82.48,82.48,4,1,329.92
2021-05-19 22:30:00-04:00,82.475,82.48,82.475,82.48,21,6,1731.995
2021-05-19 22:31:00-04:00,82.49,82.495,82.49,82.49,16,5,1319.88
2021-05-19 22:32:00-04:00,82.49,82.495,82.49,82.495,5,4,412.47
2021-05-19 22:33:00-04:00,82.495,82.495,82.495,82.495,3,2,247.485
2021-05-19 22:34:00-04:00,82.5,82.505,82.5,82.5,46,11,3795.13
2021-05-19 22:35:00-04:00,82.505,82.515,82.505,82.51,17,7,1402.69
2021-05-19 22:37:00-04:00,82.505,82.51,82.5,82.505,18,6,1485.045
2021-05-19 22:38:00-04:00,82.51,82.51,82.51,82.51,5,1,412.55
2021-05-19 22:39:00-04:00,82.51,82.51,82.505,82.505,5,3,412.535
2021-05-19 22:40:00-04:00,82.5,82.5,82.5,82.5,14,6,1155.0
2021-05-19 22:41:00-04:00,82.51,82.51,82.51,82.51,5,3,412.55
2021-05-19 22:42:00-04:00,82.51,82.51,82.51,82.51,2,2,165.02
2021-05-19 22:43:00-04:00,82.515,82.515,82.51,82.51,5,5,412.56
2021-05-19 22:44:00-04:00,82.51,82.52,82.51,82.515,26,6,2145.39
2021-05-19 22:45:00-04:00,82.515,82.52,82.515,82.52,10,5,825.155
2021-05-19 22:46:00-04:00,82.515,82.53,82.515,82.53,12,5,990.275
2021-05-19 22:47:00-04:00,82.53,82.53,82.53,82.53,19,5,1568.07
2021-05-19 22:48:00-04:00,82.525,82.535,82.525,82.535,14,4,1155.385
2021-05-19 22:49:00-04:00,82.535,82.54,82.535,82.54,12,5,990.465
2021-05-19 22:50:00-04:00,82.54,82.54,82.535,82.535,3,3,247.61
2021-05-19 22:51:00-04:00,82.53,82.53,82.525,82.525,7,3,577.685
2021-05-19 22:52:00-04:00,82.525,82.525,82.52,82.52,17,4,1402.865
2021-05-19 22:53:00-04:00,82.525,82.525,82.525,82.525,1,1,82.525
2021-05-19 22:54:00-04:00,82.525,82.525,82.525,82.525,1,1,82.525
2021-05-19 22:55:00-04:00,82.525,82.525,82.52,82.52,3,2,247.57
2021-05-19 22:56:00-04:00,82.525,82.525,82.525,82.525,3,2,247.575
2021-05-19 22:57:00-04:00,82.525,82.535,82.52,82.52,12,7,990.35
2021-05-19 22:58:00-04:00,82.515,82.515,82.51,82.51,62,6,5115.7
2021-05-19 22:59:00-04:00,82.505,82.505,82.505,82.505,2,1,165.01
2021-05-19 23:00:00-04:00,82.505,82.51,82.49,82.495,33,12,2722.445
2021-05-19 23:01:00-04:00,82.5,82.5,82.5,82.5,7,2,577.5
2021-05-19 23:02:00-04:00,82.5,82.5,82.5,82.5,5,3,412.5
2021-05-19 23:03:00-04:00,82.505,82.505,82.505,82.505,1,1,82.505
2021-05-19 23:04:00-04:00,82.505,82.505,82.505,82.505,10,7,825.05
2021-05-19 23:05:00-04:00,82.505,82.515,82.505,82.515,15,7,1237.68
2021-05-19 23:06:00-04:00,82.515,82.515,82.505,82.505,11,4,907.57
2021-05-19 23:07:00-04:00,82.51,82.51,82.505,82.505,10,2,825.055
2021-05-19 23:08:00-04:00,82.51,82.51,82.51,82.51,11,1,907.61
2021-05-19 23:09:00-04:00,82.51,82.51,82.5,82.5,24,8,1980.03
2021-05-19 23:11:00-04:00,82.505,82.505,82.505,82.505,10,9,825.05
2021-05-19 23:12:00-04:00,82.51,82.51,82.51,82.51,23,3,1897.73
2021-05-19 23:13:00-04:00,82.515,82.525,82.515,82.525,11,5,907.685
2021-05-19 23:14:00-04:00,82.52,82.52,82.52,82.52,3,1,247.56
2021-05-19 23:15:00-04:00,82.52,82.525,82.52,82.52,16,5,1320.335
2021-05-19 23:17:00-04:00,82.525,82.525,82.525,82.525,3,1,247.575
2021-05-19 23:18:00-04:00,82.525,82.525,82.52,82.52,7,3,577.645
2021-05-19 23:19:00-04:00,82.52,82.52,82.52,82.52,2,2,165.04
2021-05-19 23:21:00-04:00,82.525,82.53,82.525,82.53,4,4,330.115
2021-05-19 23:22:00-04:00,82.535,82.535,82.535,82.535,5,4,412.675
2021-05-19 23:23:00-04:00,82.54,82.545,82.54,82.545,13,6,1073.03
2021-05-19 23:24:00-04:00,82.545,82.55,82.545,82.545,43,8,3549.56
2021-05-19 23:25:00-04:00,82.55,82.55,82.55,82.55,9,3,742.95
2021-05-19 23:26:00-04:00,82.55,82.55,82.55,82.55,1,1,82.55
2021-05-19 23:27:00-04:00,82.55,82.55,82.55,82.55,6,3,495.3
2021-05-19 23:28:00-04:00,82.545,82.545,82.545,82.545,14,2,1155.63
2021-05-19 23:29:00-04:00,82.55,82.55,82.545,82.545,15,6,1238.205
2021-05-19 23:30:00-04:00,82.55,82.55,82.545,82.545,6,4,495.275
2021-05-19 23:31:00-04:00,82.54,82.54,82.54,82.54,2,2,165.08
2021-05-19 23:32:00-04:00,82.545,82.555,82.545,82.555,4,3,330.21
2021-05-19 23:33:00-04:00,82.55,82.55,82.55,82.55,1,1,82.55
2021-05-19 23:34:00-04:00,82.555,82.565,82.555,82.565,11,8,908.165
2021-05-19 23:35:00-04:00,82.56,82.56,82.56,82.56,25,4,2064.0
2021-05-19 23:36:00-04:00,82.555,82.555,82.555,82.555,12,1,990.66
2021-05-19 23:37:00-04:00,82.56,82.56,82.55,82.55,14,6,1155.79
2021-05-19 23:38:00-04:00,82.55,82.55,82.545,82.545,2,2,165.095
2021-05-19 23:40:00-04:00,82.545,82.545,82.545,82.545,9,2,742.905
2021-05-19 23:41:00-04:00,82.55,82.55,82.55,82.55,2,1,165.1
2021-05-19 23:42:00-04:00,82.55,82.55,82.55,82.55,2,2,165.1
2021-05-19 23:44:00-04:00,82.555,82.56,82.555,82.56,3,2,247.675
2021-05-19 23:45:00-04:00,82.56,82.56,82.56,82.56,9,3,743.04
2021-05-19 23:46:00-04:00,82.555,82.555,82.55,82.55,30,6,2476.64
2021-05-19 23:51:00-04:00,82.55,82.55,82.55,82.55,7,3,577.85
2021-05-19 23:52:00-04:00,82.555,82.555,82.555,82.555,16,7,1320.88
2021-05-19 23:53:00-04:00,82.56,82.56,82.56,82.56,6,3,495.36
2021-05-19 23:54:00-04:00,82.56,82.56,82.56,82.56,13,4,1073.28
2021-05-19 23:55:00-04:00,82.56,82.56,82.56,82.56,6,2,495.36
2021-05-19 23:56:00-04:00,82.56,82.56,82.56,82.56,1,1,82.56
2021-05-19 23:57:00-04:00,82.555,82.555,82.555,82.555,9,1,742.995
2021-05-19 23:58:00-04:00,82.555,82.555,82.555,82.555,1,1,82.555
2021-05-19 23:59:00-04:00,82.555,82.555,82.555,82.555,12,3,990.66
2021-05-20 00:00:00-04:00,82.555,82.555,82.555,82.555,1,1,82.555
2021-05-20 00:01:00-04:00,82.56,82.565,82.56,82.565,9,2,743.045
2021-05-20 00:02:00-04:00,82.555,82.555,82.555,82.555,5,1,412.775
