,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty
,open,high,low,close,volume,num_trds,value
2021-09-02 20:00:00-04:00,1303.0,1303.0,1301.75,1302.25,13,12,16929.25
2021-09-02 20:09:00-04:00,1300.5,1300.5,1300.5,1300.5,1,1,1300.5
2021-09-02 20:10:00-04:00,1300.25,1300.25,1299.75,1299.75,4,4,5199.75
2021-09-02 20:11:00-04:00,1299.5,1299.5,1299.5,1299.5,1,1,1299.5
2021-09-02 20:12:00-04:00,1300.75,1300.75,1300.75,1300.75,1,1,1300.75
2021-09-02 20:20:00-04:00,1301.0,1301.0,1301.0,1301.0,1,1,1301.0
2021-09-02 22:17:00-04:00,1300.25,1300.25,1300.25,1300.25,2,2,2600.5
2021-09-02 23:01:00-04:00,1305.0,1305.0,1305.0,1305.0,1,1,1305.0
2021-09-02 23:09:00-04:00,1305.75,1305.75,1305.75,1305.75,1,1,1305.75
2021-09-02 23:12:00-04:00,1306.25,1306.25,1306.25,1306.25,4,2,5225.0
2021-09-02 23:16:00-04:00,1306.75,1306.75,1306.75,1306.75,1,1,1306.75
2021-09-02 23:22:00-04:00,1306.5,1307.0,1306.5,1307.0,9,4,11761.75
2021-09-02 23:56:00-04:00,1306.25,1306.25,1306.25,1306.25,1,1,1306.25
2021-09-03 00:12:00-04:00,1306.5,1306.5,1306.5,1306.5,1,1,1306.5
2021-09-03 00:28:00-04:00,1305.75,1305.75,1305.75,1305.75,1,1,1305.75
2021-09-03 01:25:00-04:00,1306.25,1306.25,1306.25,1306.25,1,1,1306.25
2021-09-03 01:30:00-04:00,1306.5,1308.0,1306.5,1308.0,12,9,15692.25
2021-09-03 01:31:00-04:00,1307.5,1307.5,1307.5,1307.5,1,1,1307.5
2021-09-03 01:36:00-04:00,1306.75,1306.75,1306.75,1306.75,1,1,1306.75
2021-09-03 01:42:00-04:00,1308.0,1308.0,1308.0,1308.0,1,1,1308.0
2021-09-03 01:54:00-04:00,1308.0,1308.0,1308.0,1308.0,1,1,1308.0
2021-09-03 02:02:00-04:00,1309.25,1309.25,1309.25,1309.25,7,6,9164.75
2021-09-03 02:14:00-04:00,1309.75,1309.75,1309.75,1309.75,1,1,1309.75
2021-09-03 02:15:00-04:00,1310.0,1310.0,1310.0,1310.0,2,2,2620.0
2021-09-03 02:19:00-04:00,1310.5,1310.5,1310.5,1310.5,2,1,2621.0
2021-09-03 02:22:00-04:00,1309.5,1309.5,1309.25,1309.25,3,2,3928.0
2021-09-03 02:24:00-04:00,1309.25,1309.25,1309.25,1309.25,1,1,1309.25
2021-09-03 02:25:00-04:00,1309.25,1309.25,1309.25,1309.25,1,1,1309.25
2021-09-03 02:27:00-04:00,1309.25,1309.25,1309.25,1309.25,2,2,2618.5
2021-09-03 02:31:00-04:00,1309.75,1310.25,1309.75,1310.25,22,10,28823.25
2021-09-03 02:36:00-04:00,1310.75,1310.75,1310.75,1310.75,4,1,5243.0
2021-09-03 02:38:00-04:00,1310.75,1310.75,1310.75,1310.75,2,1,2621.5
2021-09-03 02:41:00-04:00,1310.75,1310.75,1310.5,1310.5,4,3,5242.75
2021-09-03 02:47:00-04:00,1310.0,1310.0,1310.0,1310.0,1,1,1310.0
2021-09-03 02:56:00-04:00,1308.75,1308.75,1308.75,1308.75,1,1,1308.75
2021-09-03 03:27:00-04:00,1307.5,1307.5,1307.5,1307.5,1,1,1307.5
2021-09-03 03:28:00-04:00,1307.75,1307.75,1307.75,1307.75,1,1,1307.75
2021-09-03 03:31:00-04:00,1307.25,1307.25,1307.25,1307.25,2,1,2614.5
2021-09-03 03:38:00-04:00,1307.0,1307.0,1307.0,1307.0,1,1,1307.0
2021-09-03 03:47:00-04:00,1308.0,1308.0,1308.0,1308.0,2,2,2616.0
2021-09-03 05:24:00-04:00,1306.0,1306.0,1306.0,1306.0,1,1,1306.0
2021-09-03 06:22:00-04:00,1306.0,1306.0,1305.75,1305.75,2,2,2611.75
2021-09-03 06:28:00-04:00,1305.25,1305.25,1305.25,1305.25,2,2,2610.5
2021-09-03 06:38:00-04:00,1306.0,1306.0,1306.0,1306.0,2,2,2612.0
2021-09-03 06:47:00-04:00,1307.0,1307.0,1307.0,1307.0,1,1,1307.0
2021-09-03 06:49:00-04:00,1307.0,1307.0,1307.0,1307.0,2,2,2614.0
2021-09-03 07:00:00-04:00,1306.0,1306.25,1306.0,1306.25,9,9,11754.25
2021-09-03 07:22:00-04:00,1308.5,1308.75,1308.5,1308.75,2,2,2617.25
2021-09-03 07:39:00-04:00,1309.0,1309.0,1308.5,1308.5,2,2,2617.5
2021-09-03 07:48:00-04:00,1308.25,1308.25,1308.25,1308.25,1,1,1308.25
2021-09-03 07:55:00-04:00,1308.75,1308.75,1308.75,1308.75,1,1,1308.75
2021-09-03 07:58:00-04:00,1309.25,1309.25,1309.25,1309.25,1,1,1309.25
2021-09-03 08:17:00-04:00,1312.0,1312.25,1312.0,1312.0,4,4,5248.25
