,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty
,open,high,low,close,volume,num_trds,value
2021-09-02 20:00:00-04:00,1291.25,1291.5,1289.75,1290.5,41,32,52904.5
2021-09-02 20:01:00-04:00,1290.5,1291.0,1290.5,1290.75,5,4,6454.25
2021-09-02 20:02:00-04:00,1289.75,1290.25,1289.75,1290.25,5,3,6450.75
2021-09-02 20:03:00-04:00,1290.0,1290.0,1290.0,1290.0,1,1,1290.0
2021-09-02 20:04:00-04:00,1289.5,1289.5,1289.5,1289.5,1,1,1289.5
2021-09-02 20:05:00-04:00,1289.5,1290.0,1289.5,1290.0,4,4,5159.5
2021-09-02 20:06:00-04:00,1290.0,1290.0,1289.75,1289.75,2,2,2579.75
2021-09-02 20:07:00-04:00,1289.25,1289.25,1289.25,1289.25,1,1,1289.25
2021-09-02 20:08:00-04:00,1289.25,1289.25,1289.25,1289.25,2,2,2578.5
2021-09-02 20:09:00-04:00,1288.75,1288.75,1288.75,1288.75,1,1,1288.75
2021-09-02 20:10:00-04:00,1288.5,1288.5,1287.0,1287.5,12,10,15452.5
2021-09-02 20:11:00-04:00,1287.5,1288.0,1287.5,1288.0,4,4,5150.75
2021-09-02 20:12:00-04:00,1289.0,1289.25,1289.0,1289.25,12,2,15470.5
2021-09-02 20:13:00-04:00,1289.0,1289.25,1288.75,1289.25,4,4,5156.0
2021-09-02 20:14:00-04:00,1290.0,1290.25,1290.0,1290.0,3,3,3870.25
2021-09-02 20:19:00-04:00,1289.75,1289.75,1289.5,1289.5,3,2,3868.75
2021-09-02 20:24:00-04:00,1288.75,1288.75,1288.75,1288.75,1,1,1288.75
2021-09-02 20:31:00-04:00,1289.0,1289.0,1289.0,1289.0,1,1,1289.0
2021-09-02 20:33:00-04:00,1289.0,1289.0,1289.0,1289.0,1,1,1289.0
2021-09-02 20:36:00-04:00,1288.75,1288.75,1288.75,1288.75,1,1,1288.75
2021-09-02 20:48:00-04:00,1288.0,1288.0,1288.0,1288.0,2,1,2576.0
2021-09-02 20:56:00-04:00,1288.5,1288.5,1288.5,1288.5,1,1,1288.5
2021-09-02 21:01:00-04:00,1289.25,1289.25,1289.25,1289.25,1,1,1289.25
2021-09-02 21:02:00-04:00,1288.75,1288.75,1288.75,1288.75,1,1,1288.75
2021-09-02 21:06:00-04:00,1287.0,1287.75,1286.75,1287.75,12,5,15449.25
2021-09-02 21:07:00-04:00,1288.25,1288.25,1288.25,1288.25,1,1,1288.25
2021-09-02 21:08:00-04:00,1288.5,1288.75,1288.5,1288.5,6,6,7731.75
2021-09-02 21:12:00-04:00,1288.0,1289.0,1288.0,1289.0,3,3,3865.25
2021-09-02 21:16:00-04:00,1289.0,1289.5,1289.0,1289.5,3,3,3868.0
2021-09-02 21:17:00-04:00,1289.25,1289.25,1289.25,1289.25,1,1,1289.25
2021-09-02 21:18:00-04:00,1288.75,1288.75,1288.75,1288.75,2,2,2577.5
2021-09-02 21:19:00-04:00,1287.75,1287.75,1287.75,1287.75,2,2,2575.5
2021-09-02 21:24:00-04:00,1288.0,1288.0,1288.0,1288.0,1,1,1288.0
2021-09-02 21:37:00-04:00,1286.75,1287.0,1286.0,1286.0,14,7,18012.75
2021-09-02 21:38:00-04:00,1285.75,1285.75,1285.5,1285.75,10,6,12855.75
2021-09-02 21:39:00-04:00,1286.0,1286.0,1286.0,1286.0,1,1,1286.0
2021-09-02 21:47:00-04:00,1286.0,1286.5,1286.0,1286.5,5,3,6431.0
2021-09-02 21:48:00-04:00,1286.5,1287.0,1286.5,1286.75,6,4,7720.5
2021-09-02 21:53:00-04:00,1286.5,1286.5,1286.5,1286.5,1,1,1286.5
2021-09-02 21:56:00-04:00,1285.75,1285.75,1285.75,1285.75,10,2,12857.5
2021-09-02 22:00:00-04:00,1285.75,1285.75,1285.75,1285.75,1,1,1285.75
2021-09-02 22:03:00-04:00,1286.0,1286.25,1286.0,1286.25,6,4,7717.25
2021-09-02 22:30:00-04:00,1288.25,1290.0,1288.25,1290.0,8,5,10316.5
