,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty
,open,high,low,close,volume,num_trds,value
2021-06-03 20:00:00-04:00,1378.75,1378.75,1378.75,1378.75,2,1,2757.5
2021-06-03 21:29:00-04:00,1382.0,1382.0,1382.0,1382.0,1,1,1382.0
2021-06-04 02:08:00-04:00,1384.75,1384.75,1384.75,1384.75,1,1,1384.75
2021-06-04 02:10:00-04:00,1385.75,1386.25,1385.75,1386.25,4,4,5544.25
2021-06-04 02:16:00-04:00,1385.5,1385.5,1385.5,1385.5,1,1,1385.5
2021-06-04 03:19:00-04:00,1389.0,1389.0,1389.0,1389.0,3,1,4167.0
2021-06-04 03:20:00-04:00,1389.25,1389.25,1389.25,1389.25,1,1,1389.25
2021-06-04 03:21:00-04:00,1389.25,1389.25,1389.25,1389.25,1,1,1389.25
2021-06-04 03:24:00-04:00,1389.5,1389.5,1389.5,1389.5,1,1,1389.5
2021-06-04 03:32:00-04:00,1389.75,1389.75,1389.75,1389.75,1,1,1389.75
2021-06-04 03:35:00-04:00,1390.75,1390.75,1390.75,1390.75,1,1,1390.75
2021-06-04 04:02:00-04:00,1391.75,1391.75,1391.75,1391.75,1,1,1391.75
2021-06-04 04:04:00-04:00,1390.5,1390.5,1390.5,1390.5,1,1,1390.5
2021-06-04 05:20:00-04:00,1392.25,1392.5,1392.25,1392.5,2,2,2784.75
2021-06-04 05:21:00-04:00,1392.75,1392.75,1392.75,1392.75,1,1,1392.75
2021-06-04 05:22:00-04:00,1392.75,1392.75,1392.75,1392.75,1,1,1392.75
2021-06-04 05:27:00-04:00,1393.25,1393.25,1393.25,1393.25,1,1,1393.25
2021-06-04 05:39:00-04:00,1392.75,1392.75,1392.75,1392.75,1,1,1392.75
2021-06-04 06:08:00-04:00,1394.25,1394.25,1394.25,1394.25,1,1,1394.25
2021-06-04 06:10:00-04:00,1394.75,1394.75,1394.75,1394.75,2,1,2789.5
2021-06-04 06:28:00-04:00,1394.25,1394.25,1394.0,1394.0,11,3,15335.0
2021-06-04 06:31:00-04:00,1395.0,1395.5,1395.0,1395.5,14,6,19530.5
2021-06-04 07:07:00-04:00,1394.5,1394.5,1394.5,1394.5,3,2,4183.5
2021-06-04 07:11:00-04:00,1395.0,1395.0,1395.0,1395.0,3,2,4185.0
2021-06-04 07:15:00-04:00,1394.5,1394.5,1394.5,1394.5,1,1,1394.5
2021-06-04 07:21:00-04:00,1396.0,1396.5,1396.0,1396.5,3,3,4188.75
2021-06-04 07:40:00-04:00,1395.75,1396.0,1395.75,1396.0,2,2,2791.75
2021-06-04 07:41:00-04:00,1396.25,1396.5,1396.25,1396.5,3,3,4189.0
