,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty
,open,high,low,close,volume,num_trds,value
2021-06-03 20:00:00-04:00,1502.75,1506.75,1502.75,1506.25,23,16,34617.25
2021-06-03 20:01:00-04:00,1505.0,1507.0,1505.0,1507.0,6,5,9034.5
2021-06-03 20:02:00-04:00,1506.0,1506.0,1506.0,1506.0,1,1,1506.0
2021-06-03 20:03:00-04:00,1506.0,1506.0,1504.75,1504.75,2,2,3010.75
2021-06-03 20:04:00-04:00,1503.0,1503.0,1503.0,1503.0,1,1,1503.0
2021-06-03 20:06:00-04:00,1504.5,1506.0,1504.5,1506.0,3,3,4516.0
2021-06-03 20:40:00-04:00,1506.75,1506.75,1506.75,1506.75,1,1,1506.75
2021-06-03 20:44:00-04:00,1505.75,1505.75,1505.25,1505.25,3,2,4516.75
2021-06-03 20:45:00-04:00,1505.25,1505.25,1505.25,1505.25,3,1,4515.75
2021-06-03 20:46:00-04:00,1504.5,1504.5,1504.5,1504.5,3,2,4513.5
2021-06-03 20:47:00-04:00,1504.25,1504.25,1504.25,1504.25,1,1,1504.25
2021-06-03 20:55:00-04:00,1504.75,1504.75,1504.75,1504.75,1,1,1504.75
2021-06-03 20:56:00-04:00,1505.0,1505.0,1505.0,1505.0,1,1,1505.0
2021-06-03 20:57:00-04:00,1504.75,1504.75,1504.75,1504.75,1,1,1504.75
2021-06-03 21:00:00-04:00,1507.0,1507.25,1506.5,1507.25,7,4,10547.5
2021-06-03 21:01:00-04:00,1508.25,1508.5,1508.25,1508.5,3,2,4525.0
2021-06-03 21:02:00-04:00,1507.75,1507.75,1507.75,1507.75,10,5,15077.5
2021-06-03 21:05:00-04:00,1508.5,1508.5,1508.5,1508.5,5,2,7542.5
2021-06-03 21:06:00-04:00,1508.0,1508.0,1506.5,1506.5,7,4,10553.0
2021-06-03 21:07:00-04:00,1507.25,1507.25,1507.25,1507.25,2,2,3014.5
2021-06-03 21:15:00-04:00,1506.25,1506.25,1506.0,1506.0,10,3,15061.25
2021-06-03 21:20:00-04:00,1504.5,1504.5,1504.5,1504.5,1,1,1504.5
2021-06-03 21:26:00-04:00,1505.25,1505.25,1505.25,1505.25,5,1,7526.25
2021-06-03 21:29:00-04:00,1503.0,1503.0,1503.0,1503.0,1,1,1503.0
2021-06-03 21:30:00-04:00,1502.25,1502.25,1502.25,1502.25,2,1,3004.5
2021-06-03 21:31:00-04:00,1501.75,1501.75,1501.75,1501.75,1,1,1501.75
2021-06-03 21:32:00-04:00,1501.75,1501.75,1501.75,1501.75,1,1,1501.75
2021-06-03 21:34:00-04:00,1501.25,1501.25,1501.25,1501.25,1,1,1501.25
2021-06-03 21:36:00-04:00,1502.0,1502.0,1502.0,1502.0,1,1,1502.0
2021-06-03 21:38:00-04:00,1503.0,1503.0,1503.0,1503.0,2,1,3006.0
2021-06-03 21:41:00-04:00,1503.0,1503.0,1502.75,1502.75,6,2,9017.0
2021-06-03 21:43:00-04:00,1502.5,1502.5,1502.25,1502.25,2,2,3004.75
2021-06-03 21:50:00-04:00,1502.75,1502.75,1502.75,1502.75,1,1,1502.75
2021-06-03 21:51:00-04:00,1502.5,1502.5,1502.5,1502.5,1,1,1502.5
2021-06-03 21:52:00-04:00,1503.0,1503.0,1503.0,1503.0,2,1,3006.0
2021-06-03 21:54:00-04:00,1503.0,1503.0,1503.0,1503.0,3,3,4509.0
