,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty
,open,high,low,close,volume,num_trds,value
2021-10-06 20:00:00-04:00,1277.0,1278.0,1277.0,1278.0,12,11,15333.0
2021-10-06 20:01:00-04:00,1278.0,1278.0,1276.75,1276.75,29,26,37059.5
2021-10-06 20:06:00-04:00,1275.75,1275.75,1275.5,1275.5,4,2,5102.75
2021-10-06 20:10:00-04:00,1276.5,1276.5,1276.5,1276.5,1,1,1276.5
2021-10-06 20:18:00-04:00,1277.5,1277.5,1277.5,1277.5,1,1,1277.5
2021-10-06 20:27:00-04:00,1278.0,1278.0,1278.0,1278.0,1,1,1278.0
2021-10-06 21:41:00-04:00,1280.0,1280.0,1280.0,1280.0,6,5,7680.0
2021-10-06 23:04:00-04:00,1278.5,1278.5,1278.5,1278.5,2,1,2557.0
2021-10-07 00:53:00-04:00,1277.25,1277.25,1277.25,1277.25,1,1,1277.25
2021-10-07 00:55:00-04:00,1277.0,1277.0,1277.0,1277.0,2,1,2554.0
2021-10-07 00:59:00-04:00,1277.0,1277.0,1277.0,1277.0,3,1,3831.0
2021-10-07 01:07:00-04:00,1277.5,1277.5,1277.5,1277.5,1,1,1277.5
2021-10-07 01:45:00-04:00,1276.5,1276.5,1276.5,1276.5,1,1,1276.5
2021-10-07 01:49:00-04:00,1276.5,1276.5,1276.5,1276.5,1,1,1276.5
2021-10-07 02:07:00-04:00,1278.5,1278.5,1278.5,1278.5,1,1,1278.5
2021-10-07 02:20:00-04:00,1279.25,1279.25,1279.25,1279.25,1,1,1279.25
2021-10-07 02:22:00-04:00,1278.75,1278.75,1278.75,1278.75,1,1,1278.75
2021-10-07 02:23:00-04:00,1279.25,1279.25,1279.25,1279.25,1,1,1279.25
2021-10-07 04:10:00-04:00,1276.75,1276.75,1276.75,1276.75,1,1,1276.75
2021-10-07 04:11:00-04:00,1276.5,1276.5,1276.5,1276.5,2,1,2553.0
2021-10-07 04:16:00-04:00,1276.5,1276.5,1276.5,1276.5,1,1,1276.5
2021-10-07 04:23:00-04:00,1277.0,1277.0,1277.0,1277.0,4,4,5108.0
2021-10-07 04:26:00-04:00,1276.25,1276.25,1276.25,1276.25,1,1,1276.25
2021-10-07 04:28:00-04:00,1277.0,1277.0,1277.0,1277.0,2,1,2554.0
2021-10-07 04:32:00-04:00,1278.5,1278.5,1278.5,1278.5,2,1,2557.0
2021-10-07 05:11:00-04:00,1276.75,1276.75,1276.75,1276.75,1,1,1276.75
2021-10-07 05:19:00-04:00,1276.25,1276.25,1276.25,1276.25,2,2,2552.5
2021-10-07 05:39:00-04:00,1278.0,1278.0,1278.0,1278.0,1,1,1278.0
2021-10-07 05:40:00-04:00,1278.25,1278.25,1278.25,1278.25,12,4,15339.0
2021-10-07 05:46:00-04:00,1279.25,1279.25,1279.25,1279.25,7,3,8954.75
2021-10-07 05:48:00-04:00,1279.25,1279.25,1279.25,1279.25,18,7,23026.5
2021-10-07 07:13:00-04:00,1279.75,1279.75,1279.75,1279.75,1,1,1279.75
2021-10-07 07:36:00-04:00,1280.0,1280.0,1280.0,1280.0,2,1,2560.0
2021-10-07 07:42:00-04:00,1281.25,1281.25,1281.25,1281.25,1,1,1281.25
2021-10-07 07:50:00-04:00,1281.0,1281.0,1281.0,1281.0,2,1,2562.0
2021-10-07 07:56:00-04:00,1281.0,1281.0,1281.0,1281.0,3,1,3843.0
2021-10-07 07:59:00-04:00,1281.5,1281.5,1281.5,1281.5,1,1,1281.5
2021-10-07 08:00:00-04:00,1281.5,1281.5,1281.5,1281.5,1,1,1281.5
2021-10-07 08:01:00-04:00,1281.0,1281.0,1281.0,1281.0,3,1,3843.0
2021-10-07 08:32:00-04:00,1280.25,1280.25,1280.25,1280.25,1,1,1280.25
2021-10-07 09:29:00-04:00,1279.5,1280.5,1279.5,1280.5,2,2,2560.0
2021-10-07 09:30:00-04:00,1279.25,1280.0,1277.0,1278.5,22,14,28109.75
2021-10-07 09:31:00-04:00,1277.75,1277.75,1276.5,1276.5,7,5,8939.0
2021-10-07 09:32:00-04:00,1276.25,1276.25,1274.75,1275.0,31,20,39546.0
2021-10-07 09:33:00-04:00,1275.0,1275.0,1274.5,1274.5,5,5,6373.25
2021-10-07 09:34:00-04:00,1273.75,1274.0,1273.5,1274.0,3,3,3821.25
2021-10-07 09:35:00-04:00,1273.5,1273.75,1272.75,1273.0,17,12,21644.75
2021-10-07 09:36:00-04:00,1271.25,1271.5,1271.0,1271.0,7,4,8898.75
2021-10-07 09:37:00-04:00,1271.25,1271.25,1271.25,1271.25,1,1,1271.25
2021-10-07 09:38:00-04:00,1271.75,1271.75,1271.5,1271.5,11,6,13986.75
2021-10-07 09:40:00-04:00,1271.5,1271.5,1271.0,1271.0,7,3,8900.0
2021-10-07 09:42:00-04:00,1271.0,1271.0,1270.75,1270.75,2,2,2541.75
2021-10-07 09:43:00-04:00,1270.5,1270.5,1270.5,1270.5,5,1,6352.5
2021-10-07 09:44:00-04:00,1269.75,1270.75,1269.75,1270.75,9,3,11432.0
2021-10-07 09:45:00-04:00,1269.75,1269.75,1269.75,1269.75,1,1,1269.75
2021-10-07 09:47:00-04:00,1270.25,1270.25,1270.25,1270.25,6,2,7621.5
2021-10-07 09:48:00-04:00,1271.5,1271.5,1271.5,1271.5,3,2,3814.5
2021-10-07 09:49:00-04:00,1271.5,1271.5,1271.25,1271.25,5,5,6356.5
2021-10-07 09:50:00-04:00,1271.5,1271.75,1271.5,1271.75,60,23,76303.25
2021-10-07 09:51:00-04:00,1271.5,1271.5,1271.5,1271.5,2,1,2543.0
2021-10-07 09:56:00-04:00,1271.25,1271.75,1271.25,1271.75,2,2,2543.0
2021-10-07 09:57:00-04:00,1270.75,1270.75,1270.5,1270.5,9,4,11435.5
2021-10-07 09:58:00-04:00,1271.5,1271.5,1271.0,1271.0,4,4,5085.0
2021-10-07 09:59:00-04:00,1271.0,1271.0,1271.0,1271.0,22,6,27962.0
2021-10-07 10:00:00-04:00,1271.0,1271.0,1271.0,1271.0,2,1,2542.0
2021-10-07 10:01:00-04:00,1270.75,1271.0,1270.75,1271.0,5,4,6354.75
2021-10-07 10:02:00-04:00,1272.75,1272.75,1272.75,1272.75,1,1,1272.75
2021-10-07 10:03:00-04:00,1271.75,1271.75,1271.75,1271.75,1,1,1271.75
2021-10-07 10:05:00-04:00,1271.25,1271.25,1271.25,1271.25,1,1,1271.25
2021-10-07 10:06:00-04:00,1271.25,1271.25,1271.0,1271.0,5,3,6356.0
2021-10-07 10:09:00-04:00,1271.5,1271.5,1271.25,1271.25,4,2,5085.5
2021-10-07 10:14:00-04:00,1272.25,1272.25,1272.0,1272.25,4,4,5088.5
2021-10-07 10:15:00-04:00,1271.75,1271.75,1271.75,1271.75,2,1,2543.5
2021-10-07 10:18:00-04:00,1271.75,1272.0,1271.75,1272.0,20,2,25436.75
2021-10-07 10:19:00-04:00,1271.0,1271.25,1271.0,1271.25,2,2,2542.25
2021-10-07 10:20:00-04:00,1271.25,1271.25,1270.75,1270.75,48,3,61008.5
2021-10-07 10:23:00-04:00,1270.5,1270.5,1270.5,1270.5,1,1,1270.5
2021-10-07 10:24:00-04:00,1270.75,1270.75,1270.75,1270.75,8,2,10166.0
2021-10-07 10:25:00-04:00,1272.0,1274.25,1272.0,1274.0,13,7,16554.5
2021-10-07 10:26:00-04:00,1274.5,1274.5,1273.75,1273.75,3,3,3822.75
2021-10-07 10:27:00-04:00,1273.25,1273.25,1273.25,1273.25,7,4,8912.75
2021-10-07 10:28:00-04:00,1274.75,1275.0,1274.75,1275.0,4,4,5099.75
2021-10-07 10:29:00-04:00,1276.25,1276.25,1276.25,1276.25,8,6,10210.0
2021-10-07 10:30:00-04:00,1276.0,1276.0,1274.5,1274.5,4,4,5101.25
2021-10-07 10:31:00-04:00,1274.25,1274.25,1273.25,1273.75,12,3,15283.5
2021-10-07 10:32:00-04:00,1273.25,1273.25,1273.25,1273.25,2,1,2546.5
2021-10-07 10:33:00-04:00,1273.75,1273.75,1273.75,1273.75,2,2,2547.5
2021-10-07 10:34:00-04:00,1273.5,1273.75,1273.5,1273.75,2,2,2547.25
2021-10-07 10:35:00-04:00,1272.75,1272.75,1272.75,1272.75,6,2,7636.5
2021-10-07 10:36:00-04:00,1272.75,1273.75,1272.75,1273.75,10,7,12734.5
2021-10-07 10:38:00-04:00,1273.25,1273.25,1273.25,1273.25,9,5,11459.25
2021-10-07 10:39:00-04:00,1272.5,1273.0,1272.5,1273.0,3,2,3818.0
2021-10-07 10:40:00-04:00,1272.75,1272.75,1272.75,1272.75,4,1,5091.0
2021-10-07 10:42:00-04:00,1273.0,1273.0,1273.0,1273.0,1,1,1273.0
2021-10-07 10:43:00-04:00,1274.0,1275.0,1274.0,1275.0,5,4,6372.75
2021-10-07 10:45:00-04:00,1275.75,1275.75,1275.75,1275.75,2,2,2551.5
2021-10-07 10:46:00-04:00,1276.25,1277.75,1276.25,1277.5,10,6,12773.75
2021-10-07 10:47:00-04:00,1277.0,1277.0,1276.75,1276.75,3,3,3830.5
2021-10-07 10:48:00-04:00,1276.5,1277.0,1276.5,1277.0,4,4,5107.0
2021-10-07 10:49:00-04:00,1277.5,1278.0,1277.5,1278.0,4,3,5111.0
2021-10-07 10:50:00-04:00,1278.0,1278.0,1277.5,1277.5,3,2,3833.5
2021-10-07 10:51:00-04:00,1277.75,1277.75,1277.5,1277.5,2,2,2555.25
2021-10-07 10:52:00-04:00,1278.75,1278.75,1278.75,1278.75,1,1,1278.75
2021-10-07 10:53:00-04:00,1278.5,1278.75,1278.5,1278.75,5,4,6393.25
2021-10-07 10:54:00-04:00,1279.75,1279.75,1279.75,1279.75,2,2,2559.5
2021-10-07 10:55:00-04:00,1280.25,1282.75,1280.25,1282.75,37,18,47426.0
2021-10-07 10:56:00-04:00,1282.25,1283.0,1282.25,1282.75,13,5,16677.25
2021-10-07 10:57:00-04:00,1281.75,1281.75,1281.5,1281.75,8,4,10253.75
2021-10-07 10:58:00-04:00,1281.0,1281.0,1280.0,1280.0,2,2,2561.0
2021-10-07 11:00:00-04:00,1280.25,1280.25,1280.25,1280.25,1,1,1280.25
2021-10-07 11:01:00-04:00,1280.0,1280.0,1279.75,1279.75,4,3,5119.25
2021-10-07 11:02:00-04:00,1279.5,1279.5,1279.0,1279.0,3,2,3838.0
2021-10-07 11:03:00-04:00,1278.5,1279.25,1278.5,1279.25,8,4,10231.0
2021-10-07 11:04:00-04:00,1279.5,1279.5,1279.5,1279.5,1,1,1279.5
2021-10-07 11:05:00-04:00,1278.75,1278.75,1278.75,1278.75,4,1,5115.0
2021-10-07 11:06:00-04:00,1278.5,1278.5,1278.25,1278.5,5,5,6391.75
2021-10-07 11:07:00-04:00,1278.25,1278.25,1278.25,1278.25,1,1,1278.25
2021-10-07 11:08:00-04:00,1278.0,1278.25,1278.0,1278.25,3,3,3834.5
2021-10-07 11:09:00-04:00,1279.0,1279.0,1278.5,1278.75,3,3,3836.25
2021-10-07 11:10:00-04:00,1278.25,1278.25,1278.25,1278.25,5,2,6391.25
2021-10-07 11:12:00-04:00,1277.0,1277.0,1276.75,1276.75,6,4,7661.0
2021-10-07 11:14:00-04:00,1277.5,1277.5,1277.5,1277.5,1,1,1277.5
2021-10-07 11:15:00-04:00,1277.0,1277.0,1277.0,1277.0,3,2,3831.0
2021-10-07 11:16:00-04:00,1276.75,1276.75,1276.25,1276.25,4,3,5105.5
2021-10-07 11:17:00-04:00,1277.0,1277.0,1277.0,1277.0,2,2,2554.0
2021-10-07 11:18:00-04:00,1277.0,1277.0,1277.0,1277.0,1,1,1277.0
2021-10-07 11:22:00-04:00,1276.75,1277.25,1276.75,1277.25,4,3,5108.0
2021-10-07 11:24:00-04:00,1276.75,1276.75,1276.75,1276.75,1,1,1276.75
2021-10-07 11:26:00-04:00,1276.5,1276.5,1276.5,1276.5,2,2,2553.0
2021-10-07 11:28:00-04:00,1276.0,1276.0,1275.5,1275.75,13,4,16585.0
2021-10-07 11:29:00-04:00,1275.75,1276.75,1275.75,1276.75,5,3,6382.0
2021-10-07 11:30:00-04:00,1277.0,1277.0,1277.0,1277.0,1,1,1277.0
2021-10-07 11:31:00-04:00,1278.0,1278.0,1278.0,1278.0,1,1,1278.0
2021-10-07 11:33:00-04:00,1277.5,1277.75,1277.5,1277.75,4,4,5110.5
2021-10-07 11:34:00-04:00,1277.75,1277.75,1277.75,1277.75,1,1,1277.75
2021-10-07 11:37:00-04:00,1277.5,1277.5,1277.5,1277.5,1,1,1277.5
2021-10-07 11:41:00-04:00,1277.75,1277.75,1277.75,1277.75,3,2,3833.25
2021-10-07 11:44:00-04:00,1278.0,1278.0,1278.0,1278.0,1,1,1278.0
2021-10-07 11:45:00-04:00,1279.0,1279.0,1279.0,1279.0,1,1,1279.0
2021-10-07 11:46:00-04:00,1279.0,1279.0,1279.0,1279.0,3,2,3837.0
2021-10-07 11:49:00-04:00,1278.5,1278.5,1278.5,1278.5,2,1,2557.0
2021-10-07 11:50:00-04:00,1278.25,1278.25,1278.0,1278.0,4,2,5112.5
2021-10-07 11:51:00-04:00,1278.75,1278.75,1278.5,1278.5,3,2,3835.75
2021-10-07 11:53:00-04:00,1278.75,1279.0,1278.75,1278.75,5,5,6394.5
2021-10-07 11:54:00-04:00,1279.0,1279.0,1278.75,1278.75,2,2,2557.75
2021-10-07 12:01:00-04:00,1279.25,1280.5,1279.25,1280.25,13,4,16634.5
2021-10-07 12:02:00-04:00,1281.0,1282.0,1281.0,1282.0,11,5,14098.25
2021-10-07 12:03:00-04:00,1281.25,1282.25,1281.25,1282.25,9,5,11534.0
2021-10-07 12:04:00-04:00,1282.5,1282.75,1282.5,1282.75,5,4,6413.5
2021-10-07 12:05:00-04:00,1282.75,1282.75,1282.5,1282.5,2,2,2565.25
2021-10-07 12:06:00-04:00,1282.25,1282.25,1282.25,1282.25,2,1,2564.5
2021-10-07 12:08:00-04:00,1282.5,1282.5,1282.5,1282.5,1,1,1282.5
2021-10-07 12:09:00-04:00,1282.5,1282.5,1282.25,1282.25,5,3,6411.5
2021-10-07 12:10:00-04:00,1282.75,1282.75,1282.75,1282.75,1,1,1282.75
2021-10-07 12:11:00-04:00,1282.5,1282.5,1281.5,1281.5,9,4,11535.75
2021-10-07 12:12:00-04:00,1281.75,1281.75,1281.75,1281.75,2,2,2563.5
2021-10-07 12:13:00-04:00,1282.0,1282.0,1282.0,1282.0,1,1,1282.0
2021-10-07 12:14:00-04:00,1282.5,1282.5,1281.75,1281.75,3,2,3846.75
2021-10-07 12:16:00-04:00,1282.5,1282.5,1282.5,1282.5,1,1,1282.5
2021-10-07 12:17:00-04:00,1282.25,1282.25,1282.25,1282.25,9,1,11540.25
2021-10-07 12:19:00-04:00,1282.5,1282.5,1282.5,1282.5,2,1,2565.0
2021-10-07 12:20:00-04:00,1282.0,1282.0,1282.0,1282.0,1,1,1282.0
2021-10-07 12:21:00-04:00,1282.25,1282.25,1282.25,1282.25,1,1,1282.25
2021-10-07 12:22:00-04:00,1281.5,1282.0,1281.25,1281.75,9,6,11534.75
2021-10-07 12:23:00-04:00,1281.25,1281.25,1280.75,1280.75,5,3,6405.25
2021-10-07 12:24:00-04:00,1280.25,1280.5,1280.25,1280.25,3,3,3841.0
2021-10-07 12:25:00-04:00,1280.25,1280.5,1280.25,1280.5,2,2,2560.75
2021-10-07 12:26:00-04:00,1280.75,1280.75,1280.75,1280.75,3,1,3842.25
2021-10-07 12:28:00-04:00,1280.25,1280.25,1280.25,1280.25,5,3,6401.25
2021-10-07 12:29:00-04:00,1280.75,1280.75,1280.75,1280.75,2,1,2561.5
2021-10-07 12:30:00-04:00,1281.5,1281.75,1281.25,1281.75,6,6,7689.5
2021-10-07 12:31:00-04:00,1281.5,1281.5,1281.5,1281.5,1,1,1281.5
2021-10-07 12:32:00-04:00,1281.5,1281.5,1280.75,1280.75,11,4,14090.5
2021-10-07 12:33:00-04:00,1281.5,1281.5,1281.5,1281.5,2,2,2563.0
2021-10-07 12:34:00-04:00,1281.5,1281.5,1281.5,1281.5,1,1,1281.5
2021-10-07 12:35:00-04:00,1281.75,1282.0,1281.75,1282.0,5,4,6409.5
2021-10-07 12:36:00-04:00,1281.75,1281.75,1281.75,1281.75,6,4,7690.5
2021-10-07 12:38:00-04:00,1281.75,1282.0,1281.75,1282.0,3,2,3845.5
2021-10-07 12:39:00-04:00,1282.0,1282.0,1282.0,1282.0,28,5,35896.0
2021-10-07 12:40:00-04:00,1282.0,1282.0,1282.0,1282.0,3,1,3846.0
2021-10-07 12:41:00-04:00,1282.0,1282.0,1281.25,1281.25,98,42,125633.75
2021-10-07 12:42:00-04:00,1281.5,1281.5,1281.5,1281.5,1,1,1281.5
2021-10-07 12:43:00-04:00,1281.75,1281.75,1281.75,1281.75,3,3,3845.25
2021-10-07 12:44:00-04:00,1281.75,1282.0,1281.75,1282.0,7,6,8973.25
2021-10-07 12:45:00-04:00,1282.0,1282.0,1281.75,1281.75,4,4,5127.75
2021-10-07 12:46:00-04:00,1281.75,1281.75,1281.75,1281.75,1,1,1281.75
2021-10-07 12:47:00-04:00,1282.0,1282.0,1281.75,1281.75,10,3,12819.25
2021-10-07 12:48:00-04:00,1281.75,1281.75,1281.75,1281.75,1,1,1281.75
2021-10-07 12:50:00-04:00,1282.0,1282.0,1282.0,1282.0,1,1,1282.0
2021-10-07 12:52:00-04:00,1281.75,1281.75,1281.75,1281.75,35,16,44861.25
2021-10-07 12:56:00-04:00,1282.0,1282.0,1282.0,1282.0,3,3,3846.0
2021-10-07 12:57:00-04:00,1281.75,1281.75,1281.75,1281.75,4,1,5127.0
2021-10-07 12:58:00-04:00,1281.75,1281.75,1281.75,1281.75,4,1,5127.0
2021-10-07 12:59:00-04:00,1281.75,1281.75,1281.75,1281.75,70,28,89722.5
2021-10-07 13:00:00-04:00,1281.75,1282.0,1281.75,1282.0,3,2,3845.75
2021-10-07 13:01:00-04:00,1281.75,1281.75,1281.75,1281.75,4,1,5127.0
2021-10-07 13:02:00-04:00,1281.75,1281.75,1281.75,1281.75,7,5,8972.25
2021-10-07 13:03:00-04:00,1281.5,1281.5,1281.5,1281.5,22,1,28193.0
2021-10-07 13:04:00-04:00,1281.75,1281.75,1281.75,1281.75,1,1,1281.75
2021-10-07 13:05:00-04:00,1281.75,1282.0,1281.75,1281.75,4,4,5127.25
2021-10-07 13:06:00-04:00,1281.5,1281.5,1281.5,1281.5,2,2,2563.0
2021-10-07 13:09:00-04:00,1282.0,1282.25,1282.0,1282.0,42,7,53844.25
2021-10-07 13:10:00-04:00,1281.5,1281.5,1281.5,1281.5,1,1,1281.5
2021-10-07 13:11:00-04:00,1281.25,1281.25,1281.25,1281.25,1,1,1281.25
2021-10-07 13:14:00-04:00,1282.0,1282.25,1282.0,1282.25,4,2,5128.25
2021-10-07 13:16:00-04:00,1282.5,1283.25,1282.5,1282.75,21,11,26941.25
2021-10-07 13:17:00-04:00,1282.75,1283.0,1282.75,1283.0,11,6,14112.75
2021-10-07 13:19:00-04:00,1282.75,1282.75,1282.5,1282.5,3,2,3848.0
