,S U22 Comdty,S U22 Comdty,S U22 Comdty,S U22 Comdty,S U22 Comdty,S U22 Comdty,S U22 Comdty
,open,high,low,close,volume,num_trds,value
2021-10-07 08:06:00-04:00,1258.25,1258.25,1258.25,1258.25,1,1,1258.25
2021-10-07 09:30:00-04:00,1254.75,1254.75,1254.75,1254.75,1,1,1254.75
2021-10-07 09:34:00-04:00,1251.5,1251.5,1251.5,1251.5,2,1,2503.0
2021-10-07 09:35:00-04:00,1251.0,1251.0,1251.0,1251.0,2,2,2502.0
2021-10-07 09:36:00-04:00,1249.0,1249.0,1248.75,1249.0,3,3,3746.75
2021-10-07 09:43:00-04:00,1248.75,1248.75,1248.75,1248.75,1,1,1248.75
2021-10-07 10:25:00-04:00,1250.75,1250.75,1250.75,1250.75,1,1,1250.75
2021-10-07 10:26:00-04:00,1251.75,1251.75,1251.75,1251.75,1,1,1251.75
2021-10-07 10:30:00-04:00,1253.75,1253.75,1253.75,1253.75,1,1,1253.75
2021-10-07 10:38:00-04:00,1251.75,1251.75,1251.75,1251.75,1,1,1251.75
2021-10-07 10:47:00-04:00,1254.75,1254.75,1254.75,1254.75,1,1,1254.75
2021-10-07 11:28:00-04:00,1253.5,1253.5,1253.5,1253.5,1,1,1253.5
2021-10-07 12:22:00-04:00,1259.5,1260.0,1259.25,1259.25,11,4,13856.0
2021-10-07 12:25:00-04:00,1257.75,1258.0,1257.75,1258.0,3,3,3773.5
2021-10-07 12:56:00-04:00,1260.25,1260.25,1260.25,1260.25,1,1,1260.25
2021-10-07 12:58:00-04:00,1259.5,1259.5,1259.5,1259.5,1,1,1259.5
2021-10-07 13:07:00-04:00,1259.0,1259.0,1259.0,1259.0,1,1,1259.0
2021-10-07 13:09:00-04:00,1259.5,1259.5,1259.5,1259.5,1,1,1259.5
