,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy
,open,high,low,close,volume,num_trds,value
2021-09-06 18:08:00-04:00,79.785,79.79,79.785,79.79,3,3,239.365
2021-09-06 18:33:00-04:00,79.79,79.79,79.79,79.79,1,1,79.79
2021-09-06 18:36:00-04:00,79.795,79.795,79.795,79.795,1,1,79.795
2021-09-06 18:53:00-04:00,79.78,79.78,79.78,79.78,2,2,159.56
2021-09-06 19:14:00-04:00,79.78,79.78,79.78,79.78,1,1,79.78
2021-09-06 19:28:00-04:00,79.785,79.785,79.785,79.785,2,1,159.57
2021-09-06 20:02:00-04:00,79.78,79.78,79.78,79.78,1,1,79.78
2021-09-06 20:04:00-04:00,79.78,79.78,79.78,79.78,1,1,79.78
2021-09-06 20:10:00-04:00,79.795,79.795,79.795,79.795,1,1,79.795
2021-09-06 20:11:00-04:00,79.795,79.795,79.795,79.795,1,1,79.795
2021-09-06 20:12:00-04:00,79.805,79.805,79.805,79.805,1,1,79.805
2021-09-06 20:13:00-04:00,79.82,79.82,79.82,79.82,1,1,79.82
2021-09-06 20:15:00-04:00,79.83,79.83,79.83,79.83,1,1,79.83
2021-09-06 20:25:00-04:00,79.82,79.82,79.82,79.82,1,1,79.82
2021-09-06 20:31:00-04:00,79.835,79.835,79.835,79.835,1,1,79.835
2021-09-06 20:32:00-04:00,79.835,79.835,79.835,79.835,2,2,159.67
2021-09-06 20:53:00-04:00,79.83,79.83,79.83,79.83,3,2,239.49
2021-09-06 20:59:00-04:00,79.82,79.82,79.82,79.82,1,1,79.82
2021-09-06 21:00:00-04:00,79.815,79.815,79.815,79.815,1,1,79.815
2021-09-06 21:02:00-04:00,79.825,79.825,79.825,79.825,1,1,79.825
2021-09-06 21:08:00-04:00,79.83,79.83,79.83,79.83,2,2,159.66
2021-09-06 21:11:00-04:00,79.83,79.83,79.825,79.825,2,2,159.655
2021-09-06 21:12:00-04:00,79.825,79.825,79.825,79.825,1,1,79.825
2021-09-06 21:13:00-04:00,79.825,79.825,79.825,79.825,1,1,79.825
2021-09-06 21:14:00-04:00,79.825,79.825,79.825,79.825,1,1,79.825
2021-09-06 21:17:00-04:00,79.83,79.83,79.83,79.83,1,1,79.83
2021-09-06 21:18:00-04:00,79.82,79.82,79.82,79.82,1,1,79.82
2021-09-06 21:19:00-04:00,79.83,79.83,79.83,79.83,1,1,79.83
2021-09-06 21:24:00-04:00,79.835,79.835,79.835,79.835,1,1,79.835
2021-09-06 21:25:00-04:00,79.84,79.84,79.84,79.84,1,1,79.84
2021-09-06 21:26:00-04:00,79.835,79.835,79.835,79.835,1,1,79.835
2021-09-06 21:29:00-04:00,79.83,79.83,79.83,79.83,2,2,159.66
2021-09-06 21:34:00-04:00,79.825,79.825,79.825,79.825,2,2,159.65
2021-09-06 21:39:00-04:00,79.835,79.835,79.835,79.835,2,2,159.67
2021-09-06 21:40:00-04:00,79.845,79.845,79.845,79.845,1,1,79.845
2021-09-06 21:42:00-04:00,79.855,79.86,79.855,79.86,2,2,159.715
2021-09-06 21:43:00-04:00,79.84,79.84,79.84,79.84,1,1,79.84
2021-09-06 21:44:00-04:00,79.84,79.84,79.84,79.84,10,3,798.4
2021-09-06 21:45:00-04:00,79.84,79.85,79.84,79.845,110,12,8783.289
2021-09-06 21:46:00-04:00,79.85,79.86,79.85,79.855,311,17,24835.706
2021-09-06 21:47:00-04:00,79.855,79.855,79.855,79.855,2,2,159.71
2021-09-06 21:50:00-04:00,79.84,79.84,79.84,79.84,1,1,79.84
2021-09-06 22:06:00-04:00,79.84,79.84,79.84,79.84,1,1,79.84
2021-09-06 22:13:00-04:00,79.845,79.845,79.845,79.845,1,1,79.845
2021-09-06 22:15:00-04:00,79.86,79.86,79.86,79.86,1,1,79.86
2021-09-06 22:25:00-04:00,79.835,79.835,79.835,79.835,1,1,79.835
2021-09-06 22:39:00-04:00,79.835,79.835,79.835,79.835,1,1,79.835
2021-09-06 22:47:00-04:00,79.84,79.84,79.84,79.84,2,1,159.68
2021-09-06 22:50:00-04:00,79.835,79.835,79.835,79.835,3,3,239.505
2021-09-06 22:57:00-04:00,79.84,79.84,79.84,79.84,2,1,159.68
2021-09-06 22:58:00-04:00,79.84,79.84,79.84,79.84,1,1,79.84
2021-09-06 23:05:00-04:00,79.845,79.845,79.845,79.845,2,1,159.69
2021-09-06 23:14:00-04:00,79.84,79.84,79.84,79.84,1,1,79.84
2021-09-06 23:25:00-04:00,79.805,79.805,79.805,79.805,1,1,79.805
2021-09-06 23:26:00-04:00,79.805,79.805,79.805,79.805,1,1,79.805
2021-09-06 23:30:00-04:00,79.81,79.81,79.81,79.81,2,2,159.62
2021-09-06 23:32:00-04:00,79.805,79.805,79.805,79.805,1,1,79.805
2021-09-06 23:39:00-04:00,79.805,79.805,79.805,79.805,1,1,79.805
2021-09-06 23:44:00-04:00,79.795,79.795,79.795,79.795,5,1,398.975
2021-09-06 23:50:00-04:00,79.785,79.79,79.785,79.79,2,2,159.575
2021-09-06 23:55:00-04:00,79.79,79.79,79.79,79.79,1,1,79.79
2021-09-07 00:16:00-04:00,79.79,79.79,79.79,79.79,3,1,239.37
2021-09-07 00:21:00-04:00,79.79,79.79,79.79,79.79,1,1,79.79
