,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy
,open,high,low,close,volume,num_trds,value
2021-08-23 18:00:00-04:00,79.05,79.1,79.05,79.085,507,111,40093.317
2021-08-23 18:01:00-04:00,79.07,79.075,79.07,79.075,9,5,711.645
2021-08-23 18:02:00-04:00,79.075,79.08,79.075,79.08,14,5,1107.06
2021-08-23 18:03:00-04:00,79.08,79.08,79.08,79.08,2,1,158.16
2021-08-23 18:04:00-04:00,79.08,79.08,79.08,79.08,1,1,79.08
2021-08-23 18:05:00-04:00,79.08,79.08,79.08,79.08,2,2,158.16
2021-08-23 18:08:00-04:00,79.08,79.08,79.08,79.08,1,1,79.08
2021-08-23 18:09:00-04:00,79.08,79.085,79.08,79.08,20,6,1581.62
2021-08-23 18:10:00-04:00,79.075,79.075,79.075,79.075,1,1,79.075
2021-08-23 18:11:00-04:00,79.075,79.075,79.07,79.07,44,8,3479.295
2021-08-23 18:12:00-04:00,79.07,79.075,79.07,79.07,16,5,1265.135
2021-08-23 18:13:00-04:00,79.075,79.08,79.075,79.08,33,5,2609.505
2021-08-23 18:14:00-04:00,79.075,79.075,79.075,79.075,5,3,395.375
2021-08-23 18:15:00-04:00,79.07,79.075,79.07,79.075,10,4,790.71
2021-08-23 18:16:00-04:00,79.07,79.07,79.07,79.07,1,1,79.07
2021-08-23 18:17:00-04:00,79.07,79.08,79.07,79.08,25,6,1976.795
2021-08-23 18:21:00-04:00,79.08,79.08,79.08,79.08,3,2,237.24
2021-08-23 18:23:00-04:00,79.08,79.08,79.08,79.08,1,1,79.08
2021-08-23 18:24:00-04:00,79.07,79.075,79.065,79.075,21,4,1660.48
2021-08-23 18:25:00-04:00,79.07,79.07,79.065,79.065,5,3,395.345
2021-08-23 18:26:00-04:00,79.065,79.07,79.065,79.07,8,2,632.53
2021-08-23 18:28:00-04:00,79.065,79.065,79.065,79.065,1,1,79.065
2021-08-23 18:29:00-04:00,79.07,79.07,79.065,79.065,7,4,553.46
2021-08-23 18:30:00-04:00,79.07,79.07,79.07,79.07,3,3,237.21
2021-08-23 18:31:00-04:00,79.075,79.075,79.075,79.075,2,1,158.15
2021-08-23 18:33:00-04:00,79.065,79.075,79.065,79.075,22,7,1739.47
2021-08-23 18:34:00-04:00,79.065,79.065,79.065,79.065,5,1,395.325
2021-08-23 18:35:00-04:00,79.07,79.07,79.065,79.07,11,8,869.735
2021-08-23 18:37:00-04:00,79.06,79.065,79.06,79.065,47,11,3715.875
2021-08-23 18:38:00-04:00,79.06,79.065,79.06,79.065,12,7,948.735
2021-08-23 18:39:00-04:00,79.06,79.06,79.06,79.06,7,6,553.42
2021-08-23 18:40:00-04:00,79.06,79.065,79.06,79.065,24,14,1897.48
2021-08-23 18:42:00-04:00,79.06,79.065,79.06,79.065,10,3,790.615
2021-08-23 18:45:00-04:00,79.065,79.065,79.065,79.065,5,3,395.325
2021-08-23 18:46:00-04:00,79.065,79.065,79.065,79.065,1,1,79.065
2021-08-23 18:47:00-04:00,79.06,79.06,79.045,79.045,19,7,1502.065
2021-08-23 18:49:00-04:00,79.05,79.055,79.05,79.05,29,12,2292.5
2021-08-23 18:50:00-04:00,79.055,79.055,79.05,79.055,8,5,632.425
2021-08-23 18:51:00-04:00,79.045,79.045,79.045,79.045,4,2,316.18
2021-08-23 18:54:00-04:00,79.04,79.045,79.035,79.035,15,5,1185.605
2021-08-23 18:56:00-04:00,79.035,79.035,79.035,79.035,1,1,79.035
2021-08-23 18:57:00-04:00,79.04,79.04,79.04,79.04,8,2,632.32
2021-08-23 18:59:00-04:00,79.04,79.045,79.04,79.04,26,7,2055.055
2021-08-23 19:00:00-04:00,79.04,79.045,79.035,79.035,42,15,3319.585
2021-08-23 19:01:00-04:00,79.03,79.035,79.03,79.035,128,11,10115.895
2021-08-23 19:02:00-04:00,79.03,79.035,79.03,79.035,26,3,2054.8
2021-08-23 19:03:00-04:00,79.03,79.03,79.03,79.03,1,1,79.03
2021-08-23 19:06:00-04:00,79.03,79.04,79.03,79.04,3,2,237.11
2021-08-23 19:08:00-04:00,79.04,79.04,79.04,79.04,4,1,316.16
2021-08-23 19:10:00-04:00,79.04,79.04,79.04,79.04,1,1,79.04
2021-08-23 19:13:00-04:00,79.04,79.045,79.04,79.045,17,6,1343.71
2021-08-23 19:14:00-04:00,79.045,79.045,79.045,79.045,3,1,237.135
2021-08-23 19:15:00-04:00,79.045,79.05,79.045,79.05,15,4,1185.69
2021-08-23 19:16:00-04:00,79.05,79.05,79.05,79.05,2,1,158.1
2021-08-23 19:17:00-04:00,79.045,79.045,79.045,79.045,1,1,79.045
2021-08-23 19:18:00-04:00,79.04,79.04,79.04,79.04,1,1,79.04
2021-08-23 19:19:00-04:00,79.045,79.045,79.045,79.045,2,1,158.09
2021-08-23 19:21:00-04:00,79.04,79.04,79.035,79.04,17,3,1343.65
2021-08-23 19:24:00-04:00,79.035,79.035,79.035,79.035,4,2,316.14
2021-08-23 19:25:00-04:00,79.04,79.04,79.04,79.04,4,1,316.16
2021-08-23 19:29:00-04:00,79.04,79.045,79.04,79.045,5,3,395.21
2021-08-23 19:30:00-04:00,79.035,79.035,79.035,79.035,1,1,79.035
2021-08-23 19:33:00-04:00,79.035,79.035,79.035,79.035,34,4,2687.19
2021-08-23 19:34:00-04:00,79.03,79.035,79.03,79.035,32,7,2529.015
2021-08-23 19:35:00-04:00,79.03,79.03,79.025,79.025,3,3,237.08
2021-08-23 19:37:00-04:00,79.03,79.03,79.03,79.03,3,2,237.09
2021-08-23 19:38:00-04:00,79.03,79.035,79.03,79.035,7,2,553.225
2021-08-23 19:39:00-04:00,79.03,79.03,79.03,79.03,3,1,237.09
2021-08-23 19:40:00-04:00,79.025,79.03,79.025,79.03,5,2,395.145
2021-08-23 19:43:00-04:00,79.035,79.035,79.035,79.035,1,1,79.035
2021-08-23 19:47:00-04:00,79.035,79.035,79.035,79.035,8,2,632.28
2021-08-23 19:48:00-04:00,79.035,79.035,79.035,79.035,11,6,869.385
2021-08-23 19:49:00-04:00,79.03,79.035,79.03,79.03,16,5,1264.495
2021-08-23 19:50:00-04:00,79.035,79.04,79.035,79.04,8,4,632.29
2021-08-23 19:54:00-04:00,79.025,79.025,79.025,79.025,6,4,474.15
2021-08-23 19:55:00-04:00,79.02,79.02,79.02,79.02,3,2,237.06
2021-08-23 19:56:00-04:00,79.025,79.025,79.025,79.025,12,3,948.3
2021-08-23 19:58:00-04:00,79.025,79.025,79.025,79.025,4,2,316.1
2021-08-23 19:59:00-04:00,79.025,79.025,79.02,79.02,10,5,790.215
2021-08-23 20:00:00-04:00,79.015,79.03,79.015,79.03,22,13,1738.58
2021-08-23 20:01:00-04:00,79.035,79.035,79.03,79.035,8,8,632.275
2021-08-23 20:02:00-04:00,79.04,79.04,79.015,79.035,123,38,9720.621
2021-08-23 20:03:00-04:00,79.035,79.05,79.035,79.05,33,11,2608.335
2021-08-23 20:04:00-04:00,79.045,79.055,79.045,79.055,22,7,1739.1
2021-08-23 20:05:00-04:00,79.055,79.055,79.04,79.04,20,7,1580.98
2021-08-23 20:06:00-04:00,79.04,79.05,79.04,79.05,30,6,2371.33
2021-08-23 20:07:00-04:00,79.05,79.06,79.05,79.06,100,28,7905.495
2021-08-23 20:08:00-04:00,79.06,79.06,79.06,79.06,42,32,3320.52
2021-08-23 20:09:00-04:00,79.055,79.055,79.05,79.055,50,5,3952.73
2021-08-23 20:10:00-04:00,79.06,79.06,79.06,79.06,12,3,948.72
2021-08-23 20:11:00-04:00,79.055,79.06,79.045,79.045,29,12,2292.37
2021-08-23 20:12:00-04:00,79.04,79.04,79.04,79.04,1,1,79.04
2021-08-23 20:13:00-04:00,79.035,79.035,79.03,79.035,8,5,632.255
2021-08-23 20:14:00-04:00,79.035,79.035,79.035,79.035,1,1,79.035
2021-08-23 20:15:00-04:00,79.035,79.035,79.035,79.035,5,3,395.175
2021-08-23 20:16:00-04:00,79.03,79.03,79.03,79.03,5,2,395.15
2021-08-23 20:17:00-04:00,79.025,79.025,79.02,79.025,50,12,3951.045
2021-08-23 20:18:00-04:00,79.025,79.025,79.025,79.025,1,1,79.025
2021-08-23 20:19:00-04:00,79.025,79.025,79.02,79.02,6,2,474.14
2021-08-23 20:20:00-04:00,79.02,79.02,79.02,79.02,30,4,2370.6
2021-08-23 20:21:00-04:00,79.02,79.02,79.01,79.01,10,6,790.165
2021-08-23 20:22:00-04:00,79.015,79.015,79.01,79.01,28,2,2212.285
2021-08-23 20:24:00-04:00,79.01,79.015,79.01,79.015,13,4,1027.19
2021-08-23 20:25:00-04:00,79.01,79.015,79.01,79.015,44,12,3476.56
2021-08-23 20:26:00-04:00,79.01,79.01,79.01,79.01,48,12,3792.48
2021-08-23 20:27:00-04:00,79.015,79.015,79.01,79.01,19,7,1501.24
2021-08-23 20:28:00-04:00,79.01,79.01,79.01,79.01,23,9,1817.23
2021-08-23 20:29:00-04:00,79.01,79.01,79.01,79.01,20,7,1580.2
2021-08-23 20:30:00-04:00,79.01,79.01,79.01,79.01,3,2,237.03
2021-08-23 20:31:00-04:00,79.01,79.015,79.01,79.015,9,4,711.12
2021-08-23 20:33:00-04:00,79.01,79.01,79.01,79.01,2,1,158.02
2021-08-23 20:34:00-04:00,79.015,79.015,79.015,79.015,5,4,395.075
2021-08-23 20:35:00-04:00,79.015,79.015,79.015,79.015,3,3,237.045
2021-08-23 20:36:00-04:00,79.02,79.02,79.005,79.01,41,12,3239.4
2021-08-23 20:38:00-04:00,79.015,79.015,79.015,79.015,1,1,79.015
2021-08-23 20:39:00-04:00,79.015,79.015,79.015,79.015,5,5,395.075
2021-08-23 20:40:00-04:00,79.015,79.015,79.015,79.015,1,1,79.015
2021-08-23 20:41:00-04:00,79.02,79.02,79.02,79.02,11,5,869.22
2021-08-23 20:42:00-04:00,79.015,79.015,79.01,79.01,4,2,316.05
2021-08-23 20:45:00-04:00,79.01,79.015,79.01,79.015,14,12,1106.19
2021-08-23 20:46:00-04:00,79.015,79.02,79.015,79.02,2,2,158.035
2021-08-23 20:47:00-04:00,79.02,79.02,79.02,79.02,2,2,158.04
2021-08-23 20:48:00-04:00,79.02,79.02,79.02,79.02,12,4,948.24
2021-08-23 20:49:00-04:00,79.015,79.015,79.01,79.01,4,3,316.05
2021-08-23 20:51:00-04:00,79.015,79.015,79.015,79.015,4,2,316.06
2021-08-23 20:52:00-04:00,79.015,79.015,79.01,79.01,10,7,790.12
2021-08-23 20:53:00-04:00,79.01,79.01,79.01,79.01,14,5,1106.14
2021-08-23 20:54:00-04:00,79.015,79.015,79.01,79.015,14,8,1106.17
2021-08-23 20:55:00-04:00,79.015,79.02,79.01,79.01,16,7,1264.23
2021-08-23 20:56:00-04:00,79.01,79.01,79.01,79.01,1,1,79.01
2021-08-23 20:57:00-04:00,79.005,79.01,79.005,79.01,36,14,2844.24
2021-08-23 20:58:00-04:00,79.005,79.005,79.005,79.005,8,6,632.04
2021-08-23 20:59:00-04:00,79.005,79.005,79.0,79.005,7,6,553.025
2021-08-23 21:00:00-04:00,79.005,79.005,79.005,79.005,16,8,1264.08
