,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy
,open,high,low,close,volume,num_trds,value
2021-08-24 09:44:00-04:00,79.145,79.145,79.145,79.145,1,1,79.145
2021-08-24 09:49:00-04:00,79.165,79.165,79.165,79.165,1,1,79.165
2021-08-24 11:05:00-04:00,79.395,79.395,79.395,79.395,1,1,79.395
2021-08-24 15:01:00-04:00,79.39,79.39,79.39,79.39,1,1,79.39
