,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy
,open,high,low,close,volume,num_trds,value
2021-10-10 18:17:00-04:00,80.19,80.19,80.19,80.19,1,1,80.19
2021-10-10 19:38:00-04:00,80.13,80.13,80.13,80.13,1,1,80.13
2021-10-10 21:21:00-04:00,80.23,80.23,80.23,80.23,1,1,80.23
2021-10-11 08:45:00-04:00,80.18,80.18,80.18,80.18,2,1,160.36
2021-10-11 08:46:00-04:00,80.16,80.16,80.16,80.16,2,1,160.32
