,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy
,open,high,low,close,volume,num_trds,value
2021-10-11 03:32:00-04:00,80.31,80.31,80.31,80.31,3,1,240.93
2021-10-11 04:54:00-04:00,80.33,80.33,80.325,80.325,2,2,160.655
2021-10-11 06:02:00-04:00,80.275,80.275,80.275,80.275,1,1,80.275
2021-10-11 08:12:00-04:00,80.205,80.205,80.205,80.205,1,1,80.205
2021-10-11 09:27:00-04:00,80.25,80.25,80.25,80.25,1,1,80.25
2021-10-11 10:02:00-04:00,80.28,80.295,80.28,80.295,3,2,240.87
2021-10-11 13:21:00-04:00,80.14,80.14,80.135,80.135,4,3,320.55
