,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy
,open,high,low,close,volume,num_trds,value
2021-07-15 18:44:00-04:00,79.415,79.415,79.415,79.415,1,1,79.415
2021-07-15 20:54:00-04:00,79.415,79.435,79.415,79.435,2,2,158.85
2021-07-16 03:31:00-04:00,79.445,79.445,79.445,79.445,1,1,79.445
2021-07-16 04:15:00-04:00,79.45,79.45,79.45,79.45,1,1,79.45
2021-07-16 04:37:00-04:00,79.515,79.515,79.515,79.515,1,1,79.515
2021-07-16 05:24:00-04:00,79.5,79.5,79.5,79.5,1,1,79.5
2021-07-16 05:29:00-04:00,79.51,79.51,79.51,79.51,1,1,79.51
2021-07-16 07:11:00-04:00,79.4,79.4,79.4,79.4,1,1,79.4
2021-07-16 07:21:00-04:00,79.4,79.4,79.4,79.4,1,1,79.4
2021-07-16 07:35:00-04:00,79.405,79.405,79.405,79.405,1,1,79.405
2021-07-16 07:37:00-04:00,79.415,79.415,79.415,79.415,1,1,79.415
2021-07-16 08:06:00-04:00,79.425,79.425,79.425,79.425,1,1,79.425
2021-07-16 08:14:00-04:00,79.435,79.435,79.435,79.435,1,1,79.435
2021-07-16 08:32:00-04:00,79.405,79.405,79.405,79.405,1,1,79.405
2021-07-16 08:33:00-04:00,79.45,79.45,79.45,79.45,1,1,79.45
2021-07-16 08:41:00-04:00,79.405,79.405,79.405,79.405,1,1,79.405
2021-07-16 08:55:00-04:00,79.475,79.475,79.475,79.475,3,1,238.425
2021-07-16 09:04:00-04:00,79.45,79.45,79.45,79.45,4,1,317.8
2021-07-16 09:05:00-04:00,79.455,79.455,79.455,79.455,1,1,79.455
2021-07-16 09:15:00-04:00,79.51,79.51,79.51,79.51,1,1,79.51
2021-07-16 09:16:00-04:00,79.535,79.535,79.53,79.53,2,2,159.065
2021-07-16 09:30:00-04:00,79.485,79.485,79.48,79.48,2,2,158.965
2021-07-16 09:35:00-04:00,79.5,79.5,79.485,79.485,12,3,953.85
2021-07-16 09:42:00-04:00,79.44,79.44,79.44,79.44,3,1,238.32
2021-07-16 09:48:00-04:00,79.38,79.38,79.38,79.38,1,1,79.38
2021-07-16 10:01:00-04:00,79.415,79.415,79.415,79.415,2,1,158.83
2021-07-16 10:15:00-04:00,79.33,79.33,79.31,79.31,2,2,158.64
2021-07-16 10:16:00-04:00,79.32,79.32,79.32,79.32,2,1,158.64
2021-07-16 10:22:00-04:00,79.31,79.31,79.31,79.31,2,1,158.62
2021-07-16 10:31:00-04:00,79.39,79.39,79.39,79.39,1,1,79.39
2021-07-16 10:35:00-04:00,79.395,79.395,79.365,79.365,30,7,2381.4
2021-07-16 10:36:00-04:00,79.35,79.35,79.35,79.35,21,2,1666.35
2021-07-16 10:38:00-04:00,79.37,79.375,79.36,79.375,5,4,396.825
2021-07-16 10:39:00-04:00,79.38,79.38,79.38,79.38,1,1,79.38
2021-07-16 10:53:00-04:00,79.36,79.36,79.36,79.36,2,2,158.72
2021-07-16 10:55:00-04:00,79.395,79.395,79.395,79.395,1,1,79.395
2021-07-16 10:57:00-04:00,79.365,79.365,79.365,79.365,1,1,79.365
2021-07-16 10:59:00-04:00,79.38,79.38,79.38,79.38,15,2,1190.7
