,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index
,open,high,low,close,volume,num_trds,value
2021-09-20 18:12:00-04:00,4339.75,4339.75,4339.75,4339.75,2,2,8679.5
2021-09-20 18:40:00-04:00,4341.25,4341.25,4341.25,4341.25,1,1,4341.25
2021-09-20 18:55:00-04:00,4339.75,4339.75,4339.75,4339.75,1,1,4339.75
2021-09-20 19:00:00-04:00,4339.75,4340.75,4339.75,4340.75,9,5,39062.0
2021-09-20 19:12:00-04:00,4338.75,4338.75,4338.75,4338.75,1,1,4338.75
2021-09-20 19:17:00-04:00,4335.0,4335.0,4335.0,4335.0,3,2,13005.0
2021-09-20 19:35:00-04:00,4334.25,4334.25,4334.25,4334.25,1,1,4334.25
2021-09-20 19:48:00-04:00,4343.25,4343.25,4343.25,4343.25,1,1,4343.25
2021-09-20 19:55:00-04:00,4345.25,4347.0,4345.25,4347.0,3,3,13038.75
2021-09-20 20:00:00-04:00,4346.75,4348.25,4346.75,4348.25,4,3,17391.5
2021-09-20 20:05:00-04:00,4345.75,4345.75,4345.75,4345.75,1,1,4345.75
2021-09-20 20:08:00-04:00,4349.25,4349.25,4349.25,4349.25,1,1,4349.25
2021-09-20 20:09:00-04:00,4350.25,4350.25,4350.25,4350.25,3,2,13050.75
2021-09-20 20:18:00-04:00,4354.75,4354.75,4354.75,4354.75,1,1,4354.75
2021-09-20 20:21:00-04:00,4354.0,4354.0,4354.0,4354.0,2,1,8708.0
2021-09-20 20:27:00-04:00,4354.0,4354.0,4353.0,4353.0,3,3,13061.0
2021-09-20 20:28:00-04:00,4353.0,4353.0,4353.0,4353.0,5,2,21765.0
2021-09-20 20:32:00-04:00,4356.0,4356.0,4356.0,4356.0,1,1,4356.0
2021-09-20 20:33:00-04:00,4356.0,4357.0,4356.0,4357.0,5,2,21781.0
2021-09-20 20:39:00-04:00,4357.25,4357.25,4357.25,4357.25,5,1,21786.25
2021-09-20 20:47:00-04:00,4354.5,4354.5,4354.5,4354.5,2,1,8709.0
2021-09-20 20:54:00-04:00,4353.25,4353.25,4353.25,4353.25,1,1,4353.25
2021-09-20 20:55:00-04:00,4352.0,4352.0,4352.0,4352.0,1,1,4352.0
2021-09-20 20:57:00-04:00,4350.25,4350.25,4350.0,4350.0,2,2,8700.25
2021-09-20 20:58:00-04:00,4350.0,4350.0,4350.0,4350.0,1,1,4350.0
2021-09-20 21:00:00-04:00,4348.5,4348.5,4348.5,4348.5,1,1,4348.5
2021-09-20 21:01:00-04:00,4348.0,4348.0,4348.0,4348.0,1,1,4348.0
2021-09-20 21:02:00-04:00,4348.0,4348.0,4346.5,4346.5,5,3,21735.5
2021-09-20 21:03:00-04:00,4346.5,4346.5,4346.5,4346.5,2,2,8693.0
2021-09-20 21:04:00-04:00,4347.0,4347.0,4347.0,4347.0,3,1,13041.0
2021-09-20 21:07:00-04:00,4351.0,4351.0,4351.0,4351.0,1,1,4351.0
2021-09-20 21:33:00-04:00,4350.25,4350.25,4350.25,4350.25,1,1,4350.25
2021-09-20 21:35:00-04:00,4353.75,4353.75,4353.75,4353.75,2,1,8707.5
2021-09-20 21:39:00-04:00,4347.75,4347.75,4347.75,4347.75,1,1,4347.75
2021-09-20 21:41:00-04:00,4349.5,4349.5,4349.5,4349.5,1,1,4349.5
2021-09-20 21:49:00-04:00,4355.0,4355.0,4355.0,4355.0,1,1,4355.0
2021-09-20 22:48:00-04:00,4357.0,4357.0,4357.0,4357.0,2,1,8714.0
2021-09-20 23:24:00-04:00,4356.75,4356.75,4356.75,4356.75,1,1,4356.75
2021-09-20 23:46:00-04:00,4362.0,4365.0,4362.0,4363.75,21,9,91630.75
2021-09-20 23:47:00-04:00,4364.75,4364.75,4363.5,4363.5,4,2,17457.75
2021-09-20 23:54:00-04:00,4365.0,4365.0,4365.0,4365.0,1,1,4365.0
2021-09-20 23:55:00-04:00,4364.5,4364.5,4364.5,4364.5,1,1,4364.5
2021-09-20 23:58:00-04:00,4365.75,4366.5,4365.75,4366.5,7,4,30562.5
2021-09-20 23:59:00-04:00,4364.75,4364.75,4364.75,4364.75,1,1,4364.75
2021-09-21 00:00:00-04:00,4364.0,4364.0,4364.0,4364.0,1,1,4364.0
2021-09-21 00:04:00-04:00,4363.5,4363.5,4363.5,4363.5,1,1,4363.5
2021-09-21 00:06:00-04:00,4363.5,4363.5,4363.5,4363.5,1,1,4363.5
2021-09-21 00:08:00-04:00,4362.75,4362.75,4362.75,4362.75,1,1,4362.75
2021-09-21 00:13:00-04:00,4364.0,4364.0,4364.0,4364.0,1,1,4364.0
2021-09-21 00:25:00-04:00,4366.0,4366.0,4366.0,4366.0,1,1,4366.0
2021-09-21 00:56:00-04:00,4364.75,4364.75,4364.75,4364.75,5,1,21823.75
2021-09-21 00:58:00-04:00,4364.5,4364.5,4364.5,4364.5,2,1,8729.0
2021-09-21 01:10:00-04:00,4364.75,4364.75,4364.75,4364.75,2,1,8729.5
2021-09-21 01:11:00-04:00,4365.25,4367.0,4365.25,4366.25,14,9,61128.25
2021-09-21 01:20:00-04:00,4361.5,4361.5,4361.5,4361.5,6,1,26169.0
2021-09-21 01:27:00-04:00,4361.75,4361.75,4361.75,4361.75,2,1,8723.5
2021-09-21 01:40:00-04:00,4361.75,4361.75,4361.75,4361.75,4,2,17447.0
2021-09-21 01:42:00-04:00,4360.0,4360.0,4359.5,4359.5,2,2,8719.5
2021-09-21 01:43:00-04:00,4361.5,4361.5,4361.5,4361.5,1,1,4361.5
2021-09-21 01:47:00-04:00,4359.75,4359.75,4359.75,4359.75,1,1,4359.75
2021-09-21 01:53:00-04:00,4356.75,4356.75,4356.0,4356.0,4,3,17425.75
2021-09-21 01:54:00-04:00,4355.75,4355.75,4355.75,4355.75,18,2,78403.5
2021-09-21 01:58:00-04:00,4357.25,4357.25,4357.0,4357.0,4,3,17428.25
2021-09-21 02:06:00-04:00,4358.5,4358.5,4358.5,4358.5,1,1,4358.5
2021-09-21 02:11:00-04:00,4364.0,4364.0,4364.0,4364.0,17,5,74188.0
2021-09-21 02:13:00-04:00,4364.5,4364.5,4364.5,4364.5,1,1,4364.5
2021-09-21 02:15:00-04:00,4364.75,4364.75,4364.5,4364.5,4,2,17458.5
2021-09-21 02:18:00-04:00,4362.75,4362.75,4362.75,4362.75,2,1,8725.5
2021-09-21 02:23:00-04:00,4363.75,4363.75,4363.75,4363.75,2,1,8727.5
2021-09-21 02:32:00-04:00,4368.0,4368.0,4368.0,4368.0,3,1,13104.0
2021-09-21 02:33:00-04:00,4368.0,4368.0,4368.0,4368.0,1,1,4368.0
2021-09-21 02:37:00-04:00,4366.5,4366.5,4366.5,4366.5,1,1,4366.5
2021-09-21 02:59:00-04:00,4364.5,4364.5,4364.5,4364.5,3,3,13093.5
2021-09-21 03:01:00-04:00,4370.0,4370.0,4370.0,4370.0,2,1,8740.0
2021-09-21 03:10:00-04:00,4368.25,4368.25,4368.25,4368.25,1,1,4368.25
2021-09-21 03:16:00-04:00,4367.5,4367.5,4367.5,4367.5,5,1,21837.5
2021-09-21 03:18:00-04:00,4369.75,4370.75,4369.75,4370.75,6,3,26219.5
2021-09-21 03:19:00-04:00,4371.5,4371.5,4371.5,4371.5,1,1,4371.5
2021-09-21 03:25:00-04:00,4371.5,4371.5,4371.5,4371.5,1,1,4371.5
2021-09-21 03:34:00-04:00,4374.25,4374.25,4374.25,4374.25,1,1,4374.25
2021-09-21 03:36:00-04:00,4375.25,4376.5,4375.25,4376.5,7,4,30633.5
2021-09-21 03:40:00-04:00,4374.5,4374.5,4374.5,4374.5,1,1,4374.5
2021-09-21 03:42:00-04:00,4378.5,4378.5,4378.5,4378.5,1,1,4378.5
2021-09-21 03:45:00-04:00,4381.25,4381.25,4381.25,4381.25,1,1,4381.25
2021-09-21 03:46:00-04:00,4382.0,4382.0,4380.5,4380.5,2,2,8762.5
2021-09-21 04:02:00-04:00,4383.0,4383.0,4383.0,4383.0,1,1,4383.0
2021-09-21 04:15:00-04:00,4385.0,4386.25,4385.0,4386.25,3,3,13157.25
2021-09-21 04:18:00-04:00,4384.0,4384.0,4384.0,4384.0,1,1,4384.0
2021-09-21 04:21:00-04:00,4381.75,4381.75,4381.75,4381.75,1,1,4381.75
2021-09-21 04:23:00-04:00,4380.0,4380.0,4380.0,4380.0,1,1,4380.0
2021-09-21 04:27:00-04:00,4378.75,4378.75,4378.75,4378.75,2,1,8757.5
2021-09-21 04:30:00-04:00,4380.25,4380.25,4380.25,4380.25,1,1,4380.25
2021-09-21 04:33:00-04:00,4383.0,4383.0,4383.0,4383.0,1,1,4383.0
2021-09-21 04:40:00-04:00,4387.0,4387.0,4387.0,4387.0,7,2,30709.0
2021-09-21 04:42:00-04:00,4384.5,4384.5,4384.5,4384.5,1,1,4384.5
2021-09-21 04:45:00-04:00,4384.75,4384.75,4384.75,4384.75,1,1,4384.75
2021-09-21 04:50:00-04:00,4386.25,4386.25,4386.25,4386.25,1,1,4386.25
2021-09-21 04:51:00-04:00,4386.0,4386.0,4386.0,4386.0,8,1,35088.0
2021-09-21 04:52:00-04:00,4385.5,4385.5,4385.5,4385.5,1,1,4385.5
2021-09-21 04:54:00-04:00,4384.0,4384.0,4384.0,4384.0,1,1,4384.0
2021-09-21 04:58:00-04:00,4379.0,4379.0,4379.0,4379.0,1,1,4379.0
2021-09-21 05:02:00-04:00,4379.25,4379.75,4379.25,4379.75,4,2,17518.0
2021-09-21 05:03:00-04:00,4378.0,4378.0,4378.0,4378.0,1,1,4378.0
2021-09-21 05:13:00-04:00,4377.25,4377.25,4377.25,4377.25,1,1,4377.25
2021-09-21 05:17:00-04:00,4375.5,4375.5,4375.5,4375.5,2,1,8751.0
2021-09-21 05:29:00-04:00,4375.0,4375.0,4375.0,4375.0,1,1,4375.0
2021-09-21 05:41:00-04:00,4379.5,4379.5,4379.5,4379.5,1,1,4379.5
2021-09-21 06:12:00-04:00,4377.0,4377.0,4377.0,4377.0,1,1,4377.0
2021-09-21 06:33:00-04:00,4376.5,4376.5,4376.5,4376.5,1,1,4376.5
2021-09-21 06:43:00-04:00,4377.0,4377.0,4377.0,4377.0,1,1,4377.0
2021-09-21 07:22:00-04:00,4373.75,4373.75,4373.75,4373.75,1,1,4373.75
2021-09-21 07:23:00-04:00,4374.0,4374.0,4374.0,4374.0,1,1,4374.0
2021-09-21 07:24:00-04:00,4374.25,4374.25,4374.25,4374.25,1,1,4374.25
2021-09-21 07:26:00-04:00,4375.0,4375.0,4375.0,4375.0,1,1,4375.0
2021-09-21 07:34:00-04:00,4373.0,4373.0,4373.0,4373.0,1,1,4373.0
2021-09-21 07:35:00-04:00,4372.75,4372.75,4372.75,4372.75,1,1,4372.75
2021-09-21 07:37:00-04:00,4370.0,4370.0,4369.5,4369.5,4,3,17478.5
2021-09-21 07:42:00-04:00,4370.5,4370.5,4370.5,4370.5,1,1,4370.5
2021-09-21 07:55:00-04:00,4372.0,4372.0,4372.0,4372.0,1,1,4372.0
2021-09-21 08:14:00-04:00,4372.25,4372.25,4370.75,4371.0,16,6,69943.75
2021-09-21 08:31:00-04:00,4370.5,4370.5,4370.5,4370.5,9,1,39334.5
2021-09-21 08:32:00-04:00,4368.5,4368.5,4368.5,4368.5,9,1,39316.5
2021-09-21 08:39:00-04:00,4370.25,4370.25,4370.25,4370.25,2,1,8740.5
2021-09-21 08:50:00-04:00,4371.75,4371.75,4371.75,4371.75,1,1,4371.75
2021-09-21 08:53:00-04:00,4368.5,4368.5,4368.5,4368.5,18,1,78633.0
2021-09-21 08:54:00-04:00,4367.0,4367.0,4367.0,4367.0,1,1,4367.0
2021-09-21 08:59:00-04:00,4363.75,4363.75,4363.75,4363.75,5,1,21818.75
2021-09-21 09:02:00-04:00,4364.75,4364.75,4364.75,4364.75,1,1,4364.75
2021-09-21 09:03:00-04:00,4364.25,4364.25,4364.25,4364.25,1,1,4364.25
2021-09-21 09:04:00-04:00,4363.75,4365.5,4363.75,4365.5,7,3,30556.75
2021-09-21 09:05:00-04:00,4366.0,4366.0,4365.75,4365.75,4,2,17463.5
2021-09-21 09:15:00-04:00,4361.25,4361.5,4361.25,4361.5,2,2,8722.75
2021-09-21 09:17:00-04:00,4359.25,4360.0,4359.25,4360.0,19,2,82826.5
2021-09-21 09:20:00-04:00,4360.0,4360.0,4360.0,4360.0,1,1,4360.0
2021-09-21 09:22:00-04:00,4359.75,4359.75,4359.75,4359.75,1,1,4359.75
2021-09-21 09:29:00-04:00,4363.75,4363.75,4363.75,4363.75,1,1,4363.75
2021-09-21 09:30:00-04:00,4360.0,4360.0,4359.5,4359.5,6,2,26157.5
2021-09-21 09:31:00-04:00,4354.25,4355.25,4353.75,4355.25,3,3,13063.25
2021-09-21 09:32:00-04:00,4355.75,4355.75,4355.75,4355.75,1,1,4355.75
2021-09-21 09:34:00-04:00,4355.5,4357.0,4355.5,4357.0,2,2,8712.5
2021-09-21 09:35:00-04:00,4358.25,4361.75,4358.25,4361.75,20,4,87188.0
2021-09-21 09:36:00-04:00,4360.0,4361.5,4360.0,4361.5,3,2,13083.0
2021-09-21 09:37:00-04:00,4362.5,4362.5,4362.5,4362.5,1,1,4362.5
2021-09-21 09:38:00-04:00,4363.75,4367.75,4363.75,4367.75,5,5,21828.0
2021-09-21 09:39:00-04:00,4367.0,4367.0,4367.0,4367.0,1,1,4367.0
2021-09-21 09:43:00-04:00,4361.0,4361.0,4361.0,4361.0,3,1,13083.0
2021-09-21 09:44:00-04:00,4362.0,4364.75,4362.0,4364.75,3,3,13090.25
2021-09-21 09:45:00-04:00,4370.25,4370.25,4370.25,4370.25,1,1,4370.25
2021-09-21 09:47:00-04:00,4372.0,4372.0,4372.0,4372.0,1,1,4372.0
2021-09-21 09:49:00-04:00,4375.25,4375.5,4374.75,4374.75,3,3,13125.5
2021-09-21 09:51:00-04:00,4370.25,4370.25,4370.25,4370.25,1,1,4370.25
2021-09-21 09:54:00-04:00,4370.0,4370.0,4370.0,4370.0,2,1,8740.0
2021-09-21 09:57:00-04:00,4364.0,4364.0,4363.0,4363.0,21,4,91637.5
2021-09-21 10:00:00-04:00,4364.0,4365.25,4364.0,4364.75,4,4,17459.0
2021-09-21 10:03:00-04:00,4361.0,4361.0,4359.75,4359.75,4,2,17440.25
2021-09-21 10:04:00-04:00,4363.0,4363.0,4363.0,4363.0,1,1,4363.0
2021-09-21 10:05:00-04:00,4363.75,4363.75,4359.5,4359.5,2,2,8723.25
2021-09-21 10:07:00-04:00,4354.5,4355.0,4354.5,4355.0,4,2,17419.5
2021-09-21 10:08:00-04:00,4354.25,4354.25,4352.25,4352.25,10,2,43540.5
2021-09-21 10:09:00-04:00,4352.5,4352.5,4347.0,4347.0,11,4,47823.5
2021-09-21 10:12:00-04:00,4347.0,4348.0,4347.0,4348.0,2,2,8695.0
2021-09-21 10:13:00-04:00,4344.25,4345.5,4344.25,4345.25,12,4,52142.25
