,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy
,open,high,low,close,volume,num_trds,value
2021-10-17 21:19:00-04:00,80.76,80.76,80.76,80.76,1,1,80.76
2021-10-18 00:11:00-04:00,80.69,80.69,80.69,80.69,9,1,726.21
2021-10-18 00:20:00-04:00,80.69,80.69,80.69,80.69,9,1,726.21
2021-10-18 01:22:00-04:00,80.67,80.67,80.67,80.67,18,3,1452.06
2021-10-18 03:32:00-04:00,80.66,80.66,80.66,80.66,4,1,322.64
2021-10-18 11:01:00-04:00,80.855,80.855,80.855,80.855,1,1,80.855
2021-10-18 11:59:00-04:00,80.9,80.9,80.9,80.9,1,1,80.9
2021-10-18 14:26:00-04:00,80.78,80.785,80.78,80.785,2,2,161.565
