,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty
,open,high,low,close,volume,num_trds,value
2021-06-27 20:00:00-04:00,1261.5,1263.75,1260.0,1262.5,17,14,21452.25
2021-06-27 20:01:00-04:00,1263.0,1264.25,1263.0,1264.25,7,6,8844.75
2021-06-27 20:03:00-04:00,1265.75,1265.75,1265.75,1265.75,1,1,1265.75
2021-06-27 20:07:00-04:00,1267.25,1268.0,1267.0,1267.0,14,7,17743.75
2021-06-27 20:08:00-04:00,1266.5,1266.5,1266.5,1266.5,1,1,1266.5
2021-06-27 20:10:00-04:00,1266.5,1268.0,1266.5,1267.5,13,13,16474.5
2021-06-27 20:13:00-04:00,1269.25,1269.25,1269.25,1269.25,1,1,1269.25
2021-06-27 20:15:00-04:00,1269.5,1270.25,1269.5,1269.75,8,8,10158.75
2021-06-27 20:16:00-04:00,1269.5,1269.5,1269.5,1269.5,2,2,2539.0
2021-06-27 20:17:00-04:00,1269.5,1269.5,1269.25,1269.25,2,2,2538.75
2021-06-27 20:18:00-04:00,1269.25,1269.25,1269.25,1269.25,1,1,1269.25
2021-06-27 20:20:00-04:00,1269.0,1269.0,1269.0,1269.0,1,1,1269.0
2021-06-27 20:25:00-04:00,1267.25,1267.25,1267.25,1267.25,1,1,1267.25
2021-06-27 20:38:00-04:00,1266.25,1266.25,1266.25,1266.25,4,1,5065.0
2021-06-27 20:50:00-04:00,1266.0,1266.0,1266.0,1266.0,2,1,2532.0
2021-06-27 20:54:00-04:00,1266.25,1267.0,1266.25,1267.0,3,3,3799.75
2021-06-27 20:55:00-04:00,1266.0,1266.0,1266.0,1266.0,1,1,1266.0
2021-06-27 21:00:00-04:00,1268.0,1268.0,1268.0,1268.0,2,1,2536.0
2021-06-27 21:09:00-04:00,1266.0,1266.0,1266.0,1266.0,1,1,1266.0
2021-06-27 21:13:00-04:00,1266.25,1266.25,1266.25,1266.25,1,1,1266.25
2021-06-27 21:26:00-04:00,1266.5,1266.75,1266.5,1266.5,61,14,77256.75
2021-06-27 21:28:00-04:00,1265.75,1265.75,1265.75,1265.75,1,1,1265.75
2021-06-27 21:30:00-04:00,1266.25,1266.25,1266.25,1266.25,1,1,1266.25
2021-06-27 21:42:00-04:00,1267.0,1267.0,1267.0,1267.0,2,1,2534.0
2021-06-27 21:45:00-04:00,1265.0,1265.0,1265.0,1265.0,1,1,1265.0
2021-06-27 21:46:00-04:00,1265.0,1265.0,1265.0,1265.0,2,2,2530.0
2021-06-27 21:47:00-04:00,1266.0,1266.0,1266.0,1266.0,2,2,2532.0
2021-06-27 21:52:00-04:00,1267.0,1267.0,1267.0,1267.0,1,1,1267.0
2021-06-27 21:53:00-04:00,1267.25,1267.25,1267.25,1267.25,4,1,5069.0
2021-06-27 21:57:00-04:00,1267.75,1267.75,1267.75,1267.75,13,4,16480.75
2021-06-27 22:05:00-04:00,1267.5,1267.5,1267.5,1267.5,1,1,1267.5
2021-06-27 22:24:00-04:00,1266.75,1266.75,1266.75,1266.75,1,1,1266.75
2021-06-27 22:45:00-04:00,1269.0,1269.0,1269.0,1269.0,1,1,1269.0
2021-06-27 23:02:00-04:00,1272.25,1272.25,1272.25,1272.25,2,2,2544.5
2021-06-27 23:03:00-04:00,1272.0,1272.5,1272.0,1272.5,3,3,3816.5
2021-06-27 23:04:00-04:00,1273.0,1273.75,1273.0,1273.25,3,3,3820.0
2021-06-27 23:05:00-04:00,1273.75,1273.75,1273.75,1273.75,1,1,1273.75
2021-06-27 23:07:00-04:00,1274.0,1274.0,1273.75,1273.75,2,2,2547.75
2021-06-27 23:11:00-04:00,1273.75,1273.75,1273.75,1273.75,1,1,1273.75
2021-06-27 23:24:00-04:00,1275.0,1275.0,1275.0,1275.0,1,1,1275.0
2021-06-27 23:25:00-04:00,1275.5,1275.5,1275.5,1275.5,5,3,6377.5
2021-06-27 23:30:00-04:00,1277.5,1277.5,1277.5,1277.5,1,1,1277.5
2021-06-27 23:31:00-04:00,1277.0,1277.0,1277.0,1277.0,1,1,1277.0
2021-06-27 23:43:00-04:00,1276.0,1276.0,1276.0,1276.0,2,1,2552.0
2021-06-27 23:45:00-04:00,1275.5,1275.5,1275.5,1275.5,1,1,1275.5
2021-06-27 23:51:00-04:00,1275.0,1275.0,1275.0,1275.0,1,1,1275.0
2021-06-27 23:53:00-04:00,1274.0,1274.0,1274.0,1274.0,1,1,1274.0
2021-06-28 00:27:00-04:00,1275.5,1275.5,1275.5,1275.5,2,1,2551.0
2021-06-28 00:30:00-04:00,1274.75,1274.75,1274.75,1274.75,1,1,1274.75
2021-06-28 00:37:00-04:00,1274.75,1274.75,1274.75,1274.75,1,1,1274.75
2021-06-28 01:42:00-04:00,1278.0,1278.0,1278.0,1278.0,1,1,1278.0
2021-06-28 01:59:00-04:00,1276.75,1276.75,1276.75,1276.75,1,1,1276.75
2021-06-28 02:01:00-04:00,1276.25,1276.25,1276.25,1276.25,1,1,1276.25
2021-06-28 02:08:00-04:00,1277.0,1277.0,1276.25,1276.25,4,4,5106.5
2021-06-28 02:13:00-04:00,1275.0,1275.0,1275.0,1275.0,1,1,1275.0
2021-06-28 02:15:00-04:00,1276.0,1276.0,1276.0,1276.0,1,1,1276.0
2021-06-28 02:17:00-04:00,1276.25,1276.25,1275.5,1275.5,10,8,12758.0
2021-06-28 02:18:00-04:00,1275.5,1275.5,1275.5,1275.5,2,1,2551.0
2021-06-28 02:19:00-04:00,1275.5,1275.75,1275.5,1275.75,8,7,10204.25
2021-06-28 02:20:00-04:00,1275.25,1275.25,1275.25,1275.25,1,1,1275.25
2021-06-28 02:22:00-04:00,1275.75,1276.25,1275.75,1276.25,4,3,5103.5
2021-06-28 02:23:00-04:00,1275.75,1275.75,1275.5,1275.5,6,4,7654.0
2021-06-28 02:27:00-04:00,1275.75,1275.75,1275.75,1275.75,1,1,1275.75
2021-06-28 02:28:00-04:00,1275.75,1275.75,1275.75,1275.75,1,1,1275.75
2021-06-28 02:31:00-04:00,1275.75,1275.75,1275.75,1275.75,1,1,1275.75
2021-06-28 02:48:00-04:00,1274.5,1274.5,1274.5,1274.5,14,3,17843.0
2021-06-28 02:50:00-04:00,1274.75,1274.75,1274.75,1274.75,1,1,1274.75
2021-06-28 02:51:00-04:00,1275.5,1275.5,1275.5,1275.5,1,1,1275.5
2021-06-28 02:59:00-04:00,1275.75,1275.75,1275.75,1275.75,1,1,1275.75
2021-06-28 03:07:00-04:00,1275.75,1276.0,1275.75,1276.0,10,6,12758.0
2021-06-28 03:11:00-04:00,1276.0,1276.0,1276.0,1276.0,1,1,1276.0
2021-06-28 04:00:00-04:00,1274.5,1274.5,1274.5,1274.5,1,1,1274.5
2021-06-28 04:14:00-04:00,1272.0,1272.0,1272.0,1272.0,1,1,1272.0
