,S N1 Comdty,S N1 Comdty,S N1 Comdty,S N1 Comdty,S N1 Comdty,S N1 Comdty,S N1 Comdty
,open,high,low,close,volume,num_trds,value
2021-06-27 20:00:00-04:00,1329.75,1332.25,1326.0,1331.5,313,145,416310.0
2021-06-27 20:01:00-04:00,1331.0,1333.5,1331.0,1333.5,145,32,193223.25
2021-06-27 20:02:00-04:00,1333.5,1334.25,1333.0,1334.25,49,28,65339.5
2021-06-27 20:03:00-04:00,1334.75,1335.0,1334.5,1334.75,21,15,28028.75
2021-06-27 20:04:00-04:00,1334.25,1335.5,1334.25,1335.5,62,26,82767.25
2021-06-27 20:05:00-04:00,1335.5,1336.0,1335.0,1336.0,47,27,62778.0
2021-06-27 20:06:00-04:00,1336.25,1336.75,1336.25,1336.75,52,28,69489.25
2021-06-27 20:07:00-04:00,1336.75,1338.5,1336.75,1337.75,74,32,99032.25
2021-06-27 20:08:00-04:00,1338.0,1338.0,1337.5,1337.5,86,37,115064.5
2021-06-27 20:09:00-04:00,1337.75,1337.75,1336.75,1336.75,38,11,50808.25
2021-06-27 20:10:00-04:00,1336.75,1336.75,1334.75,1334.75,61,37,81479.75
2021-06-27 20:11:00-04:00,1335.75,1336.75,1335.75,1336.75,10,7,13362.0
2021-06-27 20:12:00-04:00,1337.0,1338.0,1337.0,1337.75,24,9,32105.5
2021-06-27 20:14:00-04:00,1338.25,1338.25,1338.0,1338.0,2,2,2676.25
2021-06-27 20:15:00-04:00,1338.0,1338.25,1338.0,1338.0,11,10,14718.25
2021-06-27 20:16:00-04:00,1338.0,1338.0,1337.75,1337.75,3,3,4013.5
2021-06-27 20:17:00-04:00,1338.0,1338.0,1337.75,1337.75,11,11,14715.5
2021-06-27 20:18:00-04:00,1337.75,1338.5,1337.75,1338.5,18,11,24087.0
2021-06-27 20:19:00-04:00,1338.5,1338.75,1338.0,1338.0,27,15,36139.0
2021-06-27 20:20:00-04:00,1338.0,1338.0,1337.75,1337.75,22,12,29435.75
2021-06-27 20:22:00-04:00,1337.5,1337.5,1337.5,1337.5,20,11,26750.0
2021-06-27 20:23:00-04:00,1337.5,1337.75,1337.0,1337.0,30,18,40124.75
2021-06-27 20:24:00-04:00,1337.25,1337.25,1337.25,1337.25,1,1,1337.25
2021-06-27 20:25:00-04:00,1337.25,1337.25,1336.5,1336.75,15,6,20051.5
2021-06-27 20:27:00-04:00,1337.5,1337.5,1337.5,1337.5,3,2,4012.5
2021-06-27 20:28:00-04:00,1337.0,1337.0,1337.0,1337.0,7,3,9359.0
2021-06-27 20:29:00-04:00,1337.25,1337.25,1336.75,1337.0,41,23,54817.25
2021-06-27 20:30:00-04:00,1337.0,1337.0,1335.5,1335.75,23,16,30735.0
2021-06-27 20:31:00-04:00,1336.0,1336.0,1335.25,1335.25,9,6,12021.0
2021-06-27 20:32:00-04:00,1335.0,1335.0,1335.0,1335.0,2,1,2670.0
2021-06-27 20:33:00-04:00,1335.25,1335.25,1335.25,1335.25,2,1,2670.5
2021-06-27 20:34:00-04:00,1335.5,1335.5,1335.5,1335.5,26,6,34723.0
2021-06-27 20:35:00-04:00,1335.75,1335.75,1335.5,1335.5,2,2,2671.25
2021-06-27 20:36:00-04:00,1335.5,1335.5,1335.25,1335.25,3,3,4006.0
2021-06-27 20:38:00-04:00,1335.75,1335.75,1335.25,1335.5,26,11,34721.25
2021-06-27 20:39:00-04:00,1336.0,1336.0,1336.0,1336.0,6,3,8016.0
2021-06-27 20:40:00-04:00,1336.0,1336.25,1336.0,1336.25,3,2,4008.5
2021-06-27 20:41:00-04:00,1336.5,1336.5,1336.0,1336.0,17,9,22715.5
2021-06-27 20:42:00-04:00,1336.0,1336.0,1336.0,1336.0,1,1,1336.0
2021-06-27 20:45:00-04:00,1335.5,1335.5,1335.5,1335.5,24,4,32052.0
2021-06-27 20:46:00-04:00,1335.5,1335.5,1335.5,1335.5,4,2,5342.0
2021-06-27 20:47:00-04:00,1335.5,1335.5,1335.5,1335.5,2,2,2671.0
2021-06-27 20:48:00-04:00,1335.25,1335.25,1335.25,1335.25,2,1,2670.5
2021-06-27 20:49:00-04:00,1335.0,1335.0,1335.0,1335.0,2,2,2670.0
2021-06-27 20:50:00-04:00,1334.75,1335.0,1334.5,1334.5,15,7,20022.0
2021-06-27 20:51:00-04:00,1334.75,1335.0,1333.5,1333.5,35,9,46686.0
2021-06-27 20:53:00-04:00,1333.5,1333.5,1333.5,1333.5,4,1,5334.0
2021-06-27 20:54:00-04:00,1333.5,1335.0,1333.5,1335.0,11,6,14676.75
2021-06-27 20:57:00-04:00,1334.75,1334.75,1334.75,1334.75,1,1,1334.75
2021-06-27 20:58:00-04:00,1334.75,1335.5,1334.75,1335.5,18,4,24036.75
2021-06-27 20:59:00-04:00,1334.75,1334.75,1334.75,1334.75,1,1,1334.75
2021-06-27 21:00:00-04:00,1335.25,1337.0,1335.25,1337.0,24,10,32068.0
2021-06-27 21:01:00-04:00,1336.25,1336.25,1336.0,1336.25,5,5,6680.5
2021-06-27 21:02:00-04:00,1336.0,1336.25,1336.0,1336.0,3,3,4008.25
2021-06-27 21:03:00-04:00,1336.0,1336.25,1336.0,1336.25,2,2,2672.25
2021-06-27 21:04:00-04:00,1336.75,1336.75,1335.75,1335.75,24,11,32066.75
2021-06-27 21:05:00-04:00,1336.25,1337.0,1336.25,1337.0,23,12,30739.25
2021-06-27 21:06:00-04:00,1337.0,1337.0,1335.5,1335.5,44,23,58790.75
2021-06-27 21:07:00-04:00,1335.5,1335.5,1335.0,1335.25,21,7,28038.75
2021-06-27 21:08:00-04:00,1335.0,1335.0,1335.0,1335.0,1,1,1335.0
