,CDM22 Curncy,CDM22 Curncy,CDM22 Curncy,CDM22 Curncy,CDM22 Curncy,CDM22 Curncy,CDM22 Curncy
,open,high,low,close,volume,num_trds,value
2021-09-16 10:06:00-04:00,78.88,78.88,78.88,78.88,2,1,157.76
2021-09-16 10:43:00-04:00,78.83,78.83,78.83,78.83,2,1,157.66
