,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy
,open,high,low,close,volume,num_trds,value
2021-09-15 20:58:00-04:00,79.225,79.225,79.225,79.225,2,1,158.45
2021-09-15 21:54:00-04:00,79.155,79.155,79.155,79.155,1,1,79.155
2021-09-16 01:51:00-04:00,79.085,79.085,79.08,79.085,3,3,237.25
2021-09-16 02:42:00-04:00,79.125,79.125,79.125,79.125,1,1,79.125
2021-09-16 02:52:00-04:00,79.085,79.085,79.085,79.085,1,1,79.085
2021-09-16 03:15:00-04:00,79.115,79.115,79.115,79.115,2,1,158.23
2021-09-16 05:21:00-04:00,79.085,79.085,79.085,79.085,3,2,237.255
2021-09-16 09:32:00-04:00,79.05,79.06,79.05,79.06,3,3,237.165
2021-09-16 09:33:00-04:00,79.06,79.075,79.06,79.075,2,2,158.135
2021-09-16 09:51:00-04:00,78.99,78.99,78.98,78.98,3,3,236.955
2021-09-16 09:52:00-04:00,78.955,78.975,78.955,78.975,4,4,315.865
2021-09-16 10:01:00-04:00,78.915,78.915,78.915,78.915,2,1,157.83
2021-09-16 10:07:00-04:00,78.865,78.865,78.86,78.86,2,2,157.725
2021-09-16 10:13:00-04:00,78.87,78.88,78.865,78.88,5,5,394.36
2021-09-16 10:35:00-04:00,78.825,78.825,78.825,78.825,2,1,157.65
2021-09-16 10:36:00-04:00,78.825,78.825,78.825,78.825,1,1,78.825
2021-09-16 10:43:00-04:00,78.84,78.84,78.84,78.84,1,1,78.84
2021-09-16 10:52:00-04:00,78.815,78.815,78.815,78.815,1,1,78.815
2021-09-16 10:55:00-04:00,78.775,78.775,78.77,78.77,2,2,157.545
2021-09-16 11:21:00-04:00,78.81,78.81,78.81,78.81,1,1,78.81
2021-09-16 11:24:00-04:00,78.815,78.815,78.815,78.815,1,1,78.815
2021-09-16 11:30:00-04:00,78.8,78.8,78.8,78.8,1,1,78.8
2021-09-16 12:02:00-04:00,78.85,78.85,78.85,78.85,1,1,78.85
2021-09-16 12:07:00-04:00,78.875,78.875,78.875,78.875,4,2,315.5
2021-09-16 12:11:00-04:00,78.83,78.835,78.83,78.835,3,3,236.5
