,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty
,open,high,low,close,volume,num_trds,value
2021-07-06 09:29:00-04:00,1408.25,1408.25,1404.75,1404.75,93,30,130865.75
2021-07-06 09:30:00-04:00,1404.5,1404.5,1382.0,1382.0,1026,441,1428466.75
2021-07-06 09:31:00-04:00,1382.0,1384.0,1378.0,1381.25,308,149,425386.25
2021-07-06 09:32:00-04:00,1381.25,1387.5,1378.5,1383.5,201,99,277852.0
2021-07-06 09:33:00-04:00,1383.0,1386.25,1379.5,1386.25,141,76,194863.5
2021-07-06 09:34:00-04:00,1386.75,1387.0,1383.0,1385.0,83,42,114963.5
2021-07-06 09:35:00-04:00,1385.25,1388.5,1383.5,1383.75,54,43,74842.0
2021-07-06 09:36:00-04:00,1384.5,1384.5,1382.25,1382.75,107,74,148016.0
2021-07-06 09:37:00-04:00,1382.0,1383.75,1381.5,1381.5,107,45,147941.25
2021-07-06 09:38:00-04:00,1381.75,1382.0,1375.25,1377.0,232,126,320033.75
2021-07-06 09:39:00-04:00,1376.75,1379.0,1376.75,1377.75,75,41,103320.25
2021-07-06 09:40:00-04:00,1379.25,1381.0,1376.25,1376.75,184,65,253642.5
2021-07-06 09:41:00-04:00,1376.25,1381.75,1376.0,1380.5,133,44,183511.75
2021-07-06 09:42:00-04:00,1379.5,1381.5,1379.0,1381.5,64,36,88326.25
2021-07-06 09:43:00-04:00,1382.25,1383.0,1381.0,1381.5,118,45,163057.5
2021-07-06 09:44:00-04:00,1381.0,1381.5,1378.5,1378.5,34,24,46912.5
2021-07-06 09:45:00-04:00,1378.5,1379.75,1378.5,1379.25,73,35,100680.0
2021-07-06 09:46:00-04:00,1379.5,1379.5,1376.25,1376.25,112,32,154283.25
2021-07-06 09:47:00-04:00,1376.0,1378.0,1374.5,1375.0,345,147,474645.75
2021-07-06 09:48:00-04:00,1375.0,1375.25,1368.0,1368.75,188,85,257873.5
2021-07-06 09:49:00-04:00,1368.25,1368.75,1364.5,1364.5,123,52,168176.0
