,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty
,open,high,low,close,volume,num_trds,value
2021-07-07 20:00:00-04:00,1343.5,1345.0,1342.0,1343.25,121,53,162565.5
2021-07-07 20:02:00-04:00,1344.75,1344.75,1340.75,1340.75,23,11,30872.25
2021-07-07 20:04:00-04:00,1342.75,1343.0,1342.0,1342.0,3,3,4027.75
2021-07-07 20:06:00-04:00,1340.25,1340.25,1340.25,1340.25,1,1,1340.25
2021-07-07 20:08:00-04:00,1340.0,1340.25,1338.5,1340.25,62,11,83023.5
2021-07-07 20:09:00-04:00,1340.25,1340.25,1340.25,1340.25,4,1,5361.0
2021-07-07 20:10:00-04:00,1338.25,1338.25,1338.0,1338.0,7,2,9366.75
2021-07-07 20:14:00-04:00,1339.5,1339.5,1339.5,1339.5,1,1,1339.5
2021-07-07 20:15:00-04:00,1339.5,1339.5,1339.5,1339.5,1,1,1339.5
2021-07-07 20:17:00-04:00,1338.25,1338.25,1337.75,1337.75,2,2,2676.0
2021-07-07 20:19:00-04:00,1336.25,1336.25,1335.25,1335.5,8,4,10687.0
2021-07-07 20:20:00-04:00,1336.75,1336.75,1336.75,1336.75,1,1,1336.75
2021-07-07 20:23:00-04:00,1336.75,1336.75,1336.75,1336.75,1,1,1336.75
2021-07-07 20:25:00-04:00,1335.25,1335.25,1334.75,1334.75,2,2,2670.0
2021-07-07 20:26:00-04:00,1333.25,1333.25,1333.25,1333.25,3,1,3999.75
2021-07-07 20:27:00-04:00,1334.75,1334.75,1334.75,1334.75,2,1,2669.5
2021-07-07 20:29:00-04:00,1335.0,1335.0,1335.0,1335.0,1,1,1335.0
2021-07-07 20:34:00-04:00,1335.75,1335.75,1335.75,1335.75,6,1,8014.5
2021-07-07 20:51:00-04:00,1337.75,1337.75,1337.75,1337.75,1,1,1337.75
2021-07-07 20:52:00-04:00,1337.0,1337.0,1337.0,1337.0,1,1,1337.0
2021-07-07 20:58:00-04:00,1336.75,1336.75,1336.75,1336.75,1,1,1336.75
2021-07-07 21:00:00-04:00,1335.5,1335.5,1332.25,1332.25,13,8,17335.0
2021-07-07 21:02:00-04:00,1331.5,1331.5,1330.5,1330.5,4,2,5323.0
2021-07-07 21:03:00-04:00,1331.75,1331.75,1331.75,1331.75,2,1,2663.5
2021-07-07 21:04:00-04:00,1331.0,1331.0,1331.0,1331.0,1,1,1331.0
2021-07-07 21:05:00-04:00,1331.75,1331.75,1331.75,1331.75,1,1,1331.75
2021-07-07 21:11:00-04:00,1330.5,1330.5,1330.5,1330.5,9,3,11974.5
2021-07-07 21:12:00-04:00,1330.5,1330.5,1330.5,1330.5,5,4,6652.5
