,ESU22 Index,ESU22 Index,ESU22 Index,ESU22 Index,ESU22 Index,ESU22 Index,ESU22 Index
,open,high,low,close,volume,num_trds,value
2021-10-04 18:44:00-04:00,4274.0,4274.0,4274.0,4274.0,1,1,4274.0
2021-10-04 19:14:00-04:00,4273.0,4273.0,4273.0,4273.0,1,1,4273.0
